material,scenario,destination state,origin state,SCTG code,domestic mode,domestic mode efficiency,domestic distance (km),return trip factor,GWP(kg CO2 eq),GWP_fossil(kg CO2 eq),GWP_biogenic(kg CO2 eq),GWP_luluc(kg CO2 eq),AP(kg SO2 eq),EP(kg N eq),ODP(kg CFC-11 eq),POCP(kg O3 eq),CO2(kg),CH4(kg),CH4 fossil(kg),N2O(kg)
Cement,Regional,Colorado,,13,Rail,High,80.46699999999998,1.5,14.645906334845998,0.0,0.0,0.0,0.10110742923599997,0.012838187982,3.1744231499999996e-08,3.5151829910924994,14.586435025886995,0.0017260171499999997,0.0,4.127957099999999e-05
Cement,Regional,Colorado,,13,Air,Low,80.46699999999998,1.5,11.312833964843996,0.0,0.0,0.0,0.09364029280349999,0.010899255149999999,2.4502201499999993e-08,3.2582684765279994,11.264888105228998,0.0014363359499999996,0.0,2.8968119999999993e-05
Cement,Regional,Colorado,,13,Air,Median,80.46699999999998,1.5,12.795791689974,0.0,0.0,0.0,0.11228803725149997,0.012721108496999999,2.7640414499999996e-08,3.915489941057999,12.719134198921498,0.0024260800499999995,0.0,3.270983549999999e-05
Cement,Regional,Colorado,,13,Air,High,80.46699999999998,1.5,14.645906334845998,0.0,0.0,0.0,0.10110742923599997,0.012838187982,3.1744231499999996e-08,3.5151829910924994,14.586435025886995,0.0017260171499999997,0.0,4.127957099999999e-05
Cement,Regional,Colorado,,13,Barge,Low,80.46699999999998,1.5,11.312833964843996,0.0,0.0,0.0,0.09364029280349999,0.010899255149999999,2.4502201499999993e-08,3.2582684765279994,11.264888105228998,0.0014363359499999996,0.0,2.8968119999999993e-05
Cement,Regional,Colorado,,13,Barge,Median,80.46699999999998,1.5,12.795791689974,0.0,0.0,0.0,0.11228803725149997,0.012721108496999999,2.7640414499999996e-08,3.915489941057999,12.719134198921498,0.0024260800499999995,0.0,3.270983549999999e-05
Cement,Regional,Colorado,,13,Barge,High,80.46699999999998,1.5,14.645906334845998,0.0,0.0,0.0,0.10110742923599997,0.012838187982,3.1744231499999996e-08,3.5151829910924994,14.586435025886995,0.0017260171499999997,0.0,4.127957099999999e-05
Cement,Regional_c,Colorado,,13,Truck,Low,517.805145,1.5,72.79808656377114,0.0,0.0,0.0,0.6025752841905225,0.07013670689025,1.5767166665250002e-07,20.96695764645768,72.48955495714861,0.009242821838249999,0.0,0.00018640985219999998
Cement,Regional_c,Colorado,,13,Truck,Median,517.805145,1.5,82.3409195249827,0.0,0.0,0.0,0.7225735197134024,0.08186033317819501,1.7786606730750003e-07,25.196177770708232,81.84762857005985,0.015611825121750002,0.0,0.0002104877914425
Cement,Regional_c,Colorado,,13,Truck,High,517.805145,1.5,94.24640726473402,0.0,0.0,0.0,0.6506263071336601,0.08261373966417,2.0427412970250005e-07,22.62020254768024,93.86370939158286,0.011106920360250001,0.0,0.00026563403938500003
Cement,Regional_c,Colorado,,13,Rail,Low,517.805145,1.5,72.79808656377114,0.0,0.0,0.0,0.6025752841905225,0.07013670689025,1.5767166665250002e-07,20.96695764645768,72.48955495714861,0.009242821838249999,0.0,0.00018640985219999998
Cement,Regional_c,Colorado,,13,Rail,Median,517.805145,1.5,82.3409195249827,0.0,0.0,0.0,0.7225735197134024,0.08186033317819501,1.7786606730750003e-07,25.196177770708232,81.84762857005985,0.015611825121750002,0.0,0.0002104877914425
Cement,Regional_c,Colorado,,13,Rail,High,517.805145,1.5,94.24640726473402,0.0,0.0,0.0,0.6506263071336601,0.08261373966417,2.0427412970250005e-07,22.62020254768024,93.86370939158286,0.011106920360250001,0.0,0.00026563403938500003
Cement,Regional_c,Colorado,,13,Air,Low,517.805145,1.5,72.79808656377114,0.0,0.0,0.0,0.6025752841905225,0.07013670689025,1.5767166665250002e-07,20.96695764645768,72.48955495714861,0.009242821838249999,0.0,0.00018640985219999998
Cement,Regional_c,Colorado,,13,Air,Median,517.805145,1.5,82.3409195249827,0.0,0.0,0.0,0.7225735197134024,0.08186033317819501,1.7786606730750003e-07,25.196177770708232,81.84762857005985,0.015611825121750002,0.0,0.0002104877914425
Cement,Regional_c,Colorado,,13,Air,High,517.805145,1.5,94.24640726473402,0.0,0.0,0.0,0.6506263071336601,0.08261373966417,2.0427412970250005e-07,22.62020254768024,93.86370939158286,0.011106920360250001,0.0,0.00026563403938500003
Cement,Regional_c,Colorado,,13,Barge,Low,517.805145,1.5,72.79808656377114,0.0,0.0,0.0,0.6025752841905225,0.07013670689025,1.5767166665250002e-07,20.96695764645768,72.48955495714861,0.009242821838249999,0.0,0.00018640985219999998
Cement,Regional_c,Colorado,,13,Barge,Median,517.805145,1.5,82.3409195249827,0.0,0.0,0.0,0.7225735197134024,0.08186033317819501,1.7786606730750003e-07,25.196177770708232,81.84762857005985,0.015611825121750002,0.0,0.0002104877914425
Cement,Regional_c,Colorado,,13,Barge,High,517.805145,1.5,94.24640726473402,0.0,0.0,0.0,0.6506263071336601,0.08261373966417,2.0427412970250005e-07,22.62020254768024,93.86370939158286,0.011106920360250001,0.0,0.00026563403938500003
Cement,Local,Colorado,,13,Truck,Low,14.568762105263156,1.5,2.0482183599507024,0.0,0.0,0.0,0.01695382143389684,0.0019733388271578945,4.4361880610526306e-09,0.589918082066122,2.039537635894092,0.0002600524035789473,0.0,5.244754357894736e-06
Cement,Local,Colorado,,13,Truck,Median,14.568762105263156,1.5,2.316711758605819,0.0,0.0,0.0,0.020330044639218944,0.002303190169983158,5.004369783157895e-09,0.7089097577494483,2.3028327181205235,0.0004392481774736841,0.0,5.9222017957894725e-06
Cement,Local,Colorado,,13,Truck,High,14.568762105263156,1.5,2.651679883782644,0.0,0.0,0.0,0.018305766135359995,0.0023243877188463156,5.747376650526315e-09,0.6364331310188526,2.6409124467921723,0.0003124999471578947,0.0,7.473774959999999e-06
Cement,Local,Colorado,,13,Rail,Low,14.568762105263156,1.5,2.0482183599507024,0.0,0.0,0.0,0.01695382143389684,0.0019733388271578945,4.4361880610526306e-09,0.589918082066122,2.039537635894092,0.0002600524035789473,0.0,5.244754357894736e-06
Cement,Local,Colorado,,13,Rail,Median,14.568762105263156,1.5,2.316711758605819,0.0,0.0,0.0,0.020330044639218944,0.002303190169983158,5.004369783157895e-09,0.7089097577494483,2.3028327181205235,0.0004392481774736841,0.0,5.9222017957894725e-06
Cement,Local,Colorado,,13,Rail,High,14.568762105263156,1.5,2.651679883782644,0.0,0.0,0.0,0.018305766135359995,0.0023243877188463156,5.747376650526315e-09,0.6364331310188526,2.6409124467921723,0.0003124999471578947,0.0,7.473774959999999e-06
Cement,Local,Colorado,,13,Air,Low,14.568762105263156,1.5,2.0482183599507024,0.0,0.0,0.0,0.01695382143389684,0.0019733388271578945,4.4361880610526306e-09,0.589918082066122,2.039537635894092,0.0002600524035789473,0.0,5.244754357894736e-06
Cement,Local,Colorado,,13,Air,Median,14.568762105263156,1.5,2.316711758605819,0.0,0.0,0.0,0.020330044639218944,0.002303190169983158,5.004369783157895e-09,0.7089097577494483,2.3028327181205235,0.0004392481774736841,0.0,5.9222017957894725e-06
Cement,Local,Colorado,,13,Air,High,14.568762105263156,1.5,2.651679883782644,0.0,0.0,0.0,0.018305766135359995,0.0023243877188463156,5.747376650526315e-09,0.6364331310188526,2.6409124467921723,0.0003124999471578947,0.0,7.473774959999999e-06
Cement,Local,Colorado,,13,Barge,Low,14.568762105263156,1.5,2.0482183599507024,0.0,0.0,0.0,0.01695382143389684,0.0019733388271578945,4.4361880610526306e-09,0.589918082066122,2.039537635894092,0.0002600524035789473,0.0,5.244754357894736e-06
Cement,Local,Colorado,,13,Barge,Median,14.568762105263156,1.5,2.316711758605819,0.0,0.0,0.0,0.020330044639218944,0.002303190169983158,5.004369783157895e-09,0.7089097577494483,2.3028327181205235,0.0004392481774736841,0.0,5.9222017957894725e-06
Cement,Local,Colorado,,13,Barge,High,14.568762105263156,1.5,2.651679883782644,0.0,0.0,0.0,0.018305766135359995,0.0023243877188463156,5.747376650526315e-09,0.6364331310188526,2.6409124467921723,0.0003124999471578947,0.0,7.473774959999999e-06
Cement,National,Illinois,,13,Truck,Low,1800.1765754838711,1.0,168.72422819997013,0.0,0.0,0.0,1.3965895884964157,0.16255594476619356,3.6543584482322585e-07,48.595147394445135,168.00914405889068,0.021422101248258066,0.0,0.00043204237811612906
Cement,National,Illinois,,13,Truck,Median,1800.1765754838711,1.0,190.84166565227463,0.0,0.0,0.0,1.6747096687023717,0.18972780999654712,4.1224043578580653e-07,58.39721685854934,189.69836450830192,0.03618354916722581,0.0,0.00048784785195612904
Cement,National,Illinois,,13,Truck,High,1800.1765754838711,1.0,218.43503142671827,0.0,0.0,0.0,1.5079575123387254,0.19147398127476647,4.7344643935225813e-07,52.42687544048324,217.548052024799,0.025742525029419358,0.0,0.000615660388815484
Cement,National,Illinois,,13,Rail,Low,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,National,Illinois,,13,Rail,Median,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,National,Illinois,,13,Rail,High,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,National,Illinois,,13,Air,Low,1800.1765754838711,1.0,168.72422819997013,0.0,0.0,0.0,1.3965895884964157,0.16255594476619356,3.6543584482322585e-07,48.595147394445135,168.00914405889068,0.021422101248258066,0.0,0.00043204237811612906
Cement,National,Illinois,,13,Air,Median,1800.1765754838711,1.0,190.84166565227463,0.0,0.0,0.0,1.6747096687023717,0.18972780999654712,4.1224043578580653e-07,58.39721685854934,189.69836450830192,0.03618354916722581,0.0,0.00048784785195612904
Cement,National,Illinois,,13,Air,High,1800.1765754838711,1.0,218.43503142671827,0.0,0.0,0.0,1.5079575123387254,0.19147398127476647,4.7344643935225813e-07,52.42687544048324,217.548052024799,0.025742525029419358,0.0,0.000615660388815484
Cement,National,Illinois,,13,Barge,Low,2137.20352,1.0,37.7514881751568,0.0,0.0,0.0,0.170121400192,0.04060686688,1.37208465984e-07,6.0720516647424,37.37290608082752,0.0066467029472,0.0,0.0007223747897599999
Cement,National,Illinois,,13,Barge,Median,2137.20352,1.0,38.69369785618752,0.0,0.0,0.0,0.192562037152,0.04060686688,1.37208465984e-07,6.16421215493184,38.312098030487995,0.0066467029472,0.0,0.0007330608073599999
Cement,National,Illinois,,13,Barge,High,2137.20352,1.0,42.03425809253056,0.0,0.0,0.0,0.27227331683744,0.041248027936000006,1.37208465984e-07,6.490958515087041,41.64195942600992,0.0066680749824,0.0,0.00077366767424
Cement,Regional,Illinois,,13,Truck,Low,429.09027749999996,1.5,60.32568711753062,0.0,0.0,0.0,0.4993368613746637,0.058120278087374994,1.3065798949874998e-07,17.374716651085556,60.07001582113363,0.007659261453374999,0.0,0.00015447249989999998
Cement,Regional,Illinois,,13,Truck,Median,429.09027749999996,1.5,68.23355918678635,0.0,0.0,0.0,0.5987759586436237,0.06783531106025249,1.4739251032125e-07,20.87935011069178,67.82478311574889,0.012937071866624999,0.0,0.00017442519780374997
Cement,Regional,Illinois,,13,Truck,High,429.09027749999996,1.5,78.0992955305663,0.0,0.0,0.0,0.53915536640097,0.06845963741401499,1.6927611447375e-07,18.744713300000754,77.78216477554243,0.009203986452375,0.0,0.0002201233123575
Cement,Regional,Illinois,,13,Rail,Low,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,Regional,Illinois,,13,Rail,Median,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,Regional,Illinois,,13,Rail,High,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,Regional,Illinois,,13,Air,Low,429.09027749999996,1.5,60.32568711753062,0.0,0.0,0.0,0.4993368613746637,0.058120278087374994,1.3065798949874998e-07,17.374716651085556,60.07001582113363,0.007659261453374999,0.0,0.00015447249989999998
Cement,Regional,Illinois,,13,Air,Median,429.09027749999996,1.5,68.23355918678635,0.0,0.0,0.0,0.5987759586436237,0.06783531106025249,1.4739251032125e-07,20.87935011069178,67.82478311574889,0.012937071866624999,0.0,0.00017442519780374997
Cement,Regional,Illinois,,13,Air,High,429.09027749999996,1.5,78.0992955305663,0.0,0.0,0.0,0.53915536640097,0.06845963741401499,1.6927611447375e-07,18.744713300000754,77.78216477554243,0.009203986452375,0.0,0.0002201233123575
Cement,Regional,Illinois,,13,Barge,Low,1926.37998,1.0,34.0275085434207,0.0,0.0,0.0,0.153339846408,0.03660121962,1.2367359471599998e-07,5.473076688777599,33.68627152014348,0.0059910417378,0.0,0.00065111643324
Cement,Regional,Illinois,,13,Barge,Median,1926.37998,1.0,34.87677434778348,0.0,0.0,0.0,0.17356683619799998,0.03660121962,1.2367359471599998e-07,5.55614604627516,34.532817275974494,0.0059910417378,0.0,0.0006607483331399999
Cement,Regional,Illinois,,13,Barge,High,1926.37998,1.0,37.88780642828244,0.0,0.0,0.0,0.24541503031205997,0.037179133614,1.2367359471599998e-07,5.85066064951746,37.53420589829358,0.0060103055376,0.0,0.00069734955276
Cement,Regional_c,Illinois,,13,Truck,Low,894.3053612121212,1.0,83.82010070598353,0.0,0.0,0.0,0.6938083593658921,0.08075577411745453,1.815439883260606e-07,24.141465584876954,83.46485578734925,0.01064223379842424,0.0,0.00021463328669090907
Cement,Regional_c,Illinois,,13,Truck,Median,894.3053612121212,1.0,94.80776889322958,0.0,0.0,0.0,0.8319749604517199,0.0942544192395903,2.0479592771757577e-07,29.011011934998628,94.23979108679694,0.017975537760363636,0.0,0.00024235675288848481
Cement,Regional_c,Illinois,,13,Truck,High,894.3053612121212,1.0,108.51581024986099,0.0,0.0,0.0,0.74913456053728,0.09512189543996606,2.352023099987879e-07,26.045020481072427,108.07516990089528,0.012788566665333333,0.0,0.00030585243353454546
Cement,Regional_c,Illinois,,13,Rail,Low,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,Regional_c,Illinois,,13,Rail,Median,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,Regional_c,Illinois,,13,Rail,High,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,Regional_c,Illinois,,13,Air,Low,894.3053612121212,1.0,83.82010070598353,0.0,0.0,0.0,0.6938083593658921,0.08075577411745453,1.815439883260606e-07,24.141465584876954,83.46485578734925,0.01064223379842424,0.0,0.00021463328669090907
Cement,Regional_c,Illinois,,13,Air,Median,894.3053612121212,1.0,94.80776889322958,0.0,0.0,0.0,0.8319749604517199,0.0942544192395903,2.0479592771757577e-07,29.011011934998628,94.23979108679694,0.017975537760363636,0.0,0.00024235675288848481
Cement,Regional_c,Illinois,,13,Air,High,894.3053612121212,1.0,108.51581024986099,0.0,0.0,0.0,0.74913456053728,0.09512189543996606,2.352023099987879e-07,26.045020481072427,108.07516990089528,0.012788566665333333,0.0,0.00030585243353454546
Cement,Regional_c,Illinois,,13,Barge,Low,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,Regional_c,Illinois,,13,Barge,Median,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,Regional_c,Illinois,,13,Barge,High,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Cement,Local,Illinois,,13,Truck,Low,99.5352406060606,1.5,13.993632801361574,0.0,0.0,0.0,0.11583020461329907,0.013482048340090909,3.0308480764545454e-08,4.030379370056756,13.93432522592266,0.0017767040448181815,0.0,3.583268661818182e-05
Cement,Local,Illinois,,13,Truck,Median,99.5352406060606,1.5,15.828006569234505,0.0,0.0,0.0,0.13889689941230998,0.015735625722652725,3.419035514818182e-08,4.84334240587841,15.733183575756833,0.0030009875042727274,0.0,4.046107530636363e-05
Cement,Local,Illinois,,13,Truck,High,99.5352406060606,1.5,18.116542320861022,0.0,0.0,0.0,0.12506682610344,0.015880449497734542,3.926665241909091e-08,4.348174839284722,18.042978113839613,0.002135030911,0.0,5.106157843090909e-05
Cement,Local,Illinois,,13,Rail,Low,2743.9247,1.0,41.4532524614395,0.0,0.0,0.0,0.13472670277,0.02908560182,9.521418709e-08,4.830583396985499,41.0002497009424,0.007243961208,0.0,0.0009411661721
Cement,Local,Illinois,,13,Rail,Median,2743.9247,1.0,51.816564890818206,0.0,0.0,0.0,0.16847697658,0.03649419851,1.1908633198e-07,6.0382313041754,51.250314870102706,0.009054951510000001,0.0,0.0011771436963
Cement,Local,Illinois,,13,Rail,High,2743.9247,1.0,62.179880064121605,0.0,0.0,0.0,0.20222725039,0.04362840273,1.426840844e-07,7.2458764674406,61.500377295338296,0.010865941812,0.0,0.0014131212205000002
Cement,Local,Illinois,,13,Air,Low,99.5352406060606,1.5,13.993632801361574,0.0,0.0,0.0,0.11583020461329907,0.013482048340090909,3.0308480764545454e-08,4.030379370056756,13.93432522592266,0.0017767040448181815,0.0,3.583268661818182e-05
Cement,Local,Illinois,,13,Air,Median,99.5352406060606,1.5,15.828006569234505,0.0,0.0,0.0,0.13889689941230998,0.015735625722652725,3.419035514818182e-08,4.84334240587841,15.733183575756833,0.0030009875042727274,0.0,4.046107530636363e-05
Cement,Local,Illinois,,13,Air,High,99.5352406060606,1.5,18.116542320861022,0.0,0.0,0.0,0.12506682610344,0.015880449497734542,3.926665241909091e-08,4.348174839284722,18.042978113839613,0.002135030911,0.0,5.106157843090909e-05
Cement,Local,Illinois,,13,Barge,Low,1617.3867,1.0,28.5694620602655,0.0,0.0,0.0,0.12874398132,0.030730347300000002,1.0383622613999999e-07,4.595189701104,28.2829597976142,0.005030072637,0.0,0.0005466767045999999
Cement,Local,Illinois,,13,Barge,Median,1617.3867,1.0,29.282504778214204,0.0,0.0,0.0,0.14572654167,0.030730347300000002,1.0383622613999999e-07,4.6649346503814,28.993718765542496,0.005030072637,0.0,0.0005547636381
Cement,Local,Illinois,,13,Barge,High,1617.3867,1.0,31.8105642944226,0.0,0.0,0.0,0.20605021341989999,0.031215563310000003,1.0383622613999999e-07,4.9122088160109,31.5136816439307,0.0050462465040000005,0.0,0.0005854939854
Cement,National,,Washington,13,Truck,Low,1661.2102661538459,1.0,155.69940407614524,0.0,0.0,0.0,1.2887785529540168,0.1500072870336923,3.372256840292307e-07,44.84379967849151,155.03952152212094,0.019768402167230765,0.0,0.000398690463876923
Cement,National,,Washington,13,Truck,Median,1661.2102661538459,1.0,176.1094653207806,0.0,0.0,0.0,1.545428894233721,0.17508159479101842,3.804171509492307e-07,53.88918925031517,175.05442237469495,0.0333903263496923,0.0,0.00045018798212769217
Cement,National,,Washington,13,Truck,High,1661.2102661538459,1.0,201.57273549466507,0.0,0.0,0.0,1.3915493260696243,0.17669296874918766,4.368982999984615e-07,48.37973390509769,200.75422729474627,0.023755306805999996,0.0,0.0005681339110246153
Cement,National,,Washington,13,Rail,Low,1661.2102661538459,1.0,155.69940407614524,0.0,0.0,0.0,1.2887785529540168,0.1500072870336923,3.372256840292307e-07,44.84379967849151,155.03952152212094,0.019768402167230765,0.0,0.000398690463876923
Cement,National,,Washington,13,Rail,Median,1661.2102661538459,1.0,176.1094653207806,0.0,0.0,0.0,1.545428894233721,0.17508159479101842,3.804171509492307e-07,53.88918925031517,175.05442237469495,0.0333903263496923,0.0,0.00045018798212769217
Cement,National,,Washington,13,Rail,High,1661.2102661538459,1.0,201.57273549466507,0.0,0.0,0.0,1.3915493260696243,0.17669296874918766,4.368982999984615e-07,48.37973390509769,200.75422729474627,0.023755306805999996,0.0,0.0005681339110246153
Cement,National,,Washington,13,Air,Low,1661.2102661538459,1.0,155.69940407614524,0.0,0.0,0.0,1.2887785529540168,0.1500072870336923,3.372256840292307e-07,44.84379967849151,155.03952152212094,0.019768402167230765,0.0,0.000398690463876923
Cement,National,,Washington,13,Air,Median,1661.2102661538459,1.0,176.1094653207806,0.0,0.0,0.0,1.545428894233721,0.17508159479101842,3.804171509492307e-07,53.88918925031517,175.05442237469495,0.0333903263496923,0.0,0.00045018798212769217
Cement,National,,Washington,13,Air,High,1661.2102661538459,1.0,201.57273549466507,0.0,0.0,0.0,1.3915493260696243,0.17669296874918766,4.368982999984615e-07,48.37973390509769,200.75422729474627,0.023755306805999996,0.0,0.0005681339110246153
Cement,National,,Washington,13,Barge,Low,1661.2102661538459,1.0,155.69940407614524,0.0,0.0,0.0,1.2887785529540168,0.1500072870336923,3.372256840292307e-07,44.84379967849151,155.03952152212094,0.019768402167230765,0.0,0.000398690463876923
Cement,National,,Washington,13,Barge,Median,1661.2102661538459,1.0,176.1094653207806,0.0,0.0,0.0,1.545428894233721,0.17508159479101842,3.804171509492307e-07,53.88918925031517,175.05442237469495,0.0333903263496923,0.0,0.00045018798212769217
Cement,National,,Washington,13,Barge,High,1661.2102661538459,1.0,201.57273549466507,0.0,0.0,0.0,1.3915493260696243,0.17669296874918766,4.368982999984615e-07,48.37973390509769,200.75422729474627,0.023755306805999996,0.0,0.0005681339110246153
Cement,Regional,,Washington,13,Truck,Low,36.29955777777778,1.5,5.103345099696293,0.0,0.0,0.0,0.042242176531356666,0.004916775101,1.1053215343333333e-08,1.4698411127448534,5.081716189692194,0.0006479471063333333,0.0,1.30678408e-05
Cement,Regional,,Washington,13,Truck,Median,36.29955777777778,1.5,5.772323806810493,0.0,0.0,0.0,0.05065438124900999,0.005738633388646667,1.2468898096666669e-08,1.7663210178550535,5.7377427608468095,0.001094431667,0.0,1.4755770236666667e-05
Cement,Regional,,Washington,13,Truck,High,36.29955777777778,1.5,6.60693107994164,0.0,0.0,0.0,0.04561068474424,0.005791449245213333,1.4320175543333335e-08,1.5857381048706167,6.580102911677914,0.0007786255143333333,0.0,1.8621673140000002e-05
Cement,Regional,,Washington,13,Rail,Low,36.29955777777778,1.5,5.103345099696293,0.0,0.0,0.0,0.042242176531356666,0.004916775101,1.1053215343333333e-08,1.4698411127448534,5.081716189692194,0.0006479471063333333,0.0,1.30678408e-05
Cement,Regional,,Washington,13,Rail,Median,36.29955777777778,1.5,5.772323806810493,0.0,0.0,0.0,0.05065438124900999,0.005738633388646667,1.2468898096666669e-08,1.7663210178550535,5.7377427608468095,0.001094431667,0.0,1.4755770236666667e-05
Cement,Regional,,Washington,13,Rail,High,36.29955777777778,1.5,6.60693107994164,0.0,0.0,0.0,0.04561068474424,0.005791449245213333,1.4320175543333335e-08,1.5857381048706167,6.580102911677914,0.0007786255143333333,0.0,1.8621673140000002e-05
Cement,Regional,,Washington,13,Air,Low,36.29955777777778,1.5,5.103345099696293,0.0,0.0,0.0,0.042242176531356666,0.004916775101,1.1053215343333333e-08,1.4698411127448534,5.081716189692194,0.0006479471063333333,0.0,1.30678408e-05
Cement,Regional,,Washington,13,Air,Median,36.29955777777778,1.5,5.772323806810493,0.0,0.0,0.0,0.05065438124900999,0.005738633388646667,1.2468898096666669e-08,1.7663210178550535,5.7377427608468095,0.001094431667,0.0,1.4755770236666667e-05
Cement,Regional,,Washington,13,Air,High,36.29955777777778,1.5,6.60693107994164,0.0,0.0,0.0,0.04561068474424,0.005791449245213333,1.4320175543333335e-08,1.5857381048706167,6.580102911677914,0.0007786255143333333,0.0,1.8621673140000002e-05
Cement,Regional,,Washington,13,Barge,Low,36.29955777777778,1.5,5.103345099696293,0.0,0.0,0.0,0.042242176531356666,0.004916775101,1.1053215343333333e-08,1.4698411127448534,5.081716189692194,0.0006479471063333333,0.0,1.30678408e-05
Cement,Regional,,Washington,13,Barge,Median,36.29955777777778,1.5,5.772323806810493,0.0,0.0,0.0,0.05065438124900999,0.005738633388646667,1.2468898096666669e-08,1.7663210178550535,5.7377427608468095,0.001094431667,0.0,1.4755770236666667e-05
Cement,Regional,,Washington,13,Barge,High,36.29955777777778,1.5,6.60693107994164,0.0,0.0,0.0,0.04561068474424,0.005791449245213333,1.4320175543333335e-08,1.5857381048706167,6.580102911677914,0.0007786255143333333,0.0,1.8621673140000002e-05
Cement,Regional_c,,Washington,13,Truck,Low,83.95390333333333,1.5,11.80305676998724,0.0,0.0,0.0,0.09769803882498498,0.011371556206499999,2.5563963564999998e-08,3.3994601105108795,11.753033256455588,0.0014985771745,0.0,3.0223405199999996e-05
Cement,Regional_c,,Washington,13,Truck,Median,83.95390333333333,1.5,13.35027599653954,0.0,0.0,0.0,0.11715385219906499,0.013272356531869998,2.8838165794999997e-08,4.08516117183718,13.270296680874765,0.0025312101855,0.0,3.4127261705e-05
Cement,Regional_c,,Washington,13,Truck,High,83.95390333333333,1.5,15.28056227602266,0.0,0.0,0.0,0.10548875116956,0.013394509461219999,3.3119814865e-08,3.6675075873731746,15.21851387700877,0.0018008112265,0.0,4.306835241e-05
Cement,Regional_c,,Washington,13,Rail,Low,83.95390333333333,1.5,11.80305676998724,0.0,0.0,0.0,0.09769803882498498,0.011371556206499999,2.5563963564999998e-08,3.3994601105108795,11.753033256455588,0.0014985771745,0.0,3.0223405199999996e-05
Cement,Regional_c,,Washington,13,Rail,Median,83.95390333333333,1.5,13.35027599653954,0.0,0.0,0.0,0.11715385219906499,0.013272356531869998,2.8838165794999997e-08,4.08516117183718,13.270296680874765,0.0025312101855,0.0,3.4127261705e-05
Cement,Regional_c,,Washington,13,Rail,High,83.95390333333333,1.5,15.28056227602266,0.0,0.0,0.0,0.10548875116956,0.013394509461219999,3.3119814865e-08,3.6675075873731746,15.21851387700877,0.0018008112265,0.0,4.306835241e-05
Cement,Regional_c,,Washington,13,Air,Low,83.95390333333333,1.5,11.80305676998724,0.0,0.0,0.0,0.09769803882498498,0.011371556206499999,2.5563963564999998e-08,3.3994601105108795,11.753033256455588,0.0014985771745,0.0,3.0223405199999996e-05
Cement,Regional_c,,Washington,13,Air,Median,83.95390333333333,1.5,13.35027599653954,0.0,0.0,0.0,0.11715385219906499,0.013272356531869998,2.8838165794999997e-08,4.08516117183718,13.270296680874765,0.0025312101855,0.0,3.4127261705e-05
Cement,Regional_c,,Washington,13,Air,High,83.95390333333333,1.5,15.28056227602266,0.0,0.0,0.0,0.10548875116956,0.013394509461219999,3.3119814865e-08,3.6675075873731746,15.21851387700877,0.0018008112265,0.0,4.306835241e-05
Cement,Regional_c,,Washington,13,Barge,Low,83.95390333333333,1.5,11.80305676998724,0.0,0.0,0.0,0.09769803882498498,0.011371556206499999,2.5563963564999998e-08,3.3994601105108795,11.753033256455588,0.0014985771745,0.0,3.0223405199999996e-05
Cement,Regional_c,,Washington,13,Barge,Median,83.95390333333333,1.5,13.35027599653954,0.0,0.0,0.0,0.11715385219906499,0.013272356531869998,2.8838165794999997e-08,4.08516117183718,13.270296680874765,0.0025312101855,0.0,3.4127261705e-05
Cement,Regional_c,,Washington,13,Barge,High,83.95390333333333,1.5,15.28056227602266,0.0,0.0,0.0,0.10548875116956,0.013394509461219999,3.3119814865e-08,3.6675075873731746,15.21851387700877,0.0018008112265,0.0,4.306835241e-05
Cement,Local,,Washington,13,Truck,Low,14.305244444444448,1.5,2.0111704826389336,0.0,0.0,0.0,0.016647163165066668,0.0019376453600000003,4.355946933333334e-09,0.5792477291605335,2.0026467742629337,0.0002553486133333334,0.0,5.149888e-06
Cement,Local,,Washington,13,Truck,Median,14.305244444444448,1.5,2.274807411550934,0.0,0.0,0.0,0.019962317733600004,0.0022615303994666675,4.913851466666668e-09,0.6960871006325335,2.2611794131416003,0.0004313031200000001,0.0,5.815081866666667e-06
Cement,Local,,Washington,13,Truck,High,14.305244444444448,1.5,2.6037166817504005,0.0,0.0,0.0,0.017974654086400005,0.002282344530133334,5.6434189333333355e-09,0.6249214206386668,2.593144004602134,0.0003068474933333334,0.0,7.338590400000002e-06
