city,Zip Code,spatial resolution,year,cambium_scenario,qty,unit,GWP(kg CO2 eq),GWP_fossil(kg CO2 eq),GWP_biogenic(kg CO2 eq),GWP_luluc(kg CO2 eq),AP(kg SO2 eq),EP(kg N eq),ODP(kg CFC-11 eq),POCP(kg O3 eq),CO2(kg),CH4(kg),N2O(kg)
Atlanta,30303,Local,2025,HighDemandGrowth,1,MWh,387.2121103968914,0.0,0.0,0.0,0.707772843551626,0.039084605430063084,6.13843003582946e-06,13.256763804364486,366.4908417130511,0.3945292451534897,0.005307104092917649
Atlanta,30303,Local,2025,LowNGPrice,1,MWh,343.75707551086305,0.0,0.0,0.0,0.6213277469563003,0.036135732277615566,4.8360073418633724e-06,12.327781340396523,321.94240692190687,0.31470885771476453,0.004181561329679248
Atlanta,30303,Local,2025,HighNGPrice,1,MWh,425.9722974095194,0.0,0.0,0.0,0.7791428892246359,0.041273296622454166,7.27265317012046e-06,13.981912580435877,406.2440090521066,0.4636273080223644,0.006283981269667604
Atlanta,30303,Local,2025,Decarb95by2050,1,MWh,375.4803924462786,0.0,0.0,0.0,0.6962835163917362,0.03862781769848929,5.861593091341879e-06,13.121065661216617,355.1632131033704,0.3873612914202488,0.0050776542572823855
Atlanta,30303,Local,2025,Decarb100by2035,1,MWh,368.6088783413594,0.0,0.0,0.0,0.6865891296455969,0.03833560637554314,5.649037308711162e-06,13.04532287713052,348.2178684230991,0.37817496613704754,0.004899423262696927
Atlanta,30303,Local,2030,MidCase,1,MWh,199.54497110738032,0.0,0.0,0.0,0.43295288152590566,0.030481685099412376,2.79174863604763e-06,8.666957287103056,184.73660477963142,0.2018891400958379,0.0024112263716997728
Atlanta,30303,Local,2030,LowRECost,1,MWh,185.08559832385544,0.0,0.0,0.0,0.4199173177803947,0.03016975642731809,2.645827514333729e-06,8.365015913815032,171.20930504756845,0.19605713598463895,0.002294040300916084
Atlanta,30303,Local,2030,HighRECost,1,MWh,232.97661032236581,0.0,0.0,0.0,0.4678650374280526,0.03187531027705463,3.1255875057441312e-06,9.506964250726362,215.86219400056027,0.21737013621077828,0.0026972190217055703
Atlanta,30303,Local,2030,HighDemandGrowth,1,MWh,197.5384305473063,0.0,0.0,0.0,0.4326159161466416,0.030740720024420874,2.7501201588480013e-06,8.69586152026704,182.67009656398926,0.1999855200197172,0.0023814464601403544
Atlanta,30303,Local,2030,LowNGPrice,1,MWh,197.94147680552123,0.0,0.0,0.0,0.41908308916959486,0.030394512111553203,2.3965541016758877e-06,8.838371693832508,181.45108037915116,0.17954466125661178,0.0020863322289757557
Atlanta,30303,Local,2030,HighNGPrice,1,MWh,303.6976315537323,0.0,0.0,0.0,0.6203370905024747,0.03867125457989668,5.482479887243535e-06,10.934184877201451,289.70980613180257,0.3654056369594458,0.004756003613052199
Atlanta,30303,Local,2030,Decarb95by2050,1,MWh,175.48043096753477,0.0,0.0,0.0,0.40361291067629407,0.02929293800472205,2.4077025422992944e-06,8.156984416093247,161.56715198969508,0.1811901592565037,0.002079964639440342
Atlanta,30303,Local,2030,Decarb100by2035,1,MWh,160.82187596030448,0.0,0.0,0.0,0.3769758600507902,0.028365252478764834,1.9783401384107495e-06,7.865524737332448,146.6990115986256,0.1572650729509084,0.001710411717232751
Atlanta,30303,Local,2035,MidCase,1,MWh,244.1085381383411,0.0,0.0,0.0,0.5198886146898395,0.03297498537414914,4.189940880331961e-06,9.503750008256306,230.78868749111163,0.2882000937458714,0.0036298633948624484
Atlanta,30303,Local,2035,LowRECost,1,MWh,219.16137655549076,0.0,0.0,0.0,0.4889671538465432,0.031318209334969524,3.9540987901420254e-06,8.756830554598935,207.64854211445447,0.2732641140800537,0.003404134648746852
Atlanta,30303,Local,2035,HighRECost,1,MWh,291.734827273189,0.0,0.0,0.0,0.5796835309199304,0.03563246179502471,4.766425541441088e-06,10.826194607904226,275.5749825919602,0.32023720061226263,0.004127668092729072
Atlanta,30303,Local,2035,HighDemandGrowth,1,MWh,178.02187204857043,0.0,0.0,0.0,0.39434077150915814,0.03397881286937907,2.965896510952765e-06,7.1178745973647395,168.0181440412256,0.21823856673542386,0.002558455399835624
Atlanta,30303,Local,2035,LowNGPrice,1,MWh,209.7218567515426,0.0,0.0,0.0,0.45359257995489,0.031153130601558027,3.0786155183039063e-06,8.959341561262452,195.05367487927728,0.2223825703367912,0.002676933722526929
Atlanta,30303,Local,2035,HighNGPrice,1,MWh,291.62706653400915,0.0,0.0,0.0,0.5997997027430125,0.03716608944841817,5.38419719454514e-06,10.441557466652013,278.7382631107198,0.3601424354705399,0.0046679867202188505
Atlanta,30303,Local,2035,Decarb95by2050,1,MWh,88.83404324010463,0.0,0.0,0.0,0.2950810651499531,0.024178155815756115,1.5117823527679173e-06,5.710022412640191,80.58327782152213,0.13056668722630535,0.0012962890278800895
Atlanta,30303,Local,2035,Decarb100by2035,1,MWh,58.821967157277825,0.0,0.0,0.0,0.25886951303035,0.03076641492946586,1.2893427496346471e-06,4.538699975003611,53.72801498690679,0.11765521947584631,0.0011168990210992664
Atlanta,30303,Local,2040,MidCase,1,MWh,237.49421002822615,0.0,0.0,0.0,0.5016119697188552,0.030333907719385177,4.328375061834995e-06,8.775541114577354,226.14306946268456,0.2940212877211377,0.0037045489386151845
Atlanta,30303,Local,2040,LowRECost,1,MWh,223.9433158869126,0.0,0.0,0.0,0.4877832772669886,0.033278309608554914,4.09986765757917e-06,8.518740965945122,213.19057007959526,0.2825849924296801,0.003523750617905731
Atlanta,30303,Local,2040,HighRECost,1,MWh,333.17723419614555,0.0,0.0,0.0,0.629482156873261,0.037170854719079174,5.34934819398329e-06,11.755966233834146,315.28327275591766,0.35438015363786496,0.004630864957682468
Atlanta,30303,Local,2040,HighDemandGrowth,1,MWh,192.0625222999668,0.0,0.0,0.0,0.40349770165528526,0.0328061102941009,3.2280039004886076e-06,7.1281523820524395,182.08982801173957,0.23091590863759495,0.002748505873477175
Atlanta,30303,Local,2040,LowNGPrice,1,MWh,218.30346131186678,0.0,0.0,0.0,0.46497176289378306,0.030467480206800013,3.4343994197577004e-06,8.85366122366246,204.7116271215217,0.2445991011392603,0.0029567657324629393
Atlanta,30303,Local,2040,HighNGPrice,1,MWh,246.65360095019193,0.0,0.0,0.0,0.5154601934821726,0.03337085492572101,4.521302587998882e-06,8.937439143340649,235.42843853986213,0.3071754014115263,0.0038874242285926145
Atlanta,30303,Local,2040,Decarb95by2050,1,MWh,85.71886411354392,0.0,0.0,0.0,0.2857497389646442,0.02339542609612903,1.4839380838792688e-06,5.475569837832394,77.7782983636023,0.12604847287179274,0.0012545149686871775
Atlanta,30303,Local,2040,Decarb100by2035,1,MWh,63.42508972065746,0.0,0.0,0.0,0.2685221957295958,0.030583895135832526,1.2623304601213916e-06,4.731348574461979,57.91611823092337,0.11702119531340169,0.00109124273351841
Atlanta,30303,Local,2045,MidCase,1,MWh,248.93182673595788,0.0,0.0,0.0,0.49014092062207315,0.029575816562713797,4.046717811544854e-06,8.97387130130789,235.37877383268557,0.27523468042904453,0.0034498361099477275
Atlanta,30303,Local,2045,LowRECost,1,MWh,204.1182359451525,0.0,0.0,0.0,0.4350030847215882,0.03342259734798178,3.4780762489236475e-06,7.742180927505122,193.46729433571852,0.24687036695890777,0.0029765137571731693
Atlanta,30303,Local,2045,HighRECost,1,MWh,315.284803764361,0.0,0.0,0.0,0.5609350691324544,0.03358010192151974,4.396919413038202e-06,11.062070023024814,295.8130938424371,0.29697401639097354,0.003778983262393826
Atlanta,30303,Local,2045,HighDemandGrowth,1,MWh,205.44690284818955,0.0,0.0,0.0,0.39225390961460593,0.0310980733973753,2.9502944020125778e-06,7.365393999971213,192.90163722688578,0.20849939470973874,0.002484671641777286
Atlanta,30303,Local,2045,LowNGPrice,1,MWh,221.73775731997517,0.0,0.0,0.0,0.42941452434557836,0.028380918538361527,2.9298939575693773e-06,8.651733071065227,205.9903793097447,0.20867449399067897,0.00248404891992768
Atlanta,30303,Local,2045,HighNGPrice,1,MWh,213.96007176520442,0.0,0.0,0.0,0.4506530845476088,0.03370103389393077,3.7337308964038642e-06,7.896250788036237,203.5069303963186,0.2626461424932456,0.0032107316126909063
Atlanta,30303,Local,2045,Decarb95by2050,1,MWh,109.55017847999684,0.0,0.0,0.0,0.28225627633711775,0.023606152849492044,1.4517833350194856e-06,5.667303735974227,99.86955384406289,0.12786373321824876,0.0011941364213404885
Atlanta,30303,Local,2045,Decarb100by2035,1,MWh,64.87838186294148,0.0,0.0,0.0,0.2603558130805765,0.029194288760238024,1.3054534805688966e-06,4.475492503122222,59.97499090067291,0.12292335839485437,0.0011197856843426929
Atlanta,30303,Local,2050,MidCase,1,MWh,202.63085612595899,0.0,0.0,0.0,0.3905684009139308,0.025780729958064498,2.57299470241583e-06,7.923052892399069,188.23192816026366,0.19866037122818844,0.0021721091525260332
Atlanta,30303,Local,2050,LowRECost,1,MWh,195.45252088149442,0.0,0.0,0.0,0.37234831953703074,0.03169109258178651,2.7455583471050916e-06,7.595524446003328,183.12540563855322,0.18904639093978498,0.00219139655992896
Atlanta,30303,Local,2050,HighRECost,1,MWh,248.3234318789006,0.0,0.0,0.0,0.4311648840749045,0.028631276571947882,2.5761136644351147e-06,9.471456475748738,228.6061873792532,0.19599505131175715,0.002195489606143027
Atlanta,30303,Local,2050,HighDemandGrowth,1,MWh,159.8425235701497,0.0,0.0,0.0,0.3025738408106923,0.02742797845813826,1.6955670733546114e-06,6.262102080975512,146.93897182686953,0.1348679045561829,0.001388301036102188
Atlanta,30303,Local,2050,LowNGPrice,1,MWh,169.34737443499625,0.0,0.0,0.0,0.3437626830097861,0.024322690076996938,1.7413340399988122e-06,7.4156109572745885,154.54608721310527,0.14580977758354957,0.001473791476032802
Atlanta,30303,Local,2050,HighNGPrice,1,MWh,172.51529635788336,0.0,0.0,0.0,0.3708327822027254,0.030179776938876746,2.562320759177821e-06,6.927751563243378,161.71954168390576,0.19563415790893152,0.0022063014032316303
Atlanta,30303,Local,2050,Decarb95by2050,1,MWh,83.58096208726344,0.0,0.0,0.0,0.27246746974109276,0.029294957086582946,1.483710443705726e-06,4.848470062213371,77.80382372027637,0.14125144938364398,0.001308016330058
Atlanta,30303,Local,2050,Decarb100by2035,1,MWh,72.94285798560145,0.0,0.0,0.0,0.25700795540271715,0.027538023973944652,1.4189091723391964e-06,4.433132482508294,68.0043723178135,0.13310621415733276,0.00122295506093395
