year,CO2_cumulative,N2O_cumulative,CH4_cumulative,CH4_fossil_cumulative,CO2_concentration in atm,CO2_instantaneous,N2O_concentration in atm,N2O_instantaneous,CH4_concentration in atm,CH4_instantaneous,CH4_fossil_concentration in atm,CH4_fossil_instantaneous
31.333333333333332,3.632699367045761e-14,9.852053059917493e-12,2.4034238619915833e-12,2.4700364932333284e-12,0.544182318890683,9.556629694753668e-16,0.7718591698719056,2.754713405102677e-13,0.07990780707319795,1.683319483700478e-14,0.07990780707319795,1.9503045780319255e-14
31.341666666666665,3.6334957293950303e-14,9.854348575374161e-12,2.40356409148982e-12,2.470198970280231e-12,0.5441502608021395,9.556066708287005e-16,0.7718060133573527,2.754523693081465e-13,0.07985412363076146,1.6821886006501813e-14,0.07985412363076146,1.9491705368284223e-14
31.349999999999998,3.634292044833908e-14,9.856643932742922e-12,2.403704226779462e-12,2.4703613528557396e-12,0.5441182097479272,9.55550384535339e-16,0.7717528605035906,2.754333994125369e-13,0.07980047625378713,1.6810584773466148e-14,0.07980047625378713,1.9480372471145612e-14
31.358333333333334,3.635088313372687e-14,9.858939132034665e-12,2.403844267923801e-12,2.470523641022457e-12,0.5440861657252453,9.55494110590363e-16,0.7716997113103673,2.7541443082334895e-13,0.0797468649180455,1.6799291132793664e-14,0.0797468649180455,1.946904708387754e-14
31.366666666666667,3.635884535021654e-14,9.861234173260274e-12,2.4039842149860845e-12,2.4706858348429435e-12,0.5440541287312965,9.554378489888606e-16,0.7716465657774307,2.7539546354049266e-13,0.07969328959932356,1.6788005079383704e-14,0.07969328959932356,1.9457729201457536e-14
31.375,3.636680709791094e-14,9.863529056430637e-12,2.404124068029519e-12,2.4708479343797186e-12,0.5440220987632861,9.553815997259234e-16,0.7715934239045288,2.753764975638781e-13,0.07963975027342436,1.6776726608138992e-14,0.07963975027342436,1.9446418818866438e-14
31.383333333333333,3.6374768376912894e-14,9.865823781556634e-12,2.4042638271172676e-12,2.4710099396952593e-12,0.5439900758184223,9.55325362796649e-16,0.7715402856914094,2.753575328934153e-13,0.07958624691616738,1.6765455713965714e-14,0.07958624691616738,1.9435115931088493e-14
31.391666666666666,3.638272918732514e-14,9.868118348649154e-12,2.4044034923124517e-12,2.4711718508520014e-12,0.5439580598939165,9.5526913819614e-16,0.7714871511378206,2.753385695290143e-13,0.0795327795033882,1.6754192391773453e-14,0.0795327795033882,1.9423820533111273e-14
31.4,3.6390689529250397e-14,9.870412757719076e-12,2.40454306367815e-12,2.471333667912338e-12,0.5439260509869834,9.552129259195048e-16,0.7714340202435104,2.753196074705852e-13,0.07947934801093871,1.6742936636475222e-14,0.07947934801093871,1.9412532619925735e-14
31.40833333333333,3.639864940279134e-14,9.872707008777289e-12,2.404682541277398e-12,2.471495390938621e-12,0.5438940490948398,9.551567259618562e-16,0.7713808930082265,2.75300646718038e-13,0.07942595241468707,1.673168844298746e-14,0.07942595241468707,1.9401252186526183e-14
31.416666666666668,3.640660880805064e-14,9.875001101834673e-12,2.4048219251731903e-12,2.471657019993161e-12,0.5438620542147061,9.551005383183126e-16,0.7713277694317172,2.7528168727128277e-13,0.07937259269051752,1.6720447806230002e-14,0.07937259269051752,1.938997922791027e-14
31.425,3.6414567745130847e-14,9.877295036902109e-12,2.404961215428479e-12,2.471818555138227e-12,0.5438300663438056,9.550443629839976e-16,0.7712746495137305,2.752627291302296e-13,0.07931926881433064,1.670921472112612e-14,0.07931926881433064,1.937871373907901e-14
31.433333333333334,3.6422526214134555e-14,9.879588813990472e-12,2.4051004121061717e-12,2.4719799964360444e-12,0.5437980854793643,9.549881999540397e-16,0.7712215332540142,2.7524377229478856e-13,0.07926598076204311,1.6697989182602468e-14,0.07926598076204311,1.9367455715036756e-14
31.441666666666666,3.643048421516425e-14,9.881882433110646e-12,2.405239515269137e-12,2.4721413439487994e-12,0.5437661116186113,9.54932049223573e-16,0.7711684206523167,2.752248167648698e-13,0.07921272850958778,1.6686771185589127e-14,0.07921272850958778,1.9356205150791214e-14
31.45,3.643844174832242e-14,9.88417589427351e-12,2.4053785249801993e-12,2.472302597738636e-12,0.5437341447587788,9.548759107877368e-16,0.7711153117083859,2.752058625403833e-13,0.07915951203291377,1.6675560725019584e-14,0.07915951203291377,1.9344962041353438e-14
31.458333333333332,3.644639881371151e-14,9.886469197489945e-12,2.405517441302141e-12,2.472463757867656e-12,0.5437021848971015,9.548197846416746e-16,0.7710622064219699,2.751869096212392e-13,0.07910633130798628,1.666435779583073e-14,0.07910633130798628,1.9333726381737822e-14
31.466666666666665,3.645435541143391e-14,9.888762342770823e-12,2.4056562642977033e-12,2.4726248243979207e-12,0.5436702320308174,9.54763670780536e-16,0.7710091047928168,2.7516795800734764e-13,0.0790531863107866,1.665316239296284e-14,0.0790531863107866,1.9322498166962087e-14
31.474999999999998,3.6462311541591966e-14,9.891055330127026e-12,2.4057949940295833e-12,2.472785797391448e-12,0.5436382861571675,9.547075691994757e-16,0.7709560068206748,2.751490076986187e-13,0.07900007701731233,1.6641974511359616e-14,0.07900007701731233,1.9311277392047322e-14
31.483333333333334,3.6470267204288005e-14,9.893348159569428e-12,2.405933630560438e-12,2.472946676910216e-12,0.5436063472733952,9.54651479893653e-16,0.770902912505292,2.7513005869496246e-13,0.078947003403577,1.6630794145968133e-14,0.078947003403577,1.9300064052017922e-14
31.491666666666667,3.647822239962429e-14,9.895640831108898e-12,2.4060721739528803e-12,2.473107463016161e-12,0.5435744153767471,9.545954028582324e-16,0.7708498218464166,2.7511111099628916e-13,0.07889396544561043,1.6619621291738876e-14,0.07889396544561043,1.9288858141901634e-14
31.5,3.648617712770304e-14,9.897933344756321e-12,2.4062106242694837e-12,2.473268155771178e-12,0.5435424904644731,9.545393380883844e-16,0.7707967348437967,2.750921646025088e-13,0.07884096311945843,1.6608455943625723e-14,0.07884096311945843,1.927765965672954e-14
31.508333333333333,3.6494131388626473e-14,9.900225700522565e-12,2.406348981572777e-12,2.4734287552371195e-12,0.5435105725338253,9.54483285579283e-16,0.7707436514971806,2.750732195135316e-13,0.07878799640118286,1.659729809658591e-14,0.07878799640118286,1.926646859153602e-14
31.516666666666666,3.650208518249674e-14,9.902517898418504e-12,2.4064872459252487e-12,2.473589261475798e-12,0.5434786615820593,9.544272453261089e-16,0.7706905718063165,2.750542757292676e-13,0.07873506526686186,1.6586147745580122e-14,0.07873506526686186,1.9255284941358827e-14
31.525,3.651003850941594e-14,9.904809938455013e-12,2.406625417389345e-12,2.4737496745489845e-12,0.5434467576064332,9.54371217324047e-16,0.7706374957709525,2.750353332496271e-13,0.07868216969258943,1.657500488557237e-14,0.07868216969258943,1.9244108701238998e-14
31.53333333333333,3.6517991369486154e-14,9.907101820642956e-12,2.4067634960274697e-12,2.4739099945184085e-12,0.5434148606042082,9.543152015682872e-16,0.7705844233908371,2.750163920745201e-13,0.07862930965447572,1.6563869511530075e-14,0.07862930965447572,1.9232939866220917e-14
31.541666666666668,3.6525943762809425e-14,9.909393544993208e-12,2.4069014819019843e-12,2.474070221445757e-12,0.543382970572648,9.542591980540245e-16,0.7705313546657184,2.749974522038568e-13,0.07857648512864693,1.6552741618424037e-14,0.07857648512864693,1.9221778431352277e-14
31.55,3.653389568948771e-14,9.911685111516643e-12,2.40703937507521e-12,2.474230355392678e-12,0.54335108750902,9.5420320677646e-16,0.7704782895953447,2.749785136375475e-13,0.07852369609124535,1.654162120122845e-14,0.07852369609124535,1.921062439168411e-14
31.558333333333334,3.654184714962302e-14,9.913976520224126e-12,2.4071771756094235e-12,2.4743903964207755e-12,0.5433192114105935,9.541472277307983e-16,0.7704252281794643,2.749595763755022e-13,0.0784709425184292,1.653050825492085e-14,0.0784709425184292,1.9199477742270732e-14
31.566666666666666,3.65497981433172e-14,9.916267771126528e-12,2.4073148835668634e-12,2.4745503445916157e-12,0.5432873422746411,9.540912609122495e-16,0.7703721704178256,2.7494064041763107e-13,0.07841822438637276,1.6519402774482172e-14,0.07841822438637276,1.9188338478169793e-14
31.575,3.655774867067216e-14,9.918558864234709e-12,2.407452499009723e-12,2.474710199966721e-12,0.5432554800984388,9.540353063160297e-16,0.7703191163101769,2.7492170576384447e-13,0.07836554167126629,1.650830475489671e-14,0.07836554167126629,1.917720659444224e-14
31.583333333333332,3.656569873178974e-14,9.920849799559543e-12,2.407590022000156e-12,2.4748699626075738e-12,0.5432236248792645,9.539793639373587e-16,0.7702660658562666,2.749027724140524e-13,0.07831289434931614,1.649721419115215e-14,0.07831289434931614,1.916608208615236e-14
31.591666666666665,3.6573648326771704e-14,9.9231405771119e-12,2.4077274526002726e-12,2.475029632575614e-12,0.5431917766143993,9.539234337714618e-16,0.7702130190558428,2.748838403681652e-13,0.07826028239674453,1.6486131078239515e-14,0.07826028239674453,1.915496494836771e-14
31.599999999999998,3.658159745571983e-14,9.925431196902637e-12,2.407864790872143e-12,2.4751892099322428e-12,0.5431599353011276,9.5386751581357e-16,0.7701599759086543,2.74864909626093e-13,0.07820770578978967,1.6475055411153206e-14,0.07820770578978967,1.9143855176159164e-14
31.608333333333334,3.6589546118735827e-14,9.92772165894262e-12,2.408002036877794e-12,2.475348694738818e-12,0.5431281009367361,9.538116100589182e-16,0.7701069364144493,2.74845980187746e-13,0.07815516450470585,1.6463987184891006e-14,0.07815516450470585,1.9132752764600923e-14
31.616666666666667,3.6597494315921374e-14,9.930011963242718e-12,2.4081391906792128e-12,2.475508087056658e-12,0.5430962735185144,9.537557165027466e-16,0.7700539005729762,2.748270520530345e-13,0.07810265851776314,1.645292639445402e-14,0.07810265851776314,1.9121657708770448e-14
31.625,3.660544204737807e-14,9.932302109813791e-12,2.408276252338343e-12,2.4756673869470393e-12,0.5430644530437552,9.536998351403008e-16,0.7700008683839835,2.748081252218686e-13,0.07805018780524774,1.6441873034846748e-14,0.07805018780524774,1.9110570003748533e-14
31.633333333333333,3.6613389313207564e-14,9.934592098666704e-12,2.408413221917087e-12,2.475826594471197e-12,0.5430326395097538,9.53643965966831e-16,0.7699478398472196,2.7478919969415853e-13,0.0779977523434616,1.6430827101077024e-14,0.0779977523434616,1.9099489644619247e-14
31.641666666666666,3.662133611351138e-14,9.936881929812316e-12,2.4085500994773074e-12,2.4759857096903273e-12,0.5430008329138084,9.535881089775926e-16,0.7698948149624331,2.7477027546981466e-13,0.07794535210872268,1.641978858815604e-14,0.07794535210872268,1.908841662646996e-14
31.65,3.662928244839102e-14,9.939171603261488e-12,2.4086868850808228e-12,2.476144732665583e-12,0.5429690332532201,9.535322641678455e-16,0.7698417937293723,2.747513525487471e-13,0.07789298707736488,1.640875749109835e-14,0.07789298707736488,1.9077350944391336e-14
31.65833333333333,3.663722831794798e-14,9.941461119025082e-12,2.4088235787894116e-12,2.4763036634580783e-12,0.5429372405252926,9.53476431532855e-16,0.769788776147786,2.747324309308662e-13,0.07784065722573795,1.6397733804921844e-14,0.07784065722573795,1.9066292593477325e-14
31.666666666666668,3.664517372228371e-14,9.943750477113955e-12,2.4089601806648103e-12,2.476462502128884e-12,0.5429054547273324,9.534206110678908e-16,0.7697357622174225,2.747135106160821e-13,0.0777883625302075,1.638671752464776e-14,0.0777883625302075,1.905524156882516e-14
31.675,3.665311866149958e-14,9.946039677538972e-12,2.409096690768714e-12,2.476621248739032e-12,0.5428736758566493,9.533648027682284e-16,0.7696827519380303,2.746945916043051e-13,0.07773610296715512,1.6375708645300695e-14,0.07773610296715512,1.9044197865535366e-14
31.683333333333334,3.666106313569697e-14,9.948328720310982e-12,2.409233109162776e-12,2.4767799033495126e-12,0.5428419039105552,9.533090066291473e-16,0.7696297453093582,2.746756738954455e-13,0.07768387851297814,1.6364707161908564e-14,0.07768387851297814,1.9033161478711747e-14
31.691666666666666,3.6669007144977165e-14,9.950617605440846e-12,2.4093694359086095e-12,2.4769384660212756e-12,0.5428101388863655,9.53253222645933e-16,0.7695767423311546,2.746567574894136e-13,0.07763168914408988,1.6353713069502655e-14,0.07763168914408988,1.9022132403461397e-14
31.7,3.6676950689441473e-14,9.952906332939422e-12,2.4095056710677847e-12,2.4770969368152304e-12,0.5427783807813975,9.53197450813874e-16,0.7695237430031682,2.7463784238611957e-13,0.07757953483691941,1.6342726363117567e-14,0.07757953483691941,1.901111063489468e-14
31.708333333333332,3.6684893769191136e-14,9.955194902817565e-12,2.409641814701831e-12,2.477255315792244e-12,0.5427466295929723,9.53141691128266e-16,0.7694707473251475,2.746189285854737e-13,0.07752741556791164,1.6331747037791236e-14,0.07752741556791164,1.9000096168125226e-14
31.716666666666665,3.669283638432734e-14,9.957483315086128e-12,2.409777866872237e-12,2.4774136030131452e-12,0.5427148853184128,9.530859435844075e-16,0.7694177552968413,2.746000160873864e-13,0.07747533131352737,1.6320775088564956e-14,0.07747533131352737,1.898908899826996e-14
31.724999999999998,3.670077853495126e-14,9.959771569755972e-12,2.409913827640449e-12,2.4775717985387198e-12,0.5426831479550456,9.530302081776037e-16,0.769364766917998,2.745811048917679e-13,0.07742328205024314,1.6309810510483325e-14,0.07742328205024314,1.8978089120449072e-14
31.733333333333334,3.6708720221164014e-14,9.962059666837943e-12,2.4100496970678734e-12,2.4777299024297147e-12,0.5426514175001994,9.529744849031633e-16,0.7693117821883666,2.7456219499852846e-13,0.07737126775455132,1.629885329859428e-14,0.07737126775455132,1.8967096529786008e-14
31.741666666666667,3.6716661443066664e-14,9.964347606342898e-12,2.4101854752158736e-12,2.477887914746835e-12,0.5426196939512058,9.529187737564004e-16,0.7692588011076955,2.7454328640757844e-13,0.07731928840296011,1.6287903447949094e-14,0.07731928840296011,1.89561112214075e-14
31.75,3.6724602200760284e-14,9.966635388281688e-12,2.4103211621457733e-12,2.478045835550746e-12,0.5425879773053994,9.52863074732634e-16,0.7692058236757335,2.745243791188281e-13,0.07726734397199342,1.6276960953602344e-14,0.07726734397199342,1.894513319044353e-14
31.758333333333333,3.6732542494345885e-14,9.968923012665164e-12,2.4104567579188544e-12,2.4782036649020717e-12,0.5425562675601172,9.528073878271876e-16,0.7691528498922294,2.7450547313218783e-13,0.07721543443819104,1.6266025810611958e-14,0.07721543443819104,1.8934162432027367e-14
31.766666666666666,3.67404823239244e-14,9.971210479504175e-12,2.4105922625963567e-12,2.478361402861396e-12,0.5425245647126994,9.5275171303539e-16,0.7690998797569318,2.7448656844756786e-13,0.0771635597781084,1.625509801403916e-14,0.0771635597781084,1.8923198941295513e-14
31.775,3.6748421689596766e-14,9.973497788809571e-12,2.4107276762394813e-12,2.4785190494892625e-12,0.5424928687604885,9.526960503525745e-16,0.7690469132695896,2.744676650648786e-13,0.07711171996831671,1.6244177558948487e-14,0.07711171996831671,1.891224271338773e-14
31.78333333333333,3.6756360591463886e-14,9.975784940592207e-12,2.410862998909385e-12,2.478676604846173e-12,0.54246117970083,9.526403997740793e-16,0.7689939504299514,2.744487629840304e-13,0.07705991498540302,1.6233264440407828e-14,0.07705991498540302,1.8901293743447067e-14
31.791666666666668,3.67642990296266e-14,9.978071934862925e-12,2.410998230667187e-12,2.4788340689925917e-12,0.542429497531072,9.525847612952472e-16,0.7689409912377662,2.7442986220493355e-13,0.07700814480596996,1.6222358653488345e-14,0.07700814480596996,1.8890352026619794e-14
31.8,3.6772237004185745e-14,9.98035877163257e-12,2.4111333715739625e-12,2.4789914419889393e-12,0.5423978222485654,9.525291349114262e-16,0.7688880356927826,2.744109627274985e-13,0.076956409406636,1.6211460193264542e-14,0.076956409406636,1.8879417558055456e-14
31.808333333333334,3.678017451524204e-14,9.982645450911995e-12,2.411268421690746e-12,2.4791487238955964e-12,0.5423661538506639,9.52473520617969e-16,0.7688350837947496,2.7439206455163545e-13,0.07690470876403527,1.620056905481421e-14,0.07690470876403527,1.8868490332906837e-14
31.816666666666666,3.6788111562896274e-14,9.984931972712048e-12,2.4114033810785334e-12,2.4793059147729065e-12,0.5423344923347236,9.524179184102323e-16,0.7687821355434159,2.7437316767725487e-13,0.07685304285481753,1.618968523321845e-14,0.07685304285481753,1.8857570346329962e-14
31.825,3.679604814724912e-14,9.987218337043566e-12,2.4115382497982776e-12,2.4794630146811688e-12,0.5423028376981041,9.523623282835792e-16,0.7687291909385304,2.7435427210426714e-13,0.0768014116556484,1.6178808723561688e-14,0.0768014116556484,1.884665759348412e-14
31.833333333333332,3.6803984268401215e-14,9.989504543917398e-12,2.4116730279108903e-12,2.479620023680644e-12,0.5422711899381666,9.523067502333759e-16,0.7686762499798421,2.7433537783258254e-13,0.076749815143209,1.616793952093163e-14,0.076749815143209,1.8835752069531834e-14
31.841666666666665,3.68119199264532e-14,9.991790593344392e-12,2.411807715477243e-12,2.479776941831552e-12,0.5422395490522759,9.522511842549943e-16,0.7686233126670996,2.743164848621115e-13,0.07669825329419618,1.615707762041928e-14,0.07669825329419618,1.8824853769638857e-14
31.849999999999998,3.6819855121505653e-14,9.994076485335384e-12,2.4119423125581672e-12,2.479933769194074e-12,0.542207915037799,9.521956303438104e-16,0.7685703790000521,2.742975931927645e-13,0.0766467260853225,1.6146223017118964e-14,0.0766467260853225,1.8813962688974208e-14
31.858333333333334,3.6827789853659114e-14,9.996362219901219e-12,2.4120768192144518e-12,2.480090505828348e-12,0.5421762878921057,9.521400884952055e-16,0.7685174489784484,2.742787028244518e-13,0.07659523349331605,1.6135375706128276e-14,0.07659523349331605,1.880307882271011e-14
31.866666666666667,3.683572412301408e-14,9.998647797052735e-12,2.4122112355068455e-12,2.4802471517944743e-12,0.5421446676125689,9.520845587045658e-16,0.7684645226020376,2.742598137570839e-13,0.07654377549492072,1.6124535682548137e-14,0.07654377549492072,1.879220216602206e-14
31.875,3.6843657929670995e-14,1.000093321680078e-11,2.4123455614960566e-12,2.480403707152512e-12,0.5421130541965635,9.520290409672817e-16,0.7684115998705684,2.7424092599057113e-13,0.07649235206689586,1.611370294148272e-14,0.07649235206689586,1.878133271408875e-14
31.883333333333333,3.685159127373033e-14,1.0003218479156192e-11,2.4124797972427523e-12,2.4805601719624803e-12,0.5420814476414677,9.519735352787483e-16,0.7683586807837899,2.742220395248239e-13,0.07644096318601647,1.6102877478039502e-14,0.07644096318601647,1.8770470462092112e-14
31.891666666666666,3.685952415529243e-14,1.0005503584129808e-11,2.4126139428075596e-12,2.4807165462843584e-12,0.5420498479446622,9.519180416343658e-16,0.7683057653414511,2.7420315435975274e-13,0.07638960882907327,1.6092059287329274e-14,0.07638960882907327,1.8759615405217337e-14
31.9,3.6867456574457664e-14,1.0007788531732467e-11,2.412747998251063e-12,2.480872830178084e-12,0.5420182551035297,9.518625600295383e-16,0.7682528535433011,2.7418427049526793e-13,0.07633828897287241,1.608124836446607e-14,0.07633828897287241,1.8748767538652802e-14
31.90833333333333,3.687538853132636e-14,1.001007332197501e-11,2.412881963633809e-12,2.4810290237035574e-12,0.5419866691154568,9.518070904596759e-16,0.7681999453890888,2.7416538793127997e-13,0.07628700359423571,1.6070444704567227e-14,0.07628700359423571,1.8737926857590117e-14
31.916666666666668,3.688332002599875e-14,1.001235795486827e-11,2.4130158390163006e-12,2.481185126920636e-12,0.5419550899778319,9.517516329201925e-16,0.7681470408785632,2.741465066676993e-13,0.07623575267000059,1.605964830275337e-14,0.07623575267000059,1.8727093357224143e-14
31.925,3.68912510585751e-14,1.0014642430423085e-11,2.4131496244590023e-12,2.481341139889139e-12,0.5419235176880463,9.516961874065065e-16,0.7680941400114736,2.741276267044364e-13,0.07618453617701991,1.604885915414838e-14,0.07618453617701991,1.871626703275292e-14
31.933333333333334,3.689918162915559e-14,1.001692674865029e-11,2.4132833200223376e-12,2.4814970626688452e-12,0.5418919522434938,9.516407539140417e-16,0.7680412427875689,2.741087480414016e-13,0.07613335409216226,1.603807725387944e-14,0.07613335409216226,1.8705447879377736e-14
31.941666666666666,3.6907111737840373e-14,1.0019210909560718e-11,2.4134169257666876e-12,2.4816528953194927e-12,0.5418603936415713,9.515853324382259e-16,0.7679883492065983,2.7408987067850553e-13,0.07608220639231161,1.6027302597076982e-14,0.07608220639231161,1.869463589230308e-14
31.95,3.691504138472959e-14,1.0021494913165208e-11,2.4135504417523956e-12,2.4818086379007806e-12,0.5418288418796778,9.515299229744919e-16,0.7679354592683109,2.7407099461565853e-13,0.0760310930543675,1.601653517887472e-14,0.0760310930543675,1.868383106673665e-14
31.958333333333332,3.6922970569923306e-14,1.0023778759474591e-11,2.4136838680397627e-12,2.4819642904723686e-12,0.5417972969552153,9.514745255182767e-16,0.7678825729724557,2.7405211985277104e-13,0.07598001405524507,1.6005774994409645e-14,0.07598001405524507,1.867303339788937e-14
31.966666666666665,3.693089929352158e-14,1.0026062448499698e-11,2.4138172046890497e-12,2.4821198530938746e-12,0.5417657588655881,9.514191400650224e-16,0.767829690318782,2.740332463897536e-13,0.07592896937187486,1.5995022038822005e-14,0.07592896937187486,1.8662242880975363e-14
31.974999999999998,3.6938827555624385e-14,1.0028345980251365e-11,2.4139504517604767e-12,2.4822753258248775e-12,0.5417342276082036,9.513637666101758e-16,0.767776811307039,2.7401437422651677e-13,0.07587795898120299,1.5984276307255316e-14,0.07587795898120299,1.8651459511211964e-14
31.983333333333334,3.694675535633172e-14,1.0030629354740418e-11,2.4140836093142235e-12,2.4824307087249165e-12,0.5417027031804715,9.513084051491884e-16,0.7677239359369756,2.739955033629708e-13,0.07582698286019098,1.5973537794856347e-14,0.07582698286019098,1.8640683283819702e-14
31.991666666666667,3.6954682695743504e-14,1.003291257197769e-11,2.4142166774104304e-12,2.4825860018534916e-12,0.5416711855798042,9.512530556775152e-16,0.7676710642083414,2.739766337990264e-13,0.0757760409858159,1.596280649677514e-14,0.0757760409858159,1.8629914194022316e-14
32.0,3.696260957395964e-14,1.003519563197401e-11,2.4143496561091964e-12,2.4827412052700625e-12,0.5416396748036167,9.511977181906171e-16,0.7676181961208854,2.73957765534594e-13,0.07572513333507032,1.5952082408165008e-14,0.07572513333507032,1.8619152237046762e-14
32.00833333333333,3.697053599107996e-14,1.0037478534740208e-11,2.4144825454705794e-12,2.4828963190340484e-12,0.5416081708493268,9.51142392683959e-16,0.7675653316743569,2.739388985695841e-13,0.0756742598849622,1.5941365524182493e-14,0.0756742598849622,1.8608397408123173e-14
32.016666666666666,3.6978461947204307e-14,1.0039761280287111e-11,2.4146153455545987e-12,2.4830513432048296e-12,0.5415766737143545,9.510870791530105e-16,0.7675124708685052,2.7392003290390727e-13,0.07562342061251488,1.5930655839987388e-14,0.07562342061251488,1.8597649702484856e-14
32.025,3.698638744243242e-14,1.0042043868625547e-11,2.4147480564212323e-12,2.4832062778417472e-12,0.5415451833961227,9.510317775932456e-16,0.7674596137030794,2.739011685374739e-13,0.07557261549476733,1.5919953350742776e-14,0.07557261549476733,1.8586909115368377e-14
32.03333333333333,3.699431247686411e-14,1.0044326299766345e-11,2.4148806781304173e-12,2.4833611230041007e-12,0.541513699892057,9.509764880001435e-16,0.7674067601778288,2.7388230547019457e-13,0.07552184450877379,1.5909258051614954e-14,0.07552184450877379,1.8576175642013437e-14
32.041666666666664,3.7002237050599004e-14,1.0046608573720325e-11,2.415013210742051e-12,2.4835158787511513e-12,0.5414822231995853,9.509212103691868e-16,0.767353910292503,2.7386344370197983e-13,0.07547110763160396,1.589856993777348e-14,0.07547110763160396,1.8565449277662954e-14
32.05,3.701016116373679e-14,1.0048890690498318e-11,2.4151456543159923e-12,2.483670545142122e-12,0.5414507533161385,9.508659446958639e-16,0.7673010640468511,2.7384458323274026e-13,0.07542040484034289,1.588788900439114e-14,0.07542040484034289,1.8554730017563008e-14
32.05833333333333,3.7018084816377125e-14,1.0051172650111148e-11,2.4152780089120567e-12,2.483825122236193e-12,0.5414192902391496,9.508106909756671e-16,0.7672482214406223,2.738257240623863e-13,0.07536973611209116,1.5877215246644e-14,0.07536973611209116,1.8544017856962893e-14
32.06666666666666,3.7026008008619587e-14,1.0053454452569636e-11,2.415410274590022e-12,2.4839796100925072e-12,0.5413878339660544,9.507554492040931e-16,0.7671953824735662,2.7380686619082853e-13,0.07531910142396463,1.5866548659711333e-14,0.07531910142396463,1.8533312791115086e-14
32.075,3.703393074056372e-14,1.0055736097884605e-11,2.4155424514096242e-12,2.4841340087701672e-12,0.5413563844942914,9.507002193766435e-16,0.7671425471454322,2.7378800961797754e-13,0.07526850075309446,1.585588923877565e-14,0.07526850075309446,1.8522614815275205e-14
32.083333333333336,3.7041853012309026e-14,1.0058017586066873e-11,2.4156745394305605e-12,2.4842883183282366e-12,0.5413249418213014,9.506450014888242e-16,0.7670897154559696,2.737691543437439e-13,0.07521793407662745,1.5845236979022743e-14,0.07521793407662745,1.8511923924702112e-14
32.09166666666667,3.704977482395502e-14,1.0060298917127275e-11,2.415806538712487e-12,2.484442538825738e-12,0.5412935059445283,9.505897955361457e-16,0.7670368874049277,2.737503003680381e-13,0.07516740137172546,1.5834591875641582e-14,0.07516740137172546,1.8501240114657784e-14
32.1,3.70576961756011e-14,1.0062580091076618e-11,2.41593844931502e-12,2.4845966703216565e-12,0.5412620768614179,9.505346015141231e-16,0.7669840629920561,2.7373144769077084e-13,0.07511690261556582,1.5823953923824395e-14,0.07511690261556582,1.849056338040741e-14
32.108333333333334,3.7065617067346716e-14,1.0064861107925725e-11,2.4160702712977363e-12,2.484750712874937e-12,0.541230654569419,9.50479419418276e-16,0.7669312422171043,2.737125963118526e-13,0.07506643778534121,1.581332311876665e-14,0.07506643778534121,1.8479893717219345e-14
32.11666666666667,3.7073537499291184e-14,1.006714196768542e-11,2.4162020047201714e-12,2.4849046665444838e-12,0.5411992390659827,9.504242492441279e-16,0.7668784250798216,2.73693746231194e-13,0.07501600685825957,1.5802699455667017e-14,0.07501600685825957,1.8469231120365096e-14
32.125,3.708145747153387e-14,1.0069422670366518e-11,2.4163336496418225e-12,2.485058531389164e-12,0.541167830348563,9.503690909872078e-16,0.7668256115799574,2.7367489744870553e-13,0.07496560981154417,1.5792082929727408e-14,0.07496560981154417,1.8458575585119362e-14
32.13333333333333,3.708937698417407e-14,1.0071703215979837e-11,2.4164652061221456e-12,2.4852123074678037e-12,0.5411364284146158,9.50313944643048e-16,0.7667728017172615,2.7365604996429796e-13,0.07491524662243365,1.5781473536152962e-14,0.07491524662243365,1.8447927106759996e-14
32.141666666666666,3.709729603731101e-14,1.0073983604536193e-11,2.416596674220557e-12,2.4853659948391903e-12,0.5411050332616005,9.502588102071866e-16,0.7667199954914832,2.7363720377788177e-13,0.07486491726818185,1.577087127015203e-14,0.07486491726818185,1.8437285680568022e-14
32.15,3.7105214631043926e-14,1.0076263836046404e-11,2.416728053996434e-12,2.485519593562072e-12,0.5410736448869781,9.50203687675165e-16,0.7666671929023721,2.7361835888936765e-13,0.07481462172605792,1.5760276126936184e-14,0.07481462172605792,1.8426651301827617e-14
32.15833333333333,3.7113132765471984e-14,1.007854391052129e-11,2.416859345509112e-12,2.485673103695157e-12,0.5410422632882128,9.501485770425298e-16,0.7666143939496776,2.735995152986661e-13,0.07476435997334634,1.5749688101720217e-14,0.07476435997334634,1.841602396582613e-14
32.166666666666664,3.712105044069434e-14,1.0080823827971652e-11,2.416990548817888e-12,2.485826525297115e-12,0.5410108884627708,9.500934783048314e-16,0.7665615986331495,2.735806730056879e-13,0.07471413198734675,1.5739107189722134e-14,0.07471413198734675,1.8405403667854058e-14
32.175,3.7128967656810094e-14,1.0083103588408321e-11,2.417121663982019e-12,2.4859798584265755e-12,0.5409795204081214,9.500383914576255e-16,0.7665088069525372,2.735618320103435e-13,0.07466393774537411,1.572853338616315e-14,0.07466393774537411,1.8394790403205054e-14
32.18333333333333,3.713688441391832e-14,1.0085383191842096e-11,2.4172526910607233e-12,2.486133103142131e-12,0.5409481591217359,9.499833164964712e-16,0.7664560189075905,2.7354299231254374e-13,0.07461377722475857,1.5717966686267688e-14,0.07461377722475857,1.838418416717592e-14
