year,CO2 emission intensity (kg/yr),CH4 emission intensity (kg/yr),CH4 fossil emission intensity (kg/yr),N2O emission intensity (kg/yr),atmospheric CO2 (in kg),atmospheric CH4 (in kg),atmospheric CH4 fossil (in kg),atmospheric N2O (in kg),CO2 irf (in W/m^2),CH4 irf (in W/m^2),CH4 fossil irf (in W/m^2),N2O irf (in W/m^2),CO2 crf (in W/m^2),CH4 crf (in W/m^2),CH4 fossil crf (in W/m^2),N2O crf (in W/m^2)
2089.083333333275,0.0,0.0006619951121871326,0.0,0.0,0.0,0.0033081962866599065,0.0014556098407469895,0.0046422524757305655,0.0,6.968970203548508e-16,3.1992643509321536e-16,1.6567886505628133e-15,0.0,2.6381196272194562e-14,2.260483729760738e-14,1.5474436615032097e-14
2089.1666666666083,0.0,0.0006565014084766131,0.0,0.0,0.0,0.003340746774356139,0.001445860313749893,0.004639056432844298,0.0,7.037540312214897e-16,3.17876633507422e-16,1.6556480043768592e-15,0.0,2.64390763166522e-14,2.2631411355233364e-14,1.5612454803532578e-14
2089.249999999942,0.0,0.0006510532954054637,0.0,0.0,0.0,0.00337262523276643,0.0014361760880952344,0.004635862590331703,0.0,7.104694739445297e-16,3.1584049678079623e-16,1.6545081434894525e-15,0.0,2.649752586289018e-14,2.2657815172596635e-14,1.5750377970908757e-14
2089.333333333275,0.0,0.0006456503946304283,0.0,0.0,0.0,0.0034038399307660828,0.0014265567264012495,0.004632670946677896,0.0,7.170450904262221e-16,3.1381793357920226e-16,1.6533690673599412e-15,0.0,2.6556533153116162e-14,2.2684049884581872e-14,1.5888206182579648e-14
2089.416666666608,0.0,0.0006402923309478182,0.0,0.0,0.0,0.0034343990505793366,0.0014170017942157118,0.004629481500369029,0.0,7.23482604315105e-16,3.1180885317867364e-16,1.6522307754480437e-15,0.0,2.6616086574209665e-14,2.271011661848833e-14,1.6025939503919236e-14
2089.4999999999413,0.0,0.0006349787322677082,0.0,0.0,0.0,0.0034643106886192328,0.0014075108599963123,0.004626294249892303,0.0,7.297837211829261e-16,3.09813165461352e-16,1.6510932672138517e-15,0.0,2.6676174656206e-14,2.2736016494080502e-14,1.6163578000256484e-14
2089.583333333275,0.0,0.0006297092295880491,0.0,0.0,0.0,0.0034935828563196843,0.0013980834950911678,0.004623109193735955,0.0,7.359501286999264e-16,3.078307809114527e-16,1.6499565421178276e-15,0.0,2.6736786070794946e-14,2.2761750623638453e-14,1.6301121736875382e-14
2089.666666666608,0.0,0.0006244834569691227,0.0,0.0,0.0,0.0035222234809598597,0.001388719273719463,0.004619926330389266,0.0,7.419834968085013e-16,3.0586161061125648e-16,1.6488205996208061e-15,0.0,2.679790962983393e-14,2.2787320112007854e-14,1.6438570779014983e-14
2089.749999999941,0.0,0.0006193010515079079,0.0,0.0,0.0,0.0035502404064808963,0.0013794177729522187,0.004616745658342558,0.0,7.478854778952486e-16,3.039055662371277e-16,1.6476854391839926e-15,0.0,2.68595342838757e-14,2.281272605664962e-14,1.6575925191869408e-14
2089.8333333332744,0.0,0.0006141616533130012,0.0,0.0,0.0,0.00357764139429506,0.0013701785726931912,0.00461356717608719,0.0,7.536577069614236e-16,3.019625600555593e-16,1.6465510602689638e-15,0.0,2.6921649120710212e-14,2.283796954768925e-14,1.6713185040587916e-14
2089.916666666608,0.0,0.0006090649054797038,0.0,0.0,0.0,0.0036044341240874054,0.0013610012556598988,0.004610390882115558,0.0,7.593018017918154e-16,3.00032504919243e-16,1.6454174623376663e-15,0.0,2.698424336392072e-14,2.2863051667965882e-14,1.6850350390274896e-14
2089.999999999941,0.0,0.000604010454065227,0.0,0.0,0.0,0.0036306261946100066,0.0013518854073647749,0.004607216774921104,0.0,7.648193631220572e-16,2.98115314263166e-16,1.6442846448524182e-15,0.0,2.7047306371453873e-14,2.288797349308092e-14,1.6987421305989915e-14
2090.083333333274,0.0,0.000598997948063893,0.0,0.0,0.0,0.0036562251244687902,0.0013428306160964498,0.004604044852998296,0.0,7.702119748043802e-16,2.9621090210073336e-16,1.6431526072759073e-15,0.0,2.7110827634203753e-14,2.2912736091446435e-14,1.7124397852747763e-14
2090.1666666666074,0.0,0.0005940270393829872,0.0,0.0,0.0,0.003681238352903101,0.0013338364729011541,0.004600875114842647,0.0,7.754812039718325e-16,2.943191830199151e-16,1.6420213490711908e-15,0.0,2.7174796774609578e-14,2.2937340524333182e-14,1.7261280095518453e-14
2090.249999999941,0.0,0.0005890973828185509,0.0,0.0,0.0,0.003705673240558014,0.0013249025715642486,0.004597707558950702,0.0,7.806286012009756e-16,2.924400721794203e-16,1.6408908697016962e-15,0.0,2.7239203545267168e-14,2.2961787845918348e-14,1.7398068099227274e-14
2090.333333333274,0.0,0.0005842086360313604,0.0,0.0,0.0,0.0037295370702494835,0.0013160285085918799,0.004594542183820043,0.0,7.856557006730662e-16,2.905734853048944e-16,1.6397611686312209e-15,0.0,2.730403782755382e-14,2.2986079103332906e-14,1.753476192875482e-14
2090.416666666607,0.0,0.0005793604595230929,0.0,0.0,0.0,0.003752837047722373,0.0013072138831927544,0.004591378987949282,0.0,7.905640203337436e-16,2.887193386851437e-16,1.63863224532393e-15,0.0,2.7369289630266646e-14,2.3010215336708746e-14,1.7671361648937008e-14
2090.4999999999404,0.0,0.0005745525166129051,0.0,0.0,0.0,0.003775580302401465,0.0012984582972600384,0.004588217969838073,0.0,7.953550620512327e-16,2.86877549168383e-16,1.6375040992443584e-15,0.0,2.7434949088274124e-14,2.3034197579225417e-14,1.7807867324565133e-14
2090.583333333274,0.0,0.0005697844734139325,0.0,0.0,0.0,0.0037977738881354683,0.001289761355353377,0.004585059127987096,0.0,8.000303117730782e-16,2.8504803415850913e-16,1.6363767298574104e-15,0.0,2.75010064611808e-14,2.3058026857156614e-14,1.7944279020385863e-14
2090.666666666607,0.0,0.0005650559988101734,0.0,0.0,0.0,0.0038194247839341317,0.0012811226646810357,0.004581902460898063,0.0,8.045912396814206e-16,2.832307116113981e-16,1.6352501366283573e-15,0.0,2.7567452132005025e-14,2.3081704189916297e-14,1.808059680110131e-14
2090.74999999994,0.0,0.0005603667644334154,0.0,0.0,0.0,0.0038405398946984855,0.0012725418350821574,0.004578747967073722,0.0,8.090393003468286e-16,2.814255000312279e-16,1.634124319022839e-15,0.0,2.7634276605869574e-14,2.310523059010456e-14,1.821682073136902e-14
2090.8333333332735,0.0,0.0005557164446404794,0.0,0.0,0.0,0.0038611260519443038,0.0012640184790091442,0.00457559564501785,0.0,8.133759328807016e-16,2.796323184668246e-16,1.6329992765068636e-15,0.0,2.770147050870504e-14,2.3128607063553152e-14,1.8352950875802046e-14
2090.916666666607,0.0,0.0005511047164906247,0.0,0.0,0.0,0.003881190014518832,0.0012555522115101525,0.004572445493235251,0.0,8.176025610862537e-16,2.778510865080326e-16,1.6318750085468065e-15,0.0,2.776902458596589e-14,2.315183460937073e-14,1.848898729896894e-14
2090.99999999994,0.0,0.0005465312597231531,0.0,0.0,0.0,0.0039007384693108497,0.0012471426502117067,0.004569297510231763,0.0,8.217205936080947e-16,2.760817242821096e-16,1.630751514609411e-15,0.0,2.7836929701359054e-14,2.3174914219987753e-14,1.8624930065393808e-14
2091.083333333273,0.0,0.0005419957567350143,0.0,0.0,0.0,0.003919778031954115,0.00123878941530143,0.004566151694514251,0.0,8.257314240804146e-16,2.743241524501445e-16,1.6296287941617866e-15,0.0,2.7905176835584962e-14,2.319784688120118e-14,1.8760779239556334e-14
2091.1666666666065,0.0,0.0005374978925589025,0.0,0.0,0.0,0.003938315247524268,0.001230492129510891,0.004563008044590606,0.0,8.296364312737932e-16,2.725782922034997e-16,1.6285068466714108e-15,0.0,2.7973757085090843e-14,2.3220633572218737e-14,1.889653488589181e-14
2091.24999999994,0.0,0.0005330373548413282,0.0,0.0,0.0,0.003956356591229236,0.001222250418098563,0.00455986655896975,0.0,8.334369792406384e-16,2.708440652602764e-16,1.6273856716061271e-15,0.0,2.8042661660836268e-14,2.3243275265703e-14,1.9032197068791155e-14
2091.333333333273,0.0,0.0005286138338209678,0.0,0.0,0.0,0.003973908469093218,0.0012140639088329005,0.0045567272361616284,0.0,8.371344174592728e-16,2.691213938618032e-16,1.6262652684341452e-15,0.0,2.8111881887070732e-14,2.3265772927815133e-14,1.9167765852600974e-14
2091.416666666606,0.0,0.0005242270223070689,0.0,0.0,0.0,0.003990977218634285,0.0012059322319755272,0.004553590074677213,0.0,8.407300809766765e-16,2.6741020076914856e-16,1.625145636624041e-15,0.0,2.8181409200123225e-14,2.3288127518258334e-14,1.9303241301623568e-14
2091.4999999999395,0.0,0.0005198766156581193,0.0,0.0,0.0,0.004007569109535662,0.0011978550202645369,0.004550455073028502,0.0,8.442252905498958e-16,2.657104092596555e-16,1.6240267756447568e-15,0.0,2.8251235147203645e-14,2.331033999032101e-14,1.9438623480116952e-14
2091.583333333273,0.0,0.000515562311760891,0.0,0.0,0.0,0.004023690344310767,0.001189831908897906,0.004547322229728517,0.0,8.476213527861408e-16,2.6402194312349983e-16,1.6229086849656002e-15,0.0,2.8321351385215982e-14,2.3332411290919648e-14,1.9573912452294916e-14
2091.666666666606,0.0,0.0005112838110091777,0.0,0.0,0.0,0.004039347058962034,0.0011818625355170184,0.004544191543291304,0.0,8.509195602815702e-16,2.623447266602708e-16,1.6217913640562435e-15,0.0,2.8391749679583093e-14,2.335434236064141e-14,1.9709108282327047e-14
2091.749999999939,0.0,0.0005070408162831442,0.0,0.0,0.0,0.004054545323633582,0.0011739465401902987,0.004541063012231932,0.0,8.541211917587824e-16,2.606786846755743e-16,1.6206748123867256e-15,0.0,2.8462421903083053e-14,2.3376134133786445e-14,1.984421103433873e-14
2091.8333333332725,0.0,0.0005028330329286625,0.0,0.0,0.0,0.004069291143257817,0.0011660835653969572,0.004537936635066491,0.0,8.572275122030252e-16,2.590237424776591e-16,1.6195590294274487e-15,0.0,2.853336003469686e-14,2.3397787538409906e-14,1.9979220772411226e-14
2091.916666666606,0.0,0.0004986601687368487,0.0,0.0,0.0,0.004083590458195973,0.0011582732560108415,0.004534812410312094,0.0,8.602397729971322e-16,2.5737982587406457e-16,1.6184440146491805e-15,0.0,2.8604556158467565e-14,2.34193034963637e-14,2.011413756058167e-14
2091.999999999939,0.0,0.0004945219339238794,0.0,0.0,0.0,0.004097449144872697,0.001150515259284399,0.004531690336486876,0.0,8.631592120552032e-16,2.55746861168291e-16,1.6173297675230531e-15,0.0,2.867600246237047e-14,2.3440682923337963e-14,2.0248961462843095e-14
2092.083333333272,0.0,0.0004904180411106074,0.0,0.0,0.0,0.0041108730164046755,0.0011428092248327434,0.00452857041210999,0.0,8.659870539550282e-16,2.5412477515649246e-16,1.6162162875205622e-15,0.0,2.874769123719453e-14,2.3461926728902228e-14,2.03836925431445e-14
2092.1666666666056,0.0,0.00048634820530280454,0.0,0.0,0.0,0.004123867823223413,0.001135154804617832,0.004525452635701609,0.0,8.687245100692807e-16,2.5251349512419037e-16,1.6151035741135676e-15,0.0,2.8819614875434695e-14,2.348303581654637e-14,2.0518330865390843e-14
2092.249999999939,0.0,0.0004823121438713907,0.0,0.0,0.0,0.004136439253692181,0.0011275516529327444,0.004522337005782924,0.0,8.713727786954839e-16,2.5091294884301e-16,1.6139916267742929e-15,0.0,2.8891765870195224e-14,2.3504011083721225e-14,2.0652876493443085e-14
2092.333333333272,0.0,0.0004783095765326895,0.0,0.0,0.0,0.004148592934717202,0.0011199994263860708,0.004519223520876146,0.0,8.739330451847591e-16,2.493230645674377e-16,1.6128804449753246e-15,0.0,2.896413681410368e-14,2.352485342187897e-14,2.0787329491118234e-14
2092.416666666605,0.0,0.00047434022532903073,0.0,0.0,0.0,0.004160334432353109,0.001112497783886402,0.004516112179504504,0.0,8.764064820693729e-16,2.477437710316005e-16,1.6117700281896133e-15,0.0,2.9036720398235715e-14,2.3545563716513233e-14,2.092168992218934e-14
2092.4999999999386,0.0,0.0004704038146094192,0.0,0.0,0.0,0.004171669252402751,0.0011050463866269242,0.004513002980192242,0.0,8.787942491890891e-16,2.461749974460657e-16,1.6106603758904707e-15,0.0,2.910950941105041e-14,2.356614284719892e-14,2.105595785038557e-14
2092.583333333272,0.0,0.0004665000710104162,0.0,0.0,0.0,0.004182602841011382,0.0010976448980701183,0.00450989592146462,0.0,8.8109749381634e-16,2.4461667349466325e-16,1.609551487551573e-15,0.0,2.918249673733612e-14,2.3586591687631774e-14,2.1190133339392205e-14
2092.666666666605,0.0,0.00046262872343716844,0.0,0.0,0.0,0.004193140585255289,0.0010902929839325575,0.004506791001847913,0.0,8.833173507802249e-16,2.43068729331328e-16,1.6084433626469576e-15,0.0,2.925567535716669e-14,2.3606911105667717e-14,2.1324216452850676e-14
2092.749999999938,0.0,0.00045878950304452994,0.0,0.0,0.0,0.004203287813724908,0.0010829903121698133,0.004503688219869412,0.0,8.854549425893485e-16,2.4153109557696325e-16,1.6073360006510242e-15,0.0,2.932903834486798e-14,2.362710196336184e-14,2.1458207254358605e-14
2092.8333333332716,0.0,0.00045498214321839655,0.0,0.0,0.0,0.004213049797102473,0.0010757365529614565,0.004500587574057422,0.0,8.875113795535068e-16,2.4000370331632527e-16,1.6062294010385348e-15,0.0,2.940257886799464e-14,2.3647165117007237e-14,2.159210580746983e-14
2092.916666666605,0.0,0.00045120637955728074,0.0,0.0,0.0,0.004222431748734268,0.0010685313786961605,0.004497489062941258,0.0,8.894877599042364e-16,2.3848648409492815e-16,1.6051235632846124e-15,0.0,2.947629018631691e-14,2.3667101417173495e-14,2.1725912175694432e-14
2092.999999999938,0.0,0.00044746194985388675,0.0,0.0,0.0,0.004231438825197505,0.001061374463956908,0.004494392685051252,0.0,8.913851699142316e-16,2.3697936991596933e-16,1.6040184868647416e-15,0.0,2.955016565081748e-14,2.3686911708744967e-14,2.1859626422498766e-14
2093.083333333271,0.0,0.0004437485940768183,0.0,0.0,0.0,0.004240076126861877,0.0010542654855062905,0.0044912984389187454,0.0,8.93204684015641e-16,2.3548229323727563e-16,1.6029141712547687e-15,0.0,2.962419870269829e-14,2.3706596830958797e-14,2.19932486113055e-14
2093.1666666666047,0.0,0.00044006605435265917,0.0,0.0,0.0,0.004248348698445876,0.0010472041222719117,0.00448820632307609,0.0,8.949473649172573e-16,2.339951869682691e-16,1.6018106159309002e-15,0.0,2.9698382872397094e-14,2.3726157617442662e-14,2.2126778805493623e-14
2093.249999999938,0.0,0.000436414074948015,0.0,0.0,0.0,0.004256261529567855,0.0010401900553318852,0.004485116336056651,0.0,8.966142637206069e-16,2.325179844669535e-16,1.6007078203697027e-15,0.0,2.97727117786138e-14,2.3745594896252293e-14,2.2260217068398497e-14
2093.333333333271,0.0,0.0004327924022517671,0.0,0.0,0.0,0.0042638195552919585,0.0010332229679004307,0.004482028476394801,0.0,8.982064200349504e-16,2.3105061953692057e-16,1.5996057840481046e-15,0.0,2.984717912734643e-14,2.376490948990871e-14,2.2393563463311892e-14
2093.416666666604,0.0,0.00042920078475735315,0.0,0.0,0.0,0.004271027656668888,0.0010263025453135675,0.0044789427426259205,0.0,8.997248620912013e-16,2.2959302642437573e-16,1.598504506443393e-15,0.0,2.9921778710936684e-14,2.3784102215435247e-14,2.2526818053481985e-14
2093.4999999999377,0.0,0.00042563897304550126,0.0,0.0,0.0,0.004277890661271623,0.0010194284750149026,0.004475859133286402,0.0,9.011706068547795e-16,2.2814513981518444e-16,1.5974039870332158e-15,0.0,2.9996504407124856e-14,2.380317388439431e-14,2.2659980902113417e-14
2093.583333333271,0.0,0.0004221067197666972,0.0,0.0,0.0,0.00428441334372609,0.0010126004465415125,0.004472777646913642,0.0,9.025446601374005e-16,2.267068948319373e-16,1.5963042252955802e-15,0.0,3.007135017811425e-14,2.382212530292387e-14,2.2793052072367313e-14
2093.666666666604,0.0,0.00041860377962418485,0.0,0.0,0.0,0.00429060042623686,0.0010058181515099247,0.004469698282046047,0.0,9.03848016707817e-16,2.2527822703103477e-16,1.5952052207088529e-15,0.0,3.0146310069644785e-14,2.3840957271773778e-14,2.2926031627361317e-14
2093.7499999999372,0.0,0.00041512990935684615,0.0,0.0,0.0,0.0042964565791079,0.0009990812836021868,0.004466621037223027,0.0,9.0508166040152e-16,2.2385907239979186e-16,1.5941069727517596e-15,0.0,3.0221378210075856e-14,2.385967058634174e-14,2.305891963016961e-14
2093.8333333332707,0.0,0.0004116848677222285,0.0,0.0,0.0,0.004301986421258408,0.0009923895385520333,0.004463545910984999,0.0,9.06246564229404e-16,2.224493673535611e-16,1.5930094809033849e-15,0.0,3.0296548809478275e-14,2.3878266036709148e-14,2.3191716143822962e-14
2093.916666666604,0.0,0.0004082684154799976,0.0,0.0,0.0,0.004307194520733846,0.000985742614131143,0.004460472901873387,0.0,9.073436904854186e-16,2.2104904873287542e-16,1.591912744643172e-15,0.0,3.0371816158735224e-14,2.3896744407676608e-14,2.3324421231308735e-14
2093.9999999999372,0.0,0.0004048803153751513,0.0,0.0,0.0,0.004312085395212116,0.0009791402101354896,0.004457402008430613,0.0,9.083739908531989e-16,2.1965805380060938e-16,1.5908167634509224e-15,0.0,3.044717462865222e-14,2.3915106478799257e-14,2.3457034955570933e-14
2094.0833333332703,0.0,0.00040152033212159215,0.0,0.0,0.0,0.004316663512504994,0.0009725820283717829,0.004454333229200109,0.0,9.093384065116977e-16,2.1827632023915967e-16,1.5897215368067958e-15,0.0,3.052261866907583e-14,2.393335302442183e-14,2.3589557379510226e-14
2094.1666666666038,0.0,0.0003981882323857544,0.0,0.0,0.0,0.004320933291054849,0.000966067772644001,0.004451266562726305,0.0,9.102378682398207e-16,2.1690378614764413e-16,1.5886270641913104e-15,0.0,3.059814280802126e-14,2.395148481371353e-14,2.372198856598397e-14
2094.2499999999372,0.0,0.0003948837847705633,0.0,0.0,0.0,0.004324899100426678,0.000959597148740013,0.00444820200755464,0.0,9.110732965200796e-16,2.155403900391194e-16,1.587533345085341e-15,0.0,3.067374165080856e-14,2.3969502610702598e-14,2.3854328577806264e-14
2094.3333333332703,0.0,0.0003916067597991013,0.0,0.0,0.0,0.0043285652617955,0.0009531698644182907,0.004445139562231546,0.0,9.118456016412642e-16,2.1418607083781707e-16,1.5864403789701205e-15,0.0,3.0749409879207486e-14,2.3987407174310726e-14,2.398657747774794e-14
2094.4166666666033,0.0,0.00038835692989888757,0.0,0.0,0.0,0.004331936048429166,0.0009467856293947103,0.00444207922530446,0.0,9.125556838001514e-16,2.1284076787639816e-16,1.585348165327239e-15,0.0,3.082514225059089e-14,2.400519925838719e-14,2.4118735328536626e-14
2094.499999999937,0.0,0.0003851340693859973,0.0,0.0,0.0,0.00433501568616662,0.0009404441553294417,0.004439020995321819,0.0,9.132044332022526e-16,2.1150442089322573e-16,1.5842567036386428e-15,0.0,3.090093359709647e-14,2.402287961174276e-14,2.4250802192856765e-14
2094.5833333332703,0.0,0.000381937954449354,0.0,0.0,0.0,0.004337808353891647,0.0009341451558139253,0.004435964870833058,0.0,9.13792730161614e-16,2.1017697002965607e-16,1.5831659933866355e-15,0.0,3.097677882479703e-14,2.404044897818342e-14,2.4382778133349638e-14
2094.6666666666033,0.0,0.00037876836313530224,0.0,0.0,0.0,0.00434031818400215,0.0009278883463579373,0.004432910850388614,0.0,9.143214451996723e-16,2.0885835582734704e-16,1.582076034053877e-15,0.0,3.1052672912878923e-14,2.4057908096543813e-14,2.4514663212613404e-14
2094.7499999999363,0.0,0.00037562507533199345,0.0,0.0,0.0,0.0043425492628749954,0.0009216734443767405,0.004429858932539917,0.0,9.147914391431795e-16,2.0754851922558522e-16,1.5809868251233836e-15,0.0,3.112861091282873e-14,2.407525770072051e-14,2.4646457493203125e-14
2094.83333333327,0.0,0.0003725078727543041,0.0,0.0,0.0,0.004344505631326487,0.0009155001691783214,0.004426809115839397,0.0,9.152035632212032e-16,2.0624740155863014e-16,1.5798983660785269e-15,0.0,3.120458794762809e-14,2.4092498519705e-14,2.477816103763079e-14
2094.9166666666033,0.0,0.00036941653892859534,0.0,0.0,0.0,0.004346191285068483,0.0009093682419507134,0.0044237613988404815,0.0,9.155586591612122e-16,2.0495494455307658e-16,1.5788106564030343e-15,0.0,3.128059921095658e-14,2.4109631277616537e-14,2.4909773908365363e-14
2094.9999999999363,0.0,0.00036635085917768433,0.0,0.0,0.0,0.004347610175160199,0.0009032773857494041,0.004420715780097593,0.0,9.158575592842538e-16,2.03671090325234e-16,1.5777236955809896e-15,0.0,3.1356639966402544e-14,2.412665669373469e-14,2.504129616783278e-14
2095.0833333332694,0.0,0.0003633106206058834,0.0,0.0,0.0,0.004348766208455754,0.0008972273254848268,0.004417672258166147,0.0,9.161010865992297e-16,2.0239578137852385e-16,1.5766374830968306e-15,0.0,3.143270554668188e-14,2.4143575482531715e-14,2.517272787841602e-14
2095.166666666603,0.0,0.0003602956120842649,0.0,0.0,0.0,0.004349663248047477,0.0008912177879099378,0.0044146308316025595,0.0,9.16290054896284e-16,2.0112896060089393e-16,1.5755520184353506e-15,0.0,3.1508791352864626e-14,2.416038835370472e-14,2.5304069102455105e-14
2095.2499999999363,0.0,0.00035730562423607286,0.0,0.0,0.0,0.004350305113705029,0.0008852485016078738,0.004411591498964234,0.0,9.16425268839308e-16,1.998705712622497e-16,1.5744673010816975e-15,0.0,3.158489285360929e-14,2.4177096012207588e-14,2.5435319902247127e-14
2095.3333333332694,0.0,0.00035434044942206816,0.0,0.0,0.0,0.004350695582310377,0.0008793191969796939,0.004408554258809568,0.0,9.16507524057569e-16,1.9862055701190332e-16,1.5733833305213737e-15,0.0,3.1661005584404885e-14,2.4193699158282696e-14,2.5566480340046314e-14
2095.4166666666024,0.0,0.00035139988172611325,0.0,0.0,0.0,0.004350838388288636,0.0008734296062322039,0.004405519109697957,0.0,9.165376072364719e-16,1.973788618760389e-16,1.5723001062402358e-15,0.0,3.1737125146820576e-14,2.4210198487492444e-14,2.5697550478064006e-14
2095.499999999936,0.0,0.0003484837169409305,0.0,0.0,0.0,0.004350737224034847,0.000867579463365861,0.004402486050189782,0.0,9.165162962074627e-16,1.9614543025519515e-16,1.5712176277244944e-15,0.0,3.181324720776285e-14,2.422659469075053e-14,2.5828530378468725e-14
2095.5833333332694,0.0,0.00034559175255392653,0.0,0.0,0.0,0.004350395740336711,0.0008617685041627606,0.004399455078846417,0.0,9.16444360037082e-16,1.949202069217646e-16,1.5701358944607136e-15,0.0,3.1889367498740164e-14,2.4242888454353062e-14,2.5959420103386196e-14
2095.6666666666024,0.0,0.00034272378773307025,0.0,0.0,0.0,0.0043498175467933265,0.0008559964661747029,0.004396426194230231,0.0,9.163225591151724e-16,1.9370313701750932e-16,1.5690549059358111e-15,0.0,3.1965481815134985e-14,2.4259080460009426e-14,2.6090219714899368e-14
2095.7499999999354,0.0,0.00033987962331297086,0.0,0.0,0.0,0.004349006212229946,0.0008502630887113388,0.0043933993949045735,0.0,9.16151645242253e-16,1.924941660510934e-16,1.5679746616370584e-15,0.0,3.204158601548315e-14,2.427517138487297e-14,2.6220929275048444e-14
2095.833333333269,0.0,0.000337059061781102,0.0,0.0,0.0,0.004347965265108814,0.0008445681128283976,0.004390374679433793,0.0,9.159323617160642e-16,1.9129323989563169e-16,1.5668951610520795e-15,0.0,3.211767602076048e-14,2.429116190157148e-14,2.6351548845830927e-14
2095.9166666666024,0.0,0.0003342619072639597,0.0,0.0,0.0,0.004346698193936101,0.0008389112813159905,0.004387352046383219,0.0,9.156654434172918e-16,1.901003047862548e-16,1.5658164036688506e-15,0.0,3.2193747813676627e-14,2.430705267823743e-14,2.6482078489201617e-14
2095.9999999999354,0.0,0.00033148796551361935,0.0,0.0,0.0,0.004345208447664992,0.0008332923386869947,0.004384331494319172,0.0,9.1535161689448e-16,1.8891530731769048e-16,1.5647383889757011e-15,0.0,3.226979743797596e-14,2.4322844378538073e-14,2.661251826707268e-14
2096.0833333332685,0.0,0.000328737043894094,0.0,0.0,0.0,0.0043434994360949325,0.0008277110311655138,0.00438131302180896,0.0,9.149916004481375e-16,1.87738194441861e-16,1.5636611164613132e-15,0.0,3.234582099774559e-14,2.4338537661705285e-14,2.6742868241313645e-14
2096.166666666602,0.0,0.00032600895136803754,0.0,0.0,0.0,0.0043415745302671,0.0008221671066754171,0.004378296627420877,0.0,9.145861042140447e-16,1.8656891346549647e-16,1.5625845856147197e-15,0.0,3.242181465673029e-14,2.435413318256525e-14,2.6873128473751447e-14
2096.2499999999354,0.0,0.0003233034984835426,0.0,0.0,0.0,0.004339437062856119,0.0008166603148289541,0.004375282309724201,0.0,9.141358302457726e-16,1.854074120477641e-16,1.5615087959253065e-15,0.0,3.2497774637654436e-14,2.4369631591567902e-14,2.7003299026170465e-14
2096.3333333332685,0.0,0.0003206204973607907,0.0,0.0,0.0,0.004337090328558051,0.0008111904069154458,0.004372270067289195,0.0,9.136414725964143e-16,1.8425363819791325e-16,1.56043374688281e-15,0.0,3.257369722155069e-14,2.4385033534816217e-14,2.7133379960312522e-14
2096.4166666666015,0.0,0.00031795976167922293,0.0,0.0,0.0,0.004334537584474698,0.0008057571358900525,0.0043692598986871094,0.0,9.131037173995444e-16,1.8310754027293607e-16,1.5593594379773189e-15,0.0,3.264957874709559e-14,2.4400339654095282e-14,2.726337133787696e-14
2096.499999999935,0.0,0.00031532110666444347,0.0,0.0,0.0,0.0043317820504942635,0.0008003602563626156,0.004366251802490176,0.0,9.125232429494053e-16,1.8196906697524386e-16,1.558285868699272e-15,0.0,3.272541560995176e-14,2.4415550586901174e-14,2.7393273220520615e-14
2096.5833333332685,0.0,0.0003127043490754434,0.0,0.0,0.0,0.00432882690966838,0.0007949995245865745,0.004363245777271609,0.0,9.119007197803322e-16,1.8083816735035874e-16,1.5572130385394599e-15,0.0,3.280120426211681e-14,2.4430666966469647e-14,2.7523085669857898e-14
2096.6666666666015,0.0,0.00031010930719193035,0.0,0.0,0.0,0.004325675308585564,0.0007896746984479586,0.004360241821605607,0.0,9.112368107454248e-16,1.7971479078462077e-16,1.5561409469890226e-15,0.0,3.2876941211278915e-14,2.4445689421804616e-14,2.7652808747460785e-14
2096.7499999999345,0.0,0.0003075358008015794,0.0,0.0,0.0,0.004322330357741115,0.0007843855374544525,0.004357239934067348,0.0,9.105321710944672e-16,1.7859888700291043e-16,1.5550695935394516e-15,0.0,3.295262302017878e-14,2.44606185777065e-14,2.7782442514858872e-14
2096.833333333268,0.0,0.0003049836511876425,0.0,0.0,0.0,0.004318795131903478,0.0007791318027245335,0.004354240113232992,0.0,9.097874485511086e-16,1.77490406066386e-16,1.5539989776825882e-15,0.0,3.302824630597819e-14,2.447545505480029e-14,2.791198703353938e-14
2096.9166666666015,0.0,0.00030245268111654515,0.0,0.0,0.0,0.004315072670477153,0.0007739132569766831,0.004351242357679681,0.0,9.090032833893097e-16,1.763892983702362e-16,1.5529290989106225e-15,0.0,3.310380773963495e-14,2.4490199469563516e-14,2.8041442364947217e-14
2096.9999999999345,0.0,0.0002999427148253497,0.0,0.0,0.0,0.004311165977862103,0.0007687296645186705,0.004348246665985532,0.0,9.081803085090557e-16,1.752955146414479e-16,1.5518599567160957e-15,0.0,3.317930404528413e-14,2.450485243435396e-14,2.8170808570484972e-14
2097.0833333332675,0.0,0.0002974535780099253,0.0,0.0,0.0,0.004307078023809785,0.0007635807912369071,0.004345253036729646,0.0,9.073191495113575e-16,1.7420900593658838e-16,1.5507915505918971e-15,0.0,3.3254731999625635e-14,2.4519414557437234e-14,2.830008571151296e-14
2097.166666666601,0.0,0.0002949850978124902,0.0,0.0,0.0,0.00430281174377574,0.0007584664045858741,0.004342261468492099,0.0,9.064204247725282e-16,1.7312972363960268e-16,1.5497238800312665e-15,0.0,3.3330088431318e-14,2.4533886443014147e-14,2.8429273849349273e-14
