Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],N2O [kg],CH4 [kg],Electricity_GWP (AR5),Electricity_AP,Electricity_EP,Electricity_ODP,Electricity_POCP,Electricity_CO2,Electricity_N2O,Electricity_CH4,Electricity_qty,Electricity_unit,Waste_GWP (AR5),Waste_AP,Waste_EP,Waste_ODP,Waste_POCP,Waste_CO2,Waste_N2O,Waste_CH4,Waste_qty,Waste_unit
"Electricity; at grid; consumption mix - Electric Energy, Inc. - BA",82ffe43f-62eb-3062-aadf-0bce3b15d88f,1.0,MJ,0.30453920397068746,0.0010080086058798197,2.8566504399973345e-05,8.297711172227672e-09,0.010538269292617478,0.29678588434960845,4.549544005061365e-06,0.00023070368532471868,0.30453920397068746,0.0010080086058798197,2.8566504399973345e-05,8.297711172227672e-09,0.010538269292617478,0.29678588434960845,4.549544005061365e-06,0.00023070368532471868,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; generation mix - Alcoa Power Generating, Inc. - Yadkin Division",616b8b21-12e7-3e2a-af37-a7181900af89,1.0,MJ,0.001269499958018412,2.5437422668364687e-24,6.627196764599248e-26,0.0,3.705878092595199e-08,0.0011973384231198038,1.4963189804920406e-24,2.5771976749502955e-06,0.001269499958018412,2.5437422668364687e-24,6.627196764599248e-26,0.0,3.705878092595199e-08,0.0011973384231198038,1.4963189804920406e-24,2.5771976749502955e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at user; consumption mix - Electric Energy, Inc. - BA",71cd0065-a21f-3b67-a280-5157704902b0,1.0,MJ,0.31672649389902785,0.0010483478888684953,2.9709701291612943e-05,8.629775518883355e-09,0.01095999806033442,0.308662895821523,4.731611243395523e-06,0.00023993616726441535,0.31672649389902785,0.0010483478888684953,2.9709701291612943e-05,8.629775518883355e-09,0.01095999806033442,0.308662895821523,4.731611243395523e-06,0.00023993616726441535,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; generation mix - Puget Sound Energy, Inc.",69686446-51d4-3675-ab63-226909efbd5c,1.0,MJ,0.12815066986326798,0.00025673411660552786,2.5071423215944506e-05,1.8282078003979383e-10,0.008469912421043977,0.12124945849422643,1.1376323444449705e-06,0.0002344886011481054,0.12815066986326798,0.00025673411660552786,2.5071423215944506e-05,1.8282078003979383e-10,0.008469912421043977,0.12124945849422643,1.1376323444449705e-06,0.0002344886011481054,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - BIOMASS - Duke Energy Florida, Inc.",d3acbece-20e4-329f-a360-cab4cb2162c9,1.0,MJ,0.4442837842836626,0.0006143196273883819,3.3803670875474424e-05,2.7835350794129483e-08,0.01792793829808887,0.4358765456672094,1.7365808013335308e-05,0.00013398152929352535,0.4442837842836626,0.0006143196273883819,3.3803670875474424e-05,2.7835350794129483e-08,0.01792793829808887,0.4358765456672094,1.7365808013335308e-05,0.00013398152929352535,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - PacifiCorp West,8f1a0ac3-b5a9-3717-8991-c04ee748d65b,1.0,MJ,0.4968115517664102,0.0009080171325260045,5.309839874204692e-05,1.2981013928664849e-08,0.030707038639189565,0.4871510186069014,2.0119109792455626e-05,0.0001534626520475158,0.4968115517664102,0.0009080171325260045,5.309839874204692e-05,1.2981013928664849e-08,0.030707038639189565,0.4871510186069014,2.0119109792455626e-05,0.0001534626520475158,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - Public Service Company of Colorado,7b501226-d1c0-3eda-b7d1-fc28d5d95cb5,1.0,MJ,0.33301302581417186,0.0007954110850975126,4.7792858771808364e-05,0.0,0.02675566649464699,0.32790803304945776,1.0647612310693946e-05,8.154912508500873e-05,0.33301302581417186,0.0007954110850975126,4.7792858771808364e-05,0.0,0.02675566649464699,0.32790803304945776,1.0647612310693946e-05,8.154912508500873e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - ALL - New Brunswick System Operator,ff3784f5-1902-3aa8-ab43-2150987c9d2b,1.0,MJ,0.1350744376862116,0.00029447818617990334,1.5577956359089882e-05,1.8753804889448117e-09,0.005857013651851499,0.1276956039605478,1.6433033764910963e-06,0.0002459823243996908,0.1350744376862116,0.00029447818617990334,1.5577956359089882e-05,1.8753804889448117e-09,0.005857013651851499,0.1276956039605478,1.6433033764910963e-06,0.0002459823243996908,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - Portland General Electric Company - BA,9f160965-7cd6-3f2a-be2f-30e99e8d9696,1.0,MJ,0.07078284201851917,0.00015436256420394467,1.0979502096736598e-05,3.2077208969859805e-10,0.005111860486651975,0.06485628345912493,5.58905942920094e-07,0.00020591022651570093,0.07078284201851917,0.00015436256420394467,1.0979502096736598e-05,3.2077208969859805e-10,0.005111860486651975,0.06485628345912493,5.58905942920094e-07,0.00020591022651570093,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Avista Corporation,9c7a2f50-cd94-320b-b3d1-947766362d0c,1.0,MJ,0.059380929298646454,7.218089068656273e-05,5.619492006952459e-06,2.884736409018409e-09,0.002380408780765233,0.05682075795010423,1.4608308203246796e-06,7.719015824046091e-05,0.059380929298646454,7.218089068656273e-05,5.619492006952459e-06,2.884736409018409e-09,0.002380408780765233,0.05682075795010423,1.4608308203246796e-06,7.719015824046091e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA",75132c61-a7bd-3cf4-a377-1e97e124becd,1.0,MJ,0.20927907178592342,0.0007455320967047704,3.006074134176248e-05,4.359742313667239e-09,0.013184121203808737,0.2019841615734128,2.9066662800125904e-06,0.00023171972234861866,0.20927907178592342,0.0007455320967047704,3.006074134176248e-05,4.359742313667239e-09,0.013184121203808737,0.2019841615734128,2.9066662800125904e-06,0.00023171972234861866,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - Duke Energy Progress East,94ea5ab1-3e4e-3103-a070-52bbc30d6187,1.0,MJ,0.17079258871195355,0.0023009035742551317,0.0001402291123618777,6.895379452327131e-08,0.07953838528568564,0.1701623643195409,3.4206907102593997e-07,1.3123389688069082e-05,0.17079258871195355,0.0023009035742551317,0.0001402291123618777,6.895379452327131e-08,0.07953838528568564,0.1701623643195409,3.4206907102593997e-07,1.3123389688069082e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,64b4786b-0d0e-3f41-b49f-d51486884c98,1.0,MJ,0.13072669985656987,0.00026116891143592293,1.8058707174156818e-05,3.332811800099675e-10,0.00776112702430496,0.1229110815336357,1.006180744211138e-06,0.0002683482990233343,0.13072669985656987,0.00026116891143592293,1.8058707174156818e-05,3.332811800099675e-10,0.00776112702430496,0.1229110815336357,1.006180744211138e-06,0.0002683482990233343,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - BIOMASS - Midcontinent Independent System Operator, Inc.",3df196bb-c5ed-3702-8a73-11ffd9c59750,1.0,MJ,0.2434455975690271,0.0019715458322042763,0.00012068033790061278,9.204278732105335e-12,0.0677888955795954,0.24163075640999193,3.7186559328991376e-06,2.952363835573793e-05,0.2434455975690271,0.0019715458322042763,0.00012068033790061278,9.204278732105335e-12,0.0677888955795954,0.24163075640999193,3.7186559328991376e-06,2.952363835573793e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Seattle City Light - BA,6868698b-57f5-3ae2-bbb1-f3b160ef9945,1.0,MJ,0.00930842337741329,2.7214320887580268e-05,2.081911142298723e-06,1.7366725830847218e-10,0.0007585788747193191,0.008892919499965535,9.235677818839143e-08,1.382373241236264e-05,0.00930842337741329,2.7214320887580268e-05,2.081911142298723e-06,1.7366725830847218e-10,0.0007585788747193191,0.008892919499965535,9.235677818839143e-08,1.382373241236264e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - Bonneville Power Administration,9c9e194b-3ba6-3264-808d-93495d81021b,1.0,MJ,0.28241036623322113,0.0009943489660867257,5.7913366212173636e-05,1.6961765025755997e-08,0.03284809517470485,0.2785567085137781,7.960165506250747e-06,6.112459353651327e-05,0.28241036623322113,0.0009943489660867257,5.7913366212173636e-05,1.6961765025755997e-08,0.03284809517470485,0.2785567085137781,7.960165506250747e-06,6.112459353651327e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Western Area Power Administration - Upper Great Plains West - BA,72c31c1e-ae3f-32a3-89a9-8066379d5b3b,1.0,MJ,0.05007766727405572,8.577562313492295e-05,3.977989437371993e-06,1.0392279371987697e-09,0.001361302826627516,0.049051803937763275,6.799187526302844e-07,2.985996432117932e-05,0.05007766727405572,8.577562313492295e-05,3.977989437371993e-06,1.0392279371987697e-09,0.001361302826627516,0.049051803937763275,6.799187526302844e-07,2.985996432117932e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - Portland General Electric Company,b5340914-2feb-3495-8915-8b9a362cc3dc,1.0,MJ,0.16976000059638166,0.00413170273918569,0.00026086954636826394,0.0,0.14603509800863557,0.16959149075214533,3.0713419585034193e-07,3.1114029405708545e-06,0.16976000059638166,0.00413170273918569,0.00026086954636826394,0.0,0.14603509800863557,0.16959149075214533,3.0713419585034193e-07,3.1114029405708545e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - Seattle City Light - BA,6c24ac2c-dd77-3dff-a8cc-90054528ec3f,1.0,MJ,0.008946194158133103,2.615529920274066e-05,2.0008953765659924e-06,1.6690914763376306e-10,0.0007290594359904397,0.008546859253564364,8.876279429853198e-08,1.3285793859694469e-05,0.008946194158133103,2.615529920274066e-05,2.0008953765659924e-06,1.6690914763376306e-10,0.0007290594359904397,0.008546859253564364,8.876279429853198e-08,1.3285793859694469e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Western Area Power Administration - Upper Great Plains West,82b264b0-d67b-3d5a-8352-46a4a1ac53ba,1.0,MJ,0.006214001505222527,1.3634205484043053e-06,7.168296822240378e-07,2.9859942462782747e-13,1.4848806342426673e-05,0.006017138484568734,1.3535934374342658e-09,6.952829144402881e-06,0.006214001505222527,1.3634205484043053e-06,7.168296822240378e-07,2.9859942462782747e-13,1.4848806342426673e-05,0.006017138484568734,1.3535934374342658e-09,6.952829144402881e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - Idaho Power Company,aa38435c-f75f-379f-9fc3-9912ba28ebca,1.0,MJ,0.2596826245048295,0.0032522688048348884,0.0002035927462219061,0.0,0.11430243524290074,0.2569720816361145,5.630309805172863e-06,4.3518241798005804e-05,0.2596826245048295,0.0032522688048348884,0.0002035927462219061,0.0,0.11430243524290074,0.2569720816361145,5.630309805172863e-06,4.3518241798005804e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Salt River Project Agricultural Improvement and Power District,825ea07f-8c79-31f3-9d0d-eae1a8410685,1.0,MJ,0.12090076089162882,0.00019773712209429715,1.3214960194913213e-05,1.784022347224344e-09,0.00516952517832573,0.11307416331476078,1.4486358717672443e-06,0.0002636045005663586,0.12090076089162882,0.00019773712209429715,1.3214960194913213e-05,1.784022347224344e-09,0.00516952517832573,0.11307416331476078,1.4486358717672443e-06,0.0002636045005663586,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; generation mix - Electric Energy, Inc.",80baf1bf-3b14-3e37-8bc3-9c41b9b8874f,1.0,MJ,0.30453920397068746,0.0010080086058798197,2.8566504399973345e-05,8.297711172227672e-09,0.010538269292617478,0.29678588434960845,4.549544005061365e-06,0.00023070368532471868,0.30453920397068746,0.0010080086058798197,2.8566504399973345e-05,8.297711172227672e-09,0.010538269292617478,0.29678588434960845,4.549544005061365e-06,0.00023070368532471868,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - PacifiCorp East,c789969a-861c-38fe-a1f7-e695255e0a1c,1.0,MJ,0.19050039717757408,0.0029225769258691375,0.0001810586694607654,0.0,0.10135688854769656,0.19031129967437796,3.446582592528105e-07,3.491538017648037e-06,0.19050039717757408,0.0029225769258691375,0.0001810586694607654,0.0,0.10135688854769656,0.19031129967437796,3.446582592528105e-07,3.491538017648037e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - South Carolina Public Service Authority,09d4d655-6ab3-3246-97ff-4cb57690db40,1.0,MJ,0.3974550031665875,0.0006313249946628568,3.4991654132931114e-05,6.602759305103626e-08,0.02064163410927993,0.38978094876622715,1.5696299713108942e-05,0.00011977283861734185,0.3974550031665875,0.0006313249946628568,3.4991654132931114e-05,6.602759305103626e-08,0.02064163410927993,0.38978094876622715,1.5696299713108942e-05,0.00011977283861734185,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - US - US,5c13cc4e-b1eb-3fca-a291-b2891bd253a0,1.0,MJ,0.15385894815132667,0.00033263818745237297,1.7618886446542783e-05,2.292751785161953e-09,0.007063813450059809,0.1456013813531173,1.8406093231716293e-06,0.0002757687962692438,0.15385894815132667,0.00033263818745237297,1.7618886446542783e-05,2.292751785161953e-09,0.007063813450059809,0.1456013813531173,1.8406093231716293e-06,0.0002757687962692438,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,8bb4009f-c0f8-323f-b3e8-78dd059967a8,1.0,MJ,0.270727323499697,0.0003994150596397778,1.9503152537190117e-05,3.370152185842256e-09,0.007146397344842674,0.2609655994998329,4.254327260032356e-06,0.0003065206872120611,0.270727323499697,0.0003994150596397778,1.9503152537190117e-05,3.370152185842256e-09,0.007146397344842674,0.2609655994998329,4.254327260032356e-06,0.0003065206872120611,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Northwest - FERC,696cf4c2-3b38-37c2-81dc-187b767b4a1e,1.0,MJ,0.12059891199438118,0.00021609244523092632,1.2499103265080513e-05,2.016049727447108e-09,0.0052177606884722776,0.11581039994391139,1.563263384287866e-06,0.00015535077762422468,0.12059891199438118,0.00021609244523092632,1.2499103265080513e-05,2.016049727447108e-09,0.0052177606884722776,0.11581039994391139,1.563263384287866e-06,0.00015535077762422468,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Southeast - FERC,9f6a16c6-3df8-39f0-8b4e-af72c0e663ca,1.0,MJ,0.16050593875330665,0.00029726051748079,1.7260782299048187e-05,1.8567860957037126e-09,0.006769700705815062,0.15272587072670502,1.8010477476102357e-06,0.00025901017840876216,0.16050593875330665,0.00029726051748079,1.7260782299048187e-05,1.8567860957037126e-09,0.006769700705815062,0.15272587072670502,1.8010477476102357e-06,0.00025901017840876216,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Portland General Electric Company,7a421c74-bfc1-3fd4-a00f-af36f37ad559,1.0,MJ,0.09252886944984229,0.00020847369639500008,1.4163422129787593e-05,1.0079359710001068e-10,0.007260318938469144,0.08396630985830147,6.422901357646643e-07,0.0002992865180496681,0.09252886944984229,0.00020847369639500008,1.4163422129787593e-05,1.0079359710001068e-10,0.007260318938469144,0.08396630985830147,6.422901357646643e-07,0.0002992865180496681,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - Nevada Power Company,cfc64fb0-d601-316c-b063-3753e5d0d721,1.0,MJ,0.22296168348432824,0.0013394111059599368,7.97528356486894e-05,0.0,0.045006457387931215,0.22274036374809694,4.0338806033119916e-07,4.086496437268235e-06,0.22296168348432824,0.0013394111059599368,7.97528356486894e-05,0.0,0.045006457387931215,0.22274036374809694,4.0338806033119916e-07,4.086496437268235e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Southwest Power Pool,713cf846-43d9-3d3f-a831-4ae3e164953e,1.0,MJ,0.186521245598915,0.00043374650626713264,1.983858969584558e-05,4.005190470115613e-09,0.007166053614235108,0.17988653227064544,2.4356383839311095e-06,0.00021241589953395772,0.186521245598915,0.00043374650626713264,1.983858969584558e-05,4.005190470115613e-09,0.007166053614235108,0.17988653227064544,2.4356383839311095e-06,0.00021241589953395772,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - JEA,8b303557-f731-357a-a46a-7a6b1b8ee9b5,1.0,MJ,0.28044432684810344,0.0005750871307755006,2.601516617467559e-05,3.803050624506613e-09,0.011578595536729921,0.27426586535091235,3.360550667120956e-06,0.00018724575209000578,0.28044432684810344,0.0005750871307755006,2.601516617467559e-05,3.803050624506613e-09,0.011578595536729921,0.27426586535091235,3.360550667120956e-06,0.00018724575209000578,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Gainesville Regional Utilities - BA,688bedec-5571-3280-828d-4245f2b06f47,1.0,MJ,0.22430461356787917,0.0003568941796816314,2.377612713796322e-05,2.0321085295565603e-09,0.010341902125329722,0.21564724631559293,2.1768433800861076e-06,0.0002869391261658973,0.22430461356787917,0.0003568941796816314,2.377612713796322e-05,2.0321085295565603e-09,0.010341902125329722,0.21564724631559293,2.1768433800861076e-06,0.0002869391261658973,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Southwest - FERC,820dce70-1ea5-3b8a-b551-e8660e280f9f,1.0,MJ,0.165739413586506,0.00028331296755696605,1.738523397227327e-05,2.5474016919116107e-09,0.007695487846563182,0.15671159856620218,1.988650329031824e-06,0.00030167384356658943,0.165739413586506,0.00028331296755696605,1.738523397227327e-05,2.5474016919116107e-09,0.007695487846563182,0.15671159856620218,1.988650329031824e-06,0.00030167384356658943,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA",79ea9941-224c-30bd-969d-4032cfaa8005,1.0,MJ,0.06219173024981495,0.00013756459016149415,3.2361306024504717e-06,2.089260096875615e-10,0.0013283741549270564,0.06110277624493593,1.5542906180235267e-06,2.4012103826537157e-05,0.06219173024981495,0.00013756459016149415,3.2361306024504717e-06,2.089260096875615e-10,0.0013283741549270564,0.06110277624493593,1.5542906180235267e-06,2.4012103826537157e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; generation mix - Associated Electric Cooperative, Inc.",642182ac-2da3-32f8-9b57-d6473c62db7b,1.0,MJ,0.21865060423829613,0.0007932691455562221,3.207587021241445e-05,4.541719553571833e-09,0.014218376749675746,0.21102283125535487,3.0438233829587243e-06,0.00024226351816069658,0.21865060423829613,0.0007932691455562221,3.207587021241445e-05,4.541719553571833e-09,0.014218376749675746,0.21102283125535487,3.0438233829587243e-06,0.00024226351816069658,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - PUD No. 1 of Douglas County - BA,91ba7e39-5ec0-3f25-b643-6b36dfd084b6,1.0,MJ,0.00020092122446432843,1.13710920262527e-25,2.962503916721954e-27,0.0,1.2170322367793642e-09,0.00019855139707031442,6.688877662501589e-26,8.463669264335793e-08,0.00020092122446432843,1.13710920262527e-25,2.962503916721954e-27,0.0,1.2170322367793642e-09,0.00019855139707031442,6.688877662501589e-26,8.463669264335793e-08,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,7faaf99b-7a36-3c72-a485-dde4df9fd525,1.0,MJ,0.24434592274444952,0.00034201698938996834,2.072611583685165e-05,4.765824830048128e-09,0.009563314487125732,0.23764211412497602,3.391437470096287e-06,0.0002059145916747401,0.24434592274444952,0.00034201698938996834,2.072611583685165e-05,4.765824830048128e-09,0.009563314487125732,0.23764211412497602,3.391437470096287e-06,0.0002059145916747401,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,99661c17-082b-33a2-8d0e-8331d19831e2,1.0,MJ,0.25228682474896763,0.000324800979244102,1.8278990186865854e-05,4.600590493659659e-09,0.0065887264700556815,0.23935725460394253,3.397946814930059e-06,0.0004276895050341172,0.25228682474896763,0.000324800979244102,1.8278990186865854e-05,4.600590493659659e-09,0.0065887264700556815,0.23935725460394253,3.397946814930059e-06,0.0004276895050341172,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - South Carolina Electric & Gas Company,7f04a537-c3e1-3227-bfe2-4e3c63c378fb,1.0,MJ,0.14381116265372443,0.00023150018037783275,1.3437645540129393e-05,1.6455547176913855e-09,0.004826639082971042,0.1380055423299406,2.030153555492341e-06,0.00018628799387766657,0.14381116265372443,0.00023150018037783275,1.3437645540129393e-05,1.6455547176913855e-09,0.004826639082971042,0.1380055423299406,2.030153555492341e-06,0.00018628799387766657,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Bonneville Power Administration,638c79fc-889a-3669-b596-d699ca9d3b9f,1.0,MJ,0.03561231986767862,7.957681755297768e-05,6.079726346909291e-06,6.904332041648678e-10,0.0019531944987966664,0.033973266421200084,3.8410823485951526e-07,5.4363878857856554e-05,0.03561231986767862,7.957681755297768e-05,6.079726346909291e-06,6.904332041648678e-10,0.0019531944987966664,0.033973266421200084,3.8410823485951526e-07,5.4363878857856554e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; generation mix - PJM Interconnection, LLC",932c7fbc-54d2-3fee-8fe4-f133ed34d236,1.0,MJ,0.14929531461308126,0.00030663696503523965,1.4918285066900127e-05,1.9517905366103113e-09,0.005176401096408004,0.13776108942962462,1.9625447777127604e-06,0.000391243256300674,0.14929531461308126,0.00030663696503523965,1.4918285066900127e-05,1.9517905366103113e-09,0.005176401096408004,0.13776108942962462,1.9625447777127604e-06,0.000391243256300674,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - Avista Corporation,d567ef9d-7d7c-303c-b43c-0cbb8bc9b5dd,1.0,MJ,0.3947378439512434,0.00039205452364008466,2.1876300908896333e-05,5.190859463531558e-08,0.012283151358942646,0.3863492339020377,1.6998821665970593e-05,0.0001350876307907069,0.3947378439512434,0.00039205452364008466,2.1876300908896333e-05,5.190859463531558e-08,0.012283151358942646,0.3863492339020377,1.6998821665970593e-05,0.0001350876307907069,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Florida Power & Light Co.,89da5bb7-fc6d-38fc-b122-3e6110193449,1.0,MJ,0.11676040490474698,0.00023397658933275284,1.6803329847015043e-05,1.1799154830447276e-10,0.007229947127775909,0.10927226749838545,8.314531905649622e-07,0.00025839751829633754,0.11676040490474698,0.00023397658933275284,1.6803329847015043e-05,1.1799154830447276e-10,0.007229947127775909,0.10927226749838545,8.314531905649622e-07,0.00025839751829633754,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; consumption mix - California Independent System Operator - BA,6f718d2f-46c4-362a-a196-c261265ee736,1.0,MJ,0.10248870776236961,0.0002121714918254727,1.5637719975093365e-05,5.174081570793218e-10,0.008557378348695962,0.09304350747902203,8.009502234167974e-07,0.0003285195115664566,0.10248870776236961,0.0002121714918254727,1.5637719975093365e-05,5.174081570793218e-10,0.008557378348695962,0.09304350747902203,8.009502234167974e-07,0.0003285195115664566,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",739a9cbd-7189-3c4b-ae7b-8b756e99bcfb,1.0,MJ,0.1726715066020895,0.000488545635878996,2.5498208291970615e-05,2.0283702531902257e-09,0.011200596004642526,0.16259196589189373,1.5997023883003573e-06,0.0003436034099093086,0.1726715066020895,0.000488545635878996,2.5498208291970615e-05,2.0283702531902257e-09,0.011200596004642526,0.16259196589189373,1.5997023883003573e-06,0.0003436034099093086,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at grid; generation mix - Tallahassee, City of",6d7e2716-815f-36c9-8b44-ea173a6eef41,1.0,MJ,0.1560275816085364,0.0002478207241525619,1.947029059969513e-05,1.3705503084903548e-10,0.008312909713288458,0.14711036006718528,5.885828907165002e-07,0.0003123167150272114,0.1560275816085364,0.0002478207241525619,1.947029059969513e-05,1.3705503084903548e-10,0.008312909713288458,0.14711036006718528,5.885828907165002e-07,0.0003123167150272114,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Idaho Power Company - BA,64ddc11d-3d2b-3e2b-8c21-5fc1d11febfd,1.0,MJ,0.03219903341715344,7.75405834620652e-05,7.418028571973317e-06,1.97930372185118e-10,0.0024406039493585926,0.029715136633711475,2.084669751234482e-07,8.620402976905544e-05,0.03219903341715344,7.75405834620652e-05,7.418028571973317e-06,1.97930372185118e-10,0.0024406039493585926,0.029715136633711475,2.084669751234482e-07,8.620402976905544e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at grid; generation mix - Public Service Company of Colorado,77425202-9a97-385c-9a80-769e4feb2a16,1.0,MJ,0.16353150004414263,0.00026695196597715967,1.8258388424871992e-05,2.5985301206965814e-09,0.0062011613334312125,0.15717350668707047,1.961343037111255e-06,0.00020708889261207696,0.16353150004414263,0.00026695196597715967,1.8258388424871992e-05,2.5985301206965814e-09,0.0062011613334312125,0.15717350668707047,1.961343037111255e-06,0.00020708889261207696,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity; at user; consumption mix - Tampa Electric Company - BA,5c230c62-5c0e-36d5-bc0a-1e4d28ef30ab,1.0,MJ,0.218370353753797,0.0004370448139947646,2.2508938211883612e-05,2.0250539862896958e-09,0.0094144845557471,0.20773178325163832,2.5923790198642427e-06,0.0003541951031713958,0.218370353753797,0.0004370448139947646,2.2508938211883612e-05,2.0250539862896958e-09,0.0094144845557471,0.20773178325163832,2.5923790198642427e-06,0.0003541951031713958,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",610df26a-4b74-30c3-be75-7af4e6021ab9,1.0,MJ,0.1558136195459296,0.0003197868503460075,1.5559342800509368e-05,2.0512409753839995e-09,0.005409643848626767,0.14377642281516484,2.051826654045477e-06,0.0004082702834453303,0.1558136195459296,0.0003197868503460075,1.5559342800509368e-05,2.0512409753839995e-09,0.005409643848626767,0.14377642281516484,2.051826654045477e-06,0.0004082702834453303,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - BIOMASS - Imperial Irrigation District,7dd0b43b-c287-3594-888f-560a62a901b7,1.0,MJ,0.4246943175042869,0.00019610170953822652,9.241983440391786e-06,2.0093595729795551e-35,0.005177793403945528,0.4154383424524369,1.8514681221476533e-05,0.00015534230457531746,0.4246943175042869,0.00019610170953822652,9.241983440391786e-06,2.0093595729795551e-35,0.005177793403945528,0.4154383424524369,1.8514681221476533e-05,0.00015534230457531746,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
