Name,Amount,Unit,UUID,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N20 [kg]
Electricity - SOLAR - PacifiCorp East,1,MJ,72cf115f-679a-3927-bd35-48d620da4547,0.007441053,2.15E-05,1.75E-06,1.51E-10,0.000359931,0.00682546,1.58E-05,2.09E-08
Electricity - SOLAR - PacifiCorp West,1,MJ,cc4b7254-7088-3339-95ef-41f5405fcd1f,0.010446277,3.02E-05,2.46E-06,2.11E-10,0.000506654,0.009584764,2.22E-05,2.97E-08
"Electricity - SOLAR - PJM Interconnection, LLC",1,MJ,3e49a20b-f854-3f24-8d13-5196cf29ded9,0.010825422,0.00243282,0.000153949,2.28E-10,0.004018636,0.009936399,2.34E-05,3.24E-08
Electricity - SOLAR - Portland General Electric Company,1,MJ,82f2b275-2e5c-3b72-b506-115cd28c41d1,0.009906237,2.86E-05,2.33E-06,1.99E-10,0.000480924,0.009091436,2.10E-05,2.83E-08
Electricity - SOLAR - Public Service Company of Colorado,1,MJ,581c92a4-16a3-3cb5-a67b-f8cbb1a59f43,0.007607019,2.20E-05,1.79E-06,1.54E-10,0.000368184,0.006977855,1.62E-05,2.14E-08
Electricity - SOLAR - Public Service Company of New Mexico,1,MJ,59f3da70-f36a-3d93-93c6-84605c4e75f2,0.002983822,9.46E-06,5.77E-07,7.06E-11,0.000152098,0.002747358,7.00E-06,1.12E-08
Electricity - SOLAR - Salt River Project Agricultural Improvement and Power District,1,MJ,059b9269-3957-3b50-9e87-b90d1cee97c1,0.003565369,1.06E-05,8.05E-07,7.51E-11,0.000174399,0.003273142,7.78E-06,1.08E-08
Electricity - SOLAR - South Carolina Electric & Gas Company,1,MJ,65449d6f-60aa-377f-afac-02d72c16d0ad,0.311870262,0.000900916,7.36E-05,6.36E-09,0.015128578,0.286071935,0.000663244,8.81E-07
Electricity - SOLAR - South Carolina Public Service Authority,1,MJ,38896fe1-497b-306b-8bad-fbc5fa8698a4,0.006960702,2.01E-05,1.64E-06,1.41E-10,0.000337904,0.006386395,1.48E-05,1.98E-08
Electricity - SOLAR - Southeastern Power Administration,1,MJ,f8c1226d-40be-3fcb-bcf3-5190846415f4,0.005805986,1.69E-05,1.35E-06,1.20E-10,0.000282524,0.005327125,1.24E-05,1.68E-08
"Electricity - SOLAR - Southern Company Services, Inc. - Trans",1,MJ,1e375948-468c-3aa9-b187-294121e8f0d5,0.013225647,4.04E-05,2.80E-06,2.99E-10,0.000661907,0.01215502,2.99E-05,4.46E-08
Electricity - SOLAR - Southwest Power Pool,1,MJ,74a81b78-f973-3640-8b98-33ecf830b528,0.011461594,3.31E-05,2.70E-06,2.32E-10,0.000554369,0.010514259,2.44E-05,3.22E-08
Electricity - SOLAR - Southwestern Power Administration,1,MJ,58133a0f-d6c1-3d1a-963e-c5255bede732,0.00452363,1.59E-05,6.52E-07,1.29E-10,0.000245851,0.004181065,1.18E-05,2.22E-08
Electricity - SOLAR - Tampa Electric Company,1,MJ,cb44fafe-0b28-37b4-a46b-6e9101727fa9,0.006652492,1.92E-05,1.57E-06,1.34E-10,0.000322968,0.00610423,1.41E-05,1.90E-08
Electricity - SOLAR - Tennessee Valley Authority,1,MJ,83a5a49d-64f9-3fa7-b206-f3a46579f4fa,0.015681469,4.53E-05,3.71E-06,3.21E-10,0.00076082,0.014382802,3.34E-05,4.42E-08
Electricity - SOLAR - Tucson Electric Power,1,MJ,a56ed245-05ad-3918-9b86-ac4d49d6cd89,0.003348598,9.97E-06,7.47E-07,7.10E-11,0.000164293,0.003075335,7.34E-06,1.03E-08
Electricity - SOLAR - Western Area Power Administration - Desert Southwest Region,1,MJ,405d6de9-ec58-37f1-9869-9cea2ac9d131,0.014235982,4.12E-05,3.35E-06,2.87E-10,0.000687811,0.0130594,3.03E-05,3.99E-08
Electricity - SOLAR - Western Area Power Administration - Rocky Mountain Region,1,MJ,6f21f09e-1be2-30d2-8b7f-609883f1087d,0.004546564,1.49E-05,8.12E-07,1.14E-10,0.000236258,0.004190951,1.10E-05,1.86E-08
Electricity - SOLARTHERMAL - Arizona Public Service Company,1,MJ,8e59d5d3-c9fc-33b2-bbbf-a673de0c4ce4,0.000425036,1.32E-06,6.36E-08,1.61E-12,0.000122045,0.000400089,8.58E-07,2.00E-09
Electricity - SOLARTHERMAL - California Independent System Operator,1,MJ,dbfe366e-7421-3bc2-ae89-a80329eaa30c,0.027323595,0.000155315,2.23E-05,1.97E-12,0.184134825,0.025810351,5.35E-05,5.22E-08
Electricity - SOLARTHERMAL - Nevada Power Company,1,MJ,b406023d-5c38-3b2b-a486-4931d65dbce0,0.036038854,0.000357404,5.80E-05,2.47E-12,0.518769816,0.035741116,1.05E-05,1.22E-08
Electricity - WIND - Arizona Public Service Company,1,MJ,2f55370f-28cc-372f-82da-dae49d948909,0.010523121,2.95E-05,1.90E-05,5.75E-12,0.000320239,0.009837751,2.31E-05,3.51E-08
"Electricity - WIND - Associated Electric Cooperative, Inc.",1,MJ,0500cdc9-aa26-3046-845c-b423dd6b8aa6,0.008013042,2.21E-05,1.56E-05,3.62E-12,0.000240635,0.007500661,1.74E-05,2.85E-08
Electricity - WIND - Avista Corporation,1,MJ,03be8b5a-8943-3734-b827-f69fb42ab9d6,0.008126453,2.22E-05,1.64E-05,3.05E-12,0.00024256,0.007613006,1.75E-05,2.98E-08
Electricity - WIND - Bonneville Power Administration,1,MJ,ad083e17-3c94-3f6a-b519-74aa11c9c070,0.008043462,2.24E-05,1.51E-05,4.07E-12,0.000242411,0.007526255,1.75E-05,2.83E-08
Electricity - WIND - California Independent System Operator,1,MJ,b54aca18-8060-3017-a5a6-5a06b1df6b2f,0.009483821,2.67E-05,1.44E-05,4.99E-12,0.000289606,0.008865103,2.09E-05,2.80E-08
Electricity - WIND - El Paso Electric Company,1,MJ,22e991b2-93da-360a-9d59-9be3aff6845f,0.010598905,2.91E-05,2.09E-05,4.30E-12,0.000317089,0.00992506,2.29E-05,3.78E-08
"Electricity - WIND - Electric Reliability Council of Texas, Inc.",1,MJ,72d8e4f8-88e3-319b-a78b-3a4a38401510,0.007162742,1.99E-05,1.35E-05,3.30E-12,0.000215037,0.006705457,1.55E-05,2.54E-08
Electricity - WIND - Idaho Power Company,1,MJ,93519fed-0562-3171-ac3b-7ddd09c809a3,0.008730544,2.44E-05,1.50E-05,4.85E-12,0.000265482,0.008158191,1.91E-05,2.73E-08
Electricity - WIND - ISO-NE,1,MJ,98f79bbb-bc1c-3ce6-806d-3108fc991997,0.015737137,4.38E-05,2.77E-05,8.50E-12,0.000476107,0.014713598,3.43E-05,5.10E-08
Electricity - WIND - Los Angeles Department of Water and Power,1,MJ,ac1c0ea8-6d4b-3a7e-b099-fbb201b51985,0.009272802,2.60E-05,1.74E-05,4.63E-12,0.00028208,0.008671217,2.03E-05,3.22E-08
"Electricity - WIND - Midcontinent Independent System Operator, Inc.",1,MJ,87580111-c165-31b4-9145-ad0a1e039b7f,0.007445066,2.08E-05,1.32E-05,4.24E-12,0.000226449,0.006964564,1.62E-05,2.49E-08
"Electricity - WIND - NaturEner Power Watch, LLC (GWA)",1,MJ,233a4cf3-6a35-34a2-9377-760b26502a82,0.006915525,1.95E-05,1.26E-05,3.60E-12,0.000211164,0.006464436,1.52E-05,2.34E-08
"Electricity - WIND - NaturEner Wind Watch, LLC",1,MJ,3c40d33e-5dea-3965-aa3a-9aa97c0f23ae,0.005357786,1.51E-05,9.94E-06,2.72E-12,0.000163366,0.005009489,1.18E-05,1.85E-08
Electricity - WIND - Nevada Power Company,1,MJ,0a52fdfe-e9b4-35b0-add7-2c589d1a065b,0.009469327,2.60E-05,1.95E-05,4.10E-12,0.000282078,0.008869839,2.03E-05,3.56E-08
Electricity - WIND - New York Independent System Operator,1,MJ,3e0a2765-24be-300a-b616-cbbef83c2ff7,0.010071351,2.80E-05,1.89E-05,4.80E-12,0.000304477,0.009422291,2.20E-05,3.49E-08
Electricity - WIND - NorthWestern Corporation,1,MJ,37aa97f1-0eb3-3295-acd9-814c0412e1e6,0.008121998,2.28E-05,1.32E-05,4.26E-12,0.000247759,0.007590738,1.78E-05,2.50E-08
Electricity - WIND - PacifiCorp East,1,MJ,69e613fc-5f28-30cc-9b0c-30429852198c,0.006691163,1.89E-05,1.10E-05,3.63E-12,0.000203747,0.006254979,1.47E-05,2.13E-08
Electricity - WIND - PacifiCorp West,1,MJ,8795c938-7cb3-3708-b176-2ba4953c6d7a,0.009646461,2.70E-05,1.70E-05,4.92E-12,0.000292833,0.009019945,2.11E-05,3.18E-08
"Electricity - WIND - PJM Interconnection, LLC",1,MJ,e507a064-1d4b-3b65-a20b-f9ecdae10def,0.008649365,2.41E-05,1.63E-05,4.08E-12,0.000261302,0.008092742,1.88E-05,3.01E-08
Electricity - WIND - Public Service Company of Colorado,1,MJ,95019cce-e8a7-3e81-93f4-b7742b666aad,0.006353131,0.000156917,2.05E-05,1.13E-11,0.003653826,0.005942103,1.39E-05,2.30E-08
Electricity - WIND - Public Service Company of New Mexico,1,MJ,5faa94f1-a42f-302a-a2ac-84fa0c664f34,0.005691847,1.64E-05,5.90E-06,3.77E-12,0.000173597,0.005318726,1.25E-05,1.50E-08
"Electricity - WIND - Puget Sound Energy, Inc.",1,MJ,97a1c572-6f92-3d79-a4ec-73170d62580d,0.022848882,6.44E-05,4.27E-05,1.36E-11,0.000695429,0.021358402,5.00E-05,8.01E-08
Electricity - WIND - Salt River Project Agricultural Improvement and Power District,1,MJ,d66e0e2c-0522-3d30-b0e2-0d1af159bc30,0.010819586,3.03E-05,2.00E-05,5.95E-12,0.000328035,0.010115867,2.36E-05,3.68E-08
Electricity - WIND - Southwest Power Pool,1,MJ,166c74a3-1c8d-3772-a92f-be2a45360720,0.007072864,1.95E-05,1.36E-05,3.10E-12,0.000212761,0.006621908,1.53E-05,2.51E-08
Electricity - WIND - Southwestern Power Administration,1,MJ,89c855f0-534b-3269-8234-5512dcd3a023,0.004795948,1.29E-05,1.07E-05,1.89E-12,0.000140641,0.004497563,1.01E-05,1.83E-08
Electricity - WIND - Tennessee Valley Authority,1,MJ,7f87c929-212a-3cbe-bf37-bfa2a93bdc16,0.01377112,3.91E-05,2.28E-05,9.17E-12,0.000422166,0.012853837,3.04E-05,4.22E-08
Electricity - WIND - Western Area Power Administration - Rocky Mountain Region,1,MJ,b4c37a61-5e15-30d1-b7fe-afc98975e1d0,0.009413002,2.61E-05,1.63E-05,4.38E-12,0.000284237,0.008806598,2.05E-05,3.05E-08
Electricity - WIND - Western Area Power Administration - Upper Great Plains West,1,MJ,620eb46e-779c-3e2c-8735-fd596a3489a9,0.007534878,2.14E-05,1.12E-05,4.68E-12,0.000231246,0.007034837,1.66E-05,2.12E-08
Electricity; at grid; consumption mix - Arizona Public Service Company - BA,1,MJ,b47455f1-fc68-33b2-a2a8-217485ef8bba,0.220202113,0.000481693,2.75E-05,2.98E-09,0.013338255,0.208688286,0.000381005,3.01E-06
"Electricity; at grid; consumption mix - Arlington Valley, LLC - AVBA - BA",1,MJ,d7f09b44-a4d6-3b83-9a11-28e977c200ee,0.16082191,0.000242747,1.69E-05,1.51E-10,0.008556271,0.13555732,0.000896949,4.98E-07
"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA",1,MJ,75132c61-a7bd-3cf4-a377-1e97e124becd,0.209279072,0.000745532,3.01E-05,4.36E-09,0.013184121,0.201984162,0.00023172,2.91E-06
Electricity; at grid; consumption mix - Avista Corporation - BA,1,MJ,763f16bd-1c1e-336a-acc0-626123547161,0.061944474,8.92E-05,6.20E-06,2.55E-09,0.00246929,0.059514079,7.37E-05,1.33E-06
Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,1,MJ,0033b245-c828-3fe4-ba32-1e35bc4d30ca,0.116394205,0.000192151,1.29E-05,8.59E-11,0.00643042,0.10519436,0.000395904,3.86E-07
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,1,MJ,e4fcd21b-a651-31c8-a123-ff308a80e080,0.032628519,7.40E-05,6.04E-06,6.66E-10,0.001837523,0.031078621,5.15E-05,3.46E-07
Electricity; at grid; consumption mix - CAISO - FERC,1,MJ,0082cc36-0aa6-3ff2-acf5-a2765411b57a,0.113653813,0.000215751,1.53E-05,8.08E-10,0.008029608,0.10416709,0.000328518,9.66E-07
Electricity; at grid; consumption mix - California Independent System Operator - BA,1,MJ,6f718d2f-46c4-362a-a196-c261265ee736,0.102488708,0.000212171,1.56E-05,5.17E-10,0.008557378,0.093043507,0.00032852,8.01E-07
"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA",1,MJ,79ea9941-224c-30bd-969d-4032cfaa8005,0.06219173,0.000137565,3.24E-06,2.09E-10,0.001328374,0.061102776,2.40E-05,1.55E-06
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,1,MJ,28382a88-b2b2-3cfe-985e-659290858e70,0.097581406,0.000161662,1.12E-05,1.32E-09,0.003508188,0.092912308,0.000152755,1.21E-06
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",1,MJ,cd9c001f-0160-3ae9-82a5-81decd6beb4f,0.200217385,0.000364474,2.15E-05,1.78E-09,0.009018234,0.191053737,0.000306638,2.06E-06
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,1,MJ,b55ec9c6-062f-3cd6-aee0-940f3c589726,0.113382503,0.000227954,1.36E-05,2.09E-09,0.004776765,0.103991208,0.000317772,1.60E-06
Electricity; at grid; consumption mix - Duke Energy Progress West - BA,1,MJ,3b36f413-39cb-3dc2-b513-fd2b1b4149c1,0.097580819,0.00016166,1.12E-05,1.32E-09,0.00350817,0.09291174,0.000152754,1.21E-06
Electricity; at grid; consumption mix - El Paso Electric Company - BA,1,MJ,a2a22977-2b95-358b-90ca-ca7f1fbeb167,0.200175008,0.000382235,2.56E-05,1.50E-09,0.011785768,0.189287847,0.00037394,1.43E-06
"Electricity; at grid; consumption mix - Electric Energy, Inc. - BA",1,MJ,82ffe43f-62eb-3062-aadf-0bce3b15d88f,0.304539204,0.001008009,2.86E-05,8.30E-09,0.010538269,0.296785884,0.000230704,4.55E-06
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",1,MJ,739a9cbd-7189-3c4b-ae7b-8b756e99bcfb,0.172671507,0.000488546,2.55E-05,2.03E-09,0.011200596,0.162591966,0.000343603,1.60E-06
Electricity; at grid; consumption mix - ERCOT - FERC,1,MJ,996438f6-ff4b-3c11-a44a-cc64ce7a7b30,0.172671507,0.000488546,2.55E-05,2.03E-09,0.011200596,0.162591966,0.000343603,1.60E-06
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,1,MJ,d1e20ef2-31c8-3305-969a-e008341a50e1,0.193078815,0.000319286,1.81E-05,2.07E-09,0.007707375,0.184294805,0.000293386,2.03E-06
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,1,MJ,ba6c7a86-9e38-357a-a11b-6fd0945a2e5e,0.124607242,0.000248943,1.72E-05,3.18E-10,0.00739782,0.117157481,0.000255787,9.59E-07
Electricity; at grid; consumption mix - Gainesville Regional Utilities - BA,1,MJ,112d97d5-63cb-324a-9413-6e64d2a6694b,0.213804673,0.000340188,2.27E-05,1.94E-09,0.009857787,0.205552567,0.000273507,2.07E-06
"Electricity; at grid; consumption mix - Gila River Power, LLC - BA",1,MJ,69f0f6f3-db9f-3c24-ac45-56dc084fbd0d,0.156321526,0.00044009,2.96E-05,1.67E-10,0.015388422,0.132050554,0.000861488,4.88E-07
"Electricity; at grid; consumption mix - Homestead, City of - BA",1,MJ,508df429-7abf-33f4-9821-e08322019614,0.405704387,0.005177104,0.000383798,5.15E-09,0.179675295,0.365913776,0.001380025,2.01E-06
Electricity; at grid; consumption mix - Idaho Power Company - BA,1,MJ,b62e0b13-f036-3b07-aa74-c36a6c505d1a,0.030763034,7.41E-05,7.09E-06,1.89E-10,0.002331759,0.028389913,8.24E-05,1.99E-07
Electricity; at grid; consumption mix - Imperial Irrigation District - BA,1,MJ,37b87ceb-2e31-3d38-baaa-84f148287d2f,0.084030752,9.41E-05,5.21E-06,5.47E-11,0.002451869,0.072165829,0.000412026,1.20E-06
Electricity; at grid; consumption mix - ISO-NE - BA,1,MJ,bf2c7baa-45b5-30ae-b2a0-afe99ae2f9a5,0.105334842,0.000178631,1.50E-05,1.80E-09,0.00492307,0.100306241,0.00016297,1.57E-06
Electricity; at grid; consumption mix - ISO-NE - FERC,1,MJ,668f4318-8e2e-35f1-82ab-4647e7bd42a8,0.105334842,0.000178631,1.50E-05,1.80E-09,0.00492307,0.100306241,0.00016297,1.57E-06
Electricity; at grid; consumption mix - JEA - BA,1,MJ,018019c9-b57c-3bc7-ae20-4fcb66243960,0.222801044,0.000454448,2.28E-05,2.51E-09,0.01003215,0.216152336,0.000212599,2.47E-06
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,1,MJ,db982038-127d-3359-ac5b-f55f989ab875,0.258150528,0.00038086,1.86E-05,3.21E-09,0.006814407,0.24884229,0.000292281,4.06E-06
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,1,MJ,73d35f2d-1256-3d90-b387-e6cd92f1b9b0,0.152244713,0.000245436,1.54E-05,2.09E-09,0.006951726,0.143628894,0.000290836,1.67E-06
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",1,MJ,1ea0668d-d780-3a6a-a4bc-3447358060df,0.197934899,0.000506827,2.33E-05,4.17E-09,0.009484002,0.18982254,0.000263566,2.51E-06
Electricity; at grid; consumption mix - MISO - FERC,1,MJ,39a94f2a-03f7-38ca-9cf1-71a839287487,0.201187364,0.000509438,2.33E-05,4.14E-09,0.00948347,0.193047327,0.000263804,2.59E-06
Electricity; at grid; consumption mix - Nevada Power Company - BA,1,MJ,4a9358dd-5c89-3164-a6c0-40e40f587350,0.142925482,0.00025491,1.63E-05,5.24E-10,0.01134347,0.130493125,0.000436336,7.36E-07
Electricity; at grid; consumption mix - New York Independent System Operator - BA,1,MJ,3aed3164-bbec-3d54-a483-508a7765a9fd,0.084463172,0.000184797,1.41E-05,2.58E-10,0.004907337,0.079612698,0.000165171,6.91E-07
Electricity; at grid; consumption mix - Northwest - FERC,1,MJ,081c824a-a8a4-3958-8e6e-1bf18e1841f2,0.116037306,0.000207919,1.20E-05,1.94E-09,0.005020401,0.111429917,0.000149475,1.50E-06
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,1,MJ,fdf79353-fbd3-30b4-aa15-267a212b9da4,0.204083293,0.000383413,1.54E-05,4.70E-09,0.006109729,0.200156294,0.000109844,3.07E-06
Electricity; at grid; consumption mix - NYISO - FERC,1,MJ,483aa8c9-12d2-3a42-91f1-09085f3c9c6b,0.084463172,0.000184797,1.41E-05,2.58E-10,0.004907337,0.079612698,0.000165171,6.91E-07
Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,1,MJ,7d1b2a42-aac2-3d51-9b68-075d16682fb9,0.325010956,0.000633713,2.50E-05,6.74E-09,0.011501942,0.299442165,0.000863639,5.02E-06
Electricity; at grid; consumption mix - PacifiCorp East - BA,1,MJ,a9eed0a6-6813-3083-881a-ce9f6856fe0f,0.231403921,0.000437934,1.98E-05,4.97E-09,0.008988391,0.224177202,0.000223996,3.46E-06
Electricity; at grid; consumption mix - PacifiCorp West - BA,1,MJ,afd157a1-c37c-3f33-bd41-227114c381f8,0.058495704,9.47E-05,7.90E-06,5.26E-10,0.002910122,0.054553883,0.000134281,6.44E-07
Electricity; at grid; consumption mix - PJM - FERC,1,MJ,6ea4ba30-2cef-3a68-99d7-efb3a2088e06,0.150959068,0.000309566,1.50E-05,2.01E-09,0.005242784,0.139293347,0.000395643,1.99E-06
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",1,MJ,02e2f5b0-74ac-3c4b-a691-d7b1ad5e3646,0.149604304,0.000307043,1.49E-05,1.97E-09,0.005194065,0.138046801,0.000392,1.97E-06
Electricity; at grid; consumption mix - Portland General Electric Company - BA,1,MJ,9f160965-7cd6-3f2a-be2f-30e99e8d9696,0.070782842,0.000154363,1.10E-05,3.21E-10,0.00511186,0.064856283,0.00020591,5.59E-07
Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,1,MJ,b11b441f-ee64-3f38-b52a-8ad61471cec0,0.205814415,0.000402186,2.48E-05,1.98E-09,0.0112602,0.195741104,0.000341611,1.79E-06
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,1,MJ,07802327-0d38-3d14-a4b0-c71554da61d4,0.171456092,0.000273526,1.81E-05,2.73E-09,0.006280675,0.165113086,0.000205083,2.12E-06
Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,1,MJ,7faaf99b-7a36-3c72-a485-dde4df9fd525,0.244345923,0.000342017,2.07E-05,4.77E-09,0.009563314,0.237642114,0.000205915,3.39E-06
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,1,MJ,33c05d14-fa45-3b60-bef8-768168b22db9,0.010073715,1.97E-05,1.76E-06,3.81E-11,0.000591252,0.009579469,1.66E-05,9.86E-08
"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",1,MJ,ff87ed0b-db00-312a-bca8-2b9f2d3b3456,0.001023123,2.65E-25,6.90E-27,0,6.29E-09,0.001010871,4.38E-07,1.56E-25
Electricity; at grid; consumption mix - PUD No. 1 of Douglas County - BA,1,MJ,75f0af0b-abe3-36f4-ae05-2fdf13c7167b,0.000193103,1.09E-25,2.85E-27,0,1.17E-09,0.000190825,8.13E-08,6.43E-26
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",1,MJ,6334c6ab-2295-313a-8cbd-a8e86e846232,0.088480478,0.000181581,1.63E-05,3.52E-10,0.005449298,0.084021647,0.000149765,9.09E-07
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,1,MJ,00f828c8-2aa5-3e86-a2cd-fabe0489d245,0.130540402,0.000224056,1.46E-05,1.82E-09,0.006012329,0.121801124,0.000295415,1.55E-06
Electricity; at grid; consumption mix - Seattle City Light - BA,1,MJ,6c24ac2c-dd77-3dff-a8cc-90054528ec3f,0.008946194,2.62E-05,2.00E-06,1.67E-10,0.000729059,0.008546859,1.33E-05,8.88E-08
Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,1,MJ,db2921f6-74d4-3e2f-9524-417d2e19c826,0.238260071,0.000368314,1.59E-05,3.62E-09,0.00622839,0.229180814,0.000292241,3.25E-06
Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,1,MJ,eb5a96ac-8afe-33f5-9d84-989feb43565e,0.14563452,0.000237067,1.39E-05,1.66E-09,0.00503684,0.139678489,0.000191867,2.01E-06
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,1,MJ,a32b02de-c81f-3fba-bb48-58f5f5d9c2c8,0.241669282,0.000311132,1.75E-05,4.41E-09,0.006311439,0.229283856,0.00040969,3.25E-06
Electricity; at grid; consumption mix - Southeast - FERC,1,MJ,f6579b75-679d-38ed-b7b8-e5026887b008,0.153506734,0.000284298,1.65E-05,1.78E-09,0.006474493,0.146065932,0.000247715,1.72E-06
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",1,MJ,ef86245c-837b-3555-b556-d1f5346f2f76,0.167049949,0.000302443,1.88E-05,1.86E-09,0.007505509,0.159327071,0.000257405,1.78E-06
Electricity; at grid; consumption mix - Southwest - FERC,1,MJ,ccbab212-154f-3421-b714-c24346bece5b,0.159652386,0.000272908,1.67E-05,2.45E-09,0.00741286,0.150956131,0.000290594,1.92E-06
Electricity; at grid; consumption mix - Southwest Power Pool - BA,1,MJ,9ce1f4d7-caf4-3f29-9208-b54a3803b295,0.186331032,0.000432265,1.98E-05,3.99E-09,0.007155132,0.179709556,0.000211967,2.43E-06
Electricity; at grid; consumption mix - Southwestern Power Administration - BA,1,MJ,ec5c89b7-509e-3fd7-9308-f51554c1b529,0.079741611,0.000271408,7.27E-06,1.78E-09,0.002195278,0.077181558,8.02E-05,1.14E-06
Electricity; at grid; consumption mix - SPP - FERC,1,MJ,f21316ee-5206-3cb6-80ac-9516cfd74abf,0.185304875,0.000430716,1.97E-05,3.97E-09,0.007107383,0.178722499,0.000210699,2.42E-06
"Electricity; at grid; consumption mix - Tallahassee, City of - BA",1,MJ,58035f2e-4b9b-3557-8fcc-daa7ffcb0225,0.159358253,0.000264326,1.93E-05,6.58E-10,0.008068934,0.150801931,0.000295724,9.47E-07
Electricity; at grid; consumption mix - Tampa Electric Company - BA,1,MJ,c06b0df8-1d75-39c6-aa87-49100c889658,0.208148202,0.000416586,2.15E-05,1.93E-09,0.008973782,0.198007635,0.000337615,2.47E-06
Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,1,MJ,a9420547-6281-38fe-bb48-a32546ed849f,0.138874867,0.000294567,1.30E-05,2.12E-09,0.004778404,0.132903284,0.000194854,1.74E-06
Electricity; at grid; consumption mix - Tucson Electric Power - BA,1,MJ,e06c46bf-e2d6-33bf-90e7-1f90eeb98dcb,0.241349752,0.00041313,1.94E-05,5.72E-09,0.007868397,0.233806007,0.000230805,3.56E-06
Electricity; at grid; consumption mix - Turlock Irrigation District - BA,1,MJ,d0481c35-49ba-3f00-9213-1b087ac9198e,0.121694608,0.000199256,1.47E-05,3.55E-10,0.007329168,0.11020757,0.000403211,6.36E-07
Electricity; at grid; consumption mix - US - US,1,MJ,5c13cc4e-b1eb-3fca-a291-b2891bd253a0,0.153858948,0.000332638,1.76E-05,2.29E-09,0.007063813,0.145601381,0.000275769,1.84E-06
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,1,MJ,163650de-0ebd-3f9b-b7f0-338701161e8b,0.112162147,0.000209102,1.24E-05,1.57E-09,0.005949743,0.105396322,0.000228339,1.32E-06
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,1,MJ,cab7d877-234b-3e69-8b8e-240cb7196021,0.26439807,0.000350623,1.65E-05,4.26E-09,0.007213078,0.258231061,0.000181544,3.95E-06
Electricity; at grid; consumption mix - Western Area Power Administration - Upper Great Plains West - BA,1,MJ,2ef4fd99-1137-3f5d-b3d6-fbe1930b2d7d,0.048790176,8.36E-05,3.88E-06,1.01E-09,0.001326304,0.047790688,2.91E-05,6.62E-07
"Electricity; at grid; generation mix - Alcoa Power Generating, Inc. - Yadkin Division",1,MJ,616b8b21-12e7-3e2a-af37-a7181900af89,0.0012695,2.54E-24,6.63E-26,0,3.71E-08,0.001197338,2.58E-06,1.50E-24
Electricity; at grid; generation mix - Arizona Public Service Company,1,MJ,ee9eb53a-3a0f-31cb-b1f3-ab3588e72891,0.225577831,0.000505523,2.85E-05,3.31E-09,0.013764259,0.215580305,0.000323651,3.33E-06
"Electricity; at grid; generation mix - Arlington Valley, LLC - AVBA",1,MJ,3eaaa50a-2ea4-3ba0-a356-834ffe3fdd5a,0.16082191,0.000242747,1.69E-05,1.51E-10,0.008556271,0.13555732,0.000896949,4.98E-07
"Electricity; at grid; generation mix - Associated Electric Cooperative, Inc.",1,MJ,642182ac-2da3-32f8-9b57-d6473c62db7b,0.218650604,0.000793269,3.21E-05,4.54E-09,0.014218377,0.211022831,0.000242264,3.04E-06
Electricity; at grid; generation mix - Avista Corporation,1,MJ,9c7a2f50-cd94-320b-b3d1-947766362d0c,0.059380929,7.22E-05,5.62E-06,2.88E-09,0.002380409,0.056820758,7.72E-05,1.46E-06
