Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],N2O [kg],CH4 [kg],electricity_GWP (AR5),electricity_AP,electricity_EP,electricity_ODP,electricity_POCP,electricity_CO2,electricity_N2O,electricity_CH4,electricity_qty,electricity_unit,nonrenewable fuel combustion_GWP (AR5),nonrenewable fuel combustion_AP,nonrenewable fuel combustion_EP,nonrenewable fuel combustion_ODP,nonrenewable fuel combustion_POCP,nonrenewable fuel combustion_CO2,nonrenewable fuel combustion_N2O,nonrenewable fuel combustion_CH4,nonrenewable fuel combustion_qty,nonrenewable fuel combustion_unit,renewable fuel combustion_GWP (AR5),renewable fuel combustion_AP,renewable fuel combustion_EP,renewable fuel combustion_ODP,renewable fuel combustion_POCP,renewable fuel combustion_CO2,renewable fuel combustion_N2O,renewable fuel combustion_CH4,renewable fuel combustion_qty,renewable fuel combustion_unit
"Corn stover, production, average, US, 2022",4d09380a-6297-392c-b1bb-74534b4d3d8e,1.0,kg,0.04325792798599804,0.0019229050328273564,0.0002792008376961066,1.2227708072051384e-11,0.0004272570060779794,0.005793573450165787,0.0001384475491599757,2.7697143397702e-05,0.0006640755194812359,1.4357103034038059e-06,7.604543843729596e-08,9.895819197174383e-12,3.0488350809166557e-05,0.0006284347717245406,7.944312678161693e-09,1.1902545080387283e-06,0.004132607416413374,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Rapeseed, whole plant, at field",5abfba66-c3cb-38f2-8b01-9f566c5ab656,1.0,kg,1.909074339873893,0.030330599215223325,0.01913533965606245,5.320721779025811e-10,0.5724657588981723,0.2662287900639484,0.006181244650274261,0.00017184831356292912,0.00526347311965147,1.1379462678395136e-05,6.027373534255508e-07,7.843442020261085e-11,0.00024165115297716772,0.004980983986595955,6.296674852323321e-08,9.433976144008197e-06,0.03275511205014194,MJ,0.3525807586707041,0.0039877830838030235,0.0003983425478577072,7.565256801866119e-10,0.14031808031015588,0.34929828291340803,7.488815492739701e-06,4.619945742236834e-05,1.971818784,MJ,0,0,0,0,0,0,0,0,0,MJ
"Corn, decomposition, 15.5% moisture",6e19103d-ed39-3b71-8c51-0c65b85002a4,1.0,kg,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Soybean grains, at field",956b53b9-dd05-35ae-a072-69f1f6906290,1.0,kg,0.30955595681206327,0.0015289826623471193,0.0010936428071440596,1.2055771102849433e-09,0.03402074684220211,0.2094450756928645,0.0003626208417110359,0.00014318841512088852,0.019633464849468707,4.244693103266119e-05,2.2482916456360563e-06,2.92570969211749e-10,0.0009013914025887479,0.018579742271596107,2.3487446705115803e-07,3.519000378715263e-05,0.12218098705127511,MJ,0.13383415846157695,0.001341402213292709,0.0001384400520485827,2.7788899455201747e-10,0.04728565249414355,0.13183353329208483,3.061346962449896e-06,4.24200192847694e-05,0.7907461776704265,MJ,0,0,0,0,0,0,0,0,0,MJ
"Winter wheat straw, production, average, US, 2022",a3b730ce-d657-383b-b485-e5d082d96424,1.0,kg,0.02336279048645267,0.0009692780483089857,0.00016318069051600076,6.912007723740579e-12,0.000278175879456225,0.0036217547826584507,7.303638788518709e-05,1.3795409919475125e-05,0.00033095916390448355,7.15523261563329e-07,3.789920571626867e-08,4.931836743816774e-12,1.5194656024228674e-05,0.0003131966779635757,3.959253134062373e-09,5.931940348015955e-07,0.0020595915000000005,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Palm kernels, at plant",a9f691e0-2be5-376a-ba35-294bb7849840,1.0,kg,3.944248234844816,0.0067974385758032795,0.0017950078514287157,4.1429257610380205e-07,0.1769101527603433,3.2909761594765023,3.9220551084345155e-06,0.02325774045713836,9.687749594272211e-05,2.0944608709801503e-07,1.109375581172862e-08,1.4436342795365782e-12,4.4477397452064595e-06,9.1678107778418e-05,1.1589421634568652e-09,1.7363819760048657e-07,0.0006028782065768688,MJ,0,0,0,0,0,0,0,0,0,MJ,4.930845191999999,0.006639863999999998,0.0027993418039999997,8.278199999999997e-07,0.19884331955789522,4.913999999999999,-1.818698765394805e-21,0.0005292,29.288,MJ
"Crude palm kernel oil, at plant",c77a668e-733b-3e86-9a1d-bcec8b0064dc,1.0,kg,4.532601337230387,0.00965375161425799,0.0021229538643460825,4.4385529039198246e-07,0.25569433057854535,3.8261526167532027,9.474402883730649e-06,0.025099985498988855,0.17639909184562538,0.0003813692663624752,2.0200031300386545e-05,2.628637057444474e-09,0.0080986532959521,0.1669318018273284,2.11025628961618e-06,0.0003161685804156886,1.0977489364150754,MJ,0.22915484929569596,0.0024811229303170167,0.00024726635863664816,4.690030760716409e-10,0.08725295622002578,0.2261832640800871,4.804386480428461e-06,6.056102162370422e-05,1.3075150511563367,MJ,0,0,0,0,0,0,0,0,0,MJ
"Wheat, at field",d6439ada-877c-30ff-92b2-875e88b88141,1.0,kg,0.3748270619338589,0.007581666771822945,0.005713311553658482,3.751203792679533e-10,0.14537038360141064,0.1263619760763326,0.0009281913706627222,8.901528375814287e-05,0.00322236730440734,6.9666563584563644e-06,3.6900371611513345e-07,4.801858116409943e-11,0.00014794200648972328,0.0030494237506899537,3.8549069614996234e-08,5.775603975920716e-06,0.020053109367748692,MJ,0.138391016353236,0.001519180748844859,0.00015406955403665396,3.0019354750187047e-10,0.0535445089857929,0.13690562851121643,2.9961763085400596e-06,2.4631178596362632e-05,0.7962361032640001,MJ,0,0,0,0,0,0,0,0,0,MJ
"Potato, whole plant, at field",91663389-8cd1-3272-9f06-cdc87c8ce7d9,1.0,kg,0.10153307430912628,0.0016880877562118594,0.001575838904178967,1.387695213734838e-10,0.031681143559012394,0.036988595736216524,0.00024058117697569372,2.8208705999065112e-05,0.001246888140171322,2.695732785684413e-06,1.427851991527478e-07,1.85806873348914e-11,5.724584316408709e-05,0.0011799680017518586,1.4916480083395665e-08,2.2348576123063616e-06,0.0077595078034727715,MJ,0.0313218622303577,0.0003542586748815899,3.538715626890355e-05,6.720671093303646e-11,0.012465296167814255,0.031030260233039012,6.652763696365916e-07,4.10417473136186e-06,0.17516848204800003,MJ,0,0,0,0,0,0,0,0,0,MJ
"Cotton, whole plant, at field",3ffdd525-d623-363f-8876-1999b0f5130f,1.0,kg,2.9746546641367715,0.03942657066709114,0.025790601651742184,5.62140093622096e-09,0.8422003150033143,1.334067840528184,0.0061080877895436135,0.0007815036305921501,0.16521615127603748,0.0003571921019781413,1.8919436558245072e-05,2.4619928208735534e-09,0.00758523365441796,0.15634904655643986,1.976475154880922e-06,0.0002961248579238864,1.0281563949353185,MJ,1.689168855914994,0.01795329723732213,0.001835341123452303,3.6169529134255244e-09,0.631944098373735,1.6722361881269505,3.9650472666363414e-05,0.00022873121802275003,9.4891548493784,MJ,0,0,0,0,0,0,0,0,0,MJ
"Switchgrass, production, US, 2022",9c36427d-76de-314c-bfca-4d714b71c9a5,1.0,kg,0.039406126161162534,0.001896865916496682,0.00011993891910611077,6.681127008537953e-12,0.00023777071491326695,0.0032368129183493336,0.00013464720485397132,1.7416867745114042e-05,0.0003751832550436859,8.111343501287099e-07,4.2963449618526546e-08,5.590848553821124e-12,1.7225026916264927e-05,0.00035504727447630436,4.488304420566348e-09,6.724590013576147e-07,0.0023348023783783785,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Forest residue, dried, stored",96087256-d181-30c8-ae17-f25e1f0eab0c,1.0,kg,0.014298525066975768,0.00012041905766205067,1.2550458318887647e-05,1.907044878638675e-09,0.003801438725851797,0.014016566204320607,1.7691375655081195e-07,8.20955626268727e-06,2.8303881841911135e-05,6.119209878192765e-08,3.241169175799395e-09,4.217744655073885e-13,1.2994586512261413e-06,2.678482040436424e-05,3.385983683505421e-10,5.073040937218609e-08,0.00017613784664813995,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Bark, hardwood, average, at forest road,  NE-NC",0b5a14e7-bf8f-380e-87de-af92dd61e21b,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Pulpwood, softwood, average, state or private dry forest, at forest road, INW",10a86db5-7f96-35cb-83c3-4912877b7eb7,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Bark, softwood, average, at forest road, INW",18ecd091-9cf4-3a59-a169-d0a4cb646a96,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Pulpwood, softwood, national forest, average, at forest road, INW",20b49008-b007-3407-95b0-92b796e5e2c0,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Chainsawing, hand felling and delimbing, INW",2a06be6e-8317-32e0-b5da-0b7b94dc3b15,1.0,d,62.28669110544837,0.702192045548699,0.07062045336496586,1.35621495153732e-07,24.710047452712686,61.70558812199535,0.001319588451172645,0.008236835123006494,0.506455214347704,0.001094940180929418,5.799582682103988e-05,7.547016996750909e-09,0.023251849814049264,0.4792739043684861,6.058706370333606e-06,0.0009077440506585459,3.151720720754089,MJ,124.10842705208766,1.403699645498664,0.1402165768459128,2.66297039425687e-07,49.391964269174885,122.95299558551947,0.002636063053444367,0.016262209012673633,694.0802119680001,MJ,0,0,0,0,0,0,0,0,0,MJ
"Roundwood, hardwood, green, at logyard, SE",4a42fda8-640a-3152-9741-f64c558be34d,1.0,m3,10.291317999537235,0.05627163472545724,0.00683914068090211,5.622142941010633e-08,1.9072588758125186,10.113959379547362,0.00020057949286574983,0.004410172438618108,1.915908047475563,0.004142132699431118,0.00021939683545274798,2.8550186055706992e-08,0.08796119561096213,1.8130817973851485,2.291994230361355e-05,0.003433974184557939,11.922884632682656,MJ,4.947036728574645,0.054866877779938324,0.005520409504658601,1.0617413890739637e-08,1.9320583173734274,4.895519256186879,0.00010553603563890841,0.0008389024428707497,28.1252847162968,MJ,0,0,0,0,0,0,0,0,0,MJ
"Pulpwood, softwood, average, at forest road, INW",4a8e5076-be9b-37a6-8cc1-70ef1c80fce3,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Forest residue, processed and loaded, at landing system",515c5359-a186-3394-b849-8676652228db,1.0,kg,0.008968296513378927,8.89490691893297e-05,8.586818832617974e-06,1.6150070598610658e-09,0.002767984271395867,0.00875548319863829,8.22871579326799e-08,6.664824152514404e-06,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Roundwood, hardwood, green, at mill, E",640186a9-d4e0-39cd-9c23-95c215738edd,1.0,m3,24.3454461272928,0.1418022878103331,0.01854323852354096,4.963752407306942e-08,4.938761309705155,24.135149838717627,0.0005194735244214006,0.0025839461342009253,0.18713311296788407,0.00040457588107734927,2.142921882272589e-05,2.7885916547280807e-09,0.008591462610507292,0.17708973103231188,2.2386670163898914e-06,0.0003354076829806075,1.1645478079236002,MJ,11.056202777807114,0.125048623114494,0.012491197763450413,2.372307938271117e-08,4.40008455126911,10.953271132521852,0.00023483375260033198,0.0014487193555659324,61.83215555830763,MJ,0,0,0,0,0,0,0,0,0,MJ
"Roundwood, hardwood, green, at mill, NE-NC",655c14ed-5b78-3e50-96e5-e21f710143fe,1.0,m3,12.491827875037087,0.05262840466617296,0.00816374466273103,2.5077453873912084e-08,1.8180889624614616,12.38638883093574,0.0002669038865031036,0.0012344799043263821,0.0942765120238888,0.00020382284199755757,1.079590871953262e-05,1.4048753344460568e-09,0.004328326052275366,0.08921671794045485,1.1278266819853847e-06,0.0001689763289667113,0.5866920272680166,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Roundwood, hardwood, green, at mill, SE",6baa9816-6151-3af1-b230-d28bebfb5227,1.0,m3,5.852428765223677,0.02465643878680397,0.0038247192143580936,1.1748802007073539e-08,0.8517757567655859,5.803030510552754,0.00012504462906043064,0.0005783545670372001,0.04416860177493631,9.549112231204222e-05,5.057889635445697e-06,6.581849270670419e-10,0.0020278233215351724,0.041798085247153186,5.283874691411754e-07,7.916551029836718e-05,0.2748655625949005,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Bark, softwood, average, state or private moist cold forest, at forest road, INW",867e7c9e-178d-394a-8d82-a87226fb9331,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Pulpwood, softwood, average, at forest road, NE-NC",906cf3a2-6299-3d9c-8a4b-1fe4240b71da,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Skidding, aerial cable yarder, medium",91adaeaa-cca7-30ea-aa3a-b1ba58bd2602,1.0,d,2647.8866519937837,29.851646777697106,3.0021035836414587,5.764952703132082e-06,1050.4750933724972,2623.1835268013297,0.05609822659368329,0.35013968170699716,21.530527782402725,0.046548321189531394,0.002465530465990111,3.208403320165118e-07,0.988487400723931,20.37499036647661,0.0002575689658954331,0.03859020096611472,133.98659667858126,MJ,5276.122865309757,59.67436677393714,5.9609158279130625,1.1320874271402076e-05,2099.7612993176076,5227.002926197964,0.11206485233141246,0.691342359662679,29506.8801024,MJ,0,0,0,0,0,0,0,0,0,MJ
"Roundwood, hardwood, green, at logyard, NE-NC",baaac50f-23d5-3bd1-8970-1cae058f4234,1.0,m3,22.192174707303607,0.13089553011690222,0.015709888754230353,9.1459142618687e-08,4.4764361451856995,21.843865085357862,0.0004418770457209275,0.00821322878835439,3.259708891511884,0.007047387690629739,0.0003732798221904301,4.8575032326176275e-08,0.14965639495009567,3.084761225238342,3.899578574163353e-05,0.005842533099318046,20.285489745103114,MJ,12.91897918426737,0.1425833587943469,0.014323732988182021,2.7488743107405025e-08,5.0197435409115,12.778268699923505,0.0002730567401195263,0.0024354278947025217,73.52871431798242,MJ,0,0,0,0,0,0,0,0,0,MJ
"Pulpwood, hardwood, average, at forest road, NE-NC",bada054f-b912-3251-96c1-19e64cde8930,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Bark, softwood, average, at forest road, NE-NC",c39dbfd7-d8de-3df9-8e9b-d2bdc3037cf4,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Bark, softwood, average, state or private dry forest, at forest road, INW",cb5600fe-948c-3fd0-80f3-35cf5b0d7832,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Bark, softwood, national forest, average, at forest road, INW",d18fec71-abe4-3cf5-ad82-4cf4fb8eadc7,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Skidding, wheeled cable skidder, 120-160 HP",de5a0b9b-af46-3476-84e0-f0464d984b7f,1.0,d,1233.361536140486,13.906137581642344,1.3981876328744491,2.6839576419235256e-06,489.35361005111815,1221.8558533078167,0.02613227887703988,0.16304212826703884,10.029978325090593,0.02168449641917014,0.0011485653014945106,1.4946319980927862e-07,0.4604860272858461,9.491672188208856,0.00011998828692247198,0.01797721278190731,62.417543783446135,MJ,2457.87741547254,27.799253755186015,2.776887643252439,5.273819792566509e-06,978.1720417105998,2434.994932999272,0.05220531754949437,0.3220612589116858,13745.7553692672,MJ,0,0,0,0,0,0,0,0,0,MJ
"Pulpwood, softwd, avg, state or private moist forest, at forest rd, INW",fa501a68-3e1d-3ef1-84a0-48eead282f98,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Harvesting, fresh fruit bunch, at farm, 2003",0375c701-8d66-3b47-af2e-26b0c43c722f,1.0,kg,0.06436225901864234,0.0006372885379948317,6.328848184381717e-05,1.1973382245585273e-10,0.022347952955334916,0.06384274807561291,1.1852400098185066e-06,7.311896710766098e-06,0.0004554299127570366,9.846250901318602e-07,5.2152754283312965e-08,6.786655947126633e-12,2.090922875755398e-05,0.0004309871164706935,5.448292436312331e-09,8.162889473447374e-07,0.0028341852393331704,MJ,0.11160451803728466,0.0012622770759896631,0.00012608977368763432,2.394676449117055e-10,0.04441572984292625,0.1105654961512258,2.3704800196370133e-06,1.4623793421532204e-05,0.62415171456,MJ,0,0,0,0,0,0,0,0,0,MJ
"Fertilizer, winter wheat straw, 2022",14b0912f-fb6d-321d-8f42-0ea35918689f,1.0,m2,0.0024297302105910777,0.00010080491702413449,1.6970791813664083e-05,7.188488032690202e-13,2.893029146344744e-05,0.00037666249739647887,7.595784340059457e-06,1.4347226316254134e-06,3.4498325397508256e-05,7.45842901453007e-08,3.950514968923116e-09,5.140818788286578e-13,1.5838515593371927e-06,3.264680990348508e-05,4.1270228428969554e-10,6.183300862565735e-08,0.00021468647948798972,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Fertilizer, stover, 2022",238589f8-deaf-3218-84e9-703a9bd7f3e1,1.0,m2,0.014231858307393352,0.0006326357558002001,9.172807410201904e-05,4.0229159557049105e-12,0.00014056755499965523,0.0019060856651045442,4.554924367363199e-05,9.112360177843959e-06,0.00021874642045720046,4.7292285360622715e-07,2.5049361047447742e-08,3.2596820141247633e-12,1.0042860201138645e-05,0.0002070063611333973,2.6168559303287624e-09,3.9206973518600667e-07,0.0013612805365894054,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Fertilizer, corn, 2022",24ccf5c5-25f5-35da-bead-5edf4e14cdc1,1.0,m2,0.08043276057831923,0.0003483147482098236,0.0001767546807203958,4.2419629720836904e-10,0.0024074219870693094,0.07219314170304728,2.1029473929435367e-05,9.520098143419683e-05,0.00295449579316437,6.387526609809234e-06,3.3832888182332614e-07,4.402685437163302e-11,0.0001356437657520777,0.0027959288286801974,3.534453190737487e-08,5.2954849766822555e-06,0.01838611854888319,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Switchgrass, ground and stored, 2022",25b4ad17-ccd9-36ff-8ed5-4ad7b4814ae3,1.0,kg,0.47219306448064835,0.0024844864404319125,0.00015673499441847967,8.224893909414726e-10,0.0031087319081150133,0.42429993415279416,0.00016806203873011733,0.00011926604081127597,0.05434264513698629,0.00011748708279193308,6.222952290897209e-06,8.097949332508395e-10,0.002494923514314703,0.05142609054200296,6.50099201162919e-07,9.740093777824382e-05,0.33817963730399997,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Pesticide, corn, 2022",2813d2f3-6813-34d8-b47b-b464f390bcaf,1.0,m2,1.0807604274443085e-05,4.553272562807881e-08,7.06305935328396e-09,2.1696360243759538e-14,1.5729632395337455e-06,1.0716381158408959e-05,2.3091829422344278e-10,1.0680398756833109e-09,8.156558387784721e-08,1.763422167226592e-10,9.340339171409845e-12,1.2154615658738265e-15,3.744755019978677e-09,7.718798175980968e-08,9.757662842452542e-13,1.4619392081680531e-10,5.075906684845097e-07,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Winter wheat straw, carted",3221bb51-ac5f-36b7-a5c4-d81a5c65ccf0,1.0,kg,0.01915823133785701,0.0007338516313423378,0.0001234547782754884,8.46856810817498e-12,0.000446759213987392,0.004338644501280304,5.481224910589185e-05,1.0508245551693731e-05,1.2348027043538252e-05,2.6696044550724673e-08,1.4140125675691114e-09,1.8400594432411837e-13,5.669098909090377e-07,1.168531187901089e-05,1.4771902428942976e-10,2.2131963041548052e-08,7.684298945105292e-05,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Spring wheat straw, ground and stored, 2022",3cfa52ac-c3d6-3ce2-b8f4-211bf63d7088,1.0,kg,0.03853221306718079,8.776866238554851e-05,5.5853766714824e-06,5.461349773298657e-10,0.001985855351941651,0.036562621326373855,4.814217585114513e-07,6.537792027089865e-05,0.036356148898067486,7.860084588845212e-05,4.163260354793542e-06,5.417665094504244e-10,0.0016691460370960047,0.03440492453537285,4.349273631494147e-07,6.516287508182236e-05,0.226247898259752,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Corn stover, ground and stored",4be84642-28cb-3508-9189-d8afcec42d92,1.0,kg,0.09728247892566509,0.0020358631468900294,0.0002852957140924025,7.931279066232878e-10,0.003122860950982728,0.05716941818983185,0.0001385004854731513,0.00012120780949644648,0.052125531461817504,0.00011269375303669092,5.969063423520735e-06,7.767562871549974e-10,0.0023931336763680314,0.04932796873888261,6.235759462591269e-07,9.34270982535382e-05,0.32438232036000003,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Winter wheat straw, ground and stored",4e38a874-76e2-3c20-bc6a-eea62883ebaa,1.0,kg,0.04311313383168916,0.0010141439803539743,0.0001662140311036255,2.7401926624941825e-10,0.0014037234677875573,0.022456741995335584,7.311123053091083e-05,4.557987843710471e-05,0.01763268615233933,3.812131066866484e-05,2.0191759972259746e-06,2.6275607066554554e-10,0.0008095337131843256,0.016686344808632774,2.1093922007470347e-07,3.160391185335205e-05,0.10972994400000001,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Lime, agricultural, corn production",55d8bf4f-025a-3927-bb96-235d37ba79fc,1.0,m2,0.06349520820821648,0.00018564265638311818,4.072887488981889e-06,4.0238390915564206e-10,0.001630054929946853,0.06152087558916247,2.951342996283422e-06,4.25524184283913e-05,0.001973320446577638,4.266256493361019e-06,2.259713152120153e-07,2.9405725379960334e-11,9.059705450542546e-05,0.0018674128890538428,2.3606764866244073e-08,3.5368771900804826e-06,0.012280167651500555,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Harvest, corn, single pass",630010e9-27e1-3ea8-9845-b87832b536f4,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Switchgrass, carted, 2022",727c4049-41db-3645-a4f9-af66fa92dee0,1.0,kg,0.31417324762681326,0.0017796987651428422,0.00011316694896810715,9.544705030551386e-12,0.0004615100705265496,0.28035627339157226,0.00012587363874357467,1.6439927092505416e-05,1.2408549017557852e-05,2.6826891147434268e-08,1.420943134822978e-09,1.8490782143716404e-13,5.696885134021757e-07,1.174258565557931e-05,1.48443046590217e-10,2.224043948782408e-08,7.721962366109692e-05,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Harvest, wheat, single pass",786522bf-e3a2-3db6-8794-a8d26a370faa,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Corn grain, harvested and stored",8504caf4-bea5-3ab2-b8f9-d4861e819f92,1.0,kg,0.16087123343410778,0.0003473885721883547,0.00017179202812400506,4.135890431642018e-10,0.0027529651416918345,0.1529283489448569,2.027249439312189e-05,9.176801315392976e-05,2.2553873645884866e-05,4.8760762631876255e-08,2.5827171150662357e-09,3.360898711790252e-13,1.0354702012784914e-06,2.134341354312832e-05,2.6981121738477634e-10,4.042439299933998e-08,0.00014035497885940004,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Spring wheat straw, carted, 2022",99898750-1f41-3c25-8ee0-aaae4b6697d0,1.0,kg,0.0016361384730175146,6.893095110598795e-06,1.0692603884878615e-06,3.2845623153695485e-12,0.0002381273043952231,0.0016223284142864664,3.4958192001531366e-08,1.6168811208738979e-07,1.2348027043538252e-05,2.6696044550724673e-08,1.4140125675691114e-09,1.8400594432411837e-13,5.669098909090377e-07,1.168531187901089e-05,1.4771902428942976e-10,2.2131963041548052e-08,7.684298945105292e-05,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Harvest, switchgrass",a2ee77db-89d4-39c4-88a4-a969c95e01d0,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Pesticide, switchgrass",a40d4e00-67c2-3f4c-8c2b-1c67a28e6c5c,1.0,m2,2.6374520522952844e-06,1.1111655978962354e-08,1.723645677039938e-09,5.294708096183521e-15,3.83860753867868e-07,2.6151902643456723e-06,5.635253785636311e-11,2.606409237906062e-10,1.9904995698630605e-08,4.303397215433702e-11,2.2793855225642377e-12,2.966172261673742e-16,9.138576470773652e-10,1.883670013588016e-08,2.381227812928786e-13,3.567668159382589e-11,1.238707502907152e-07,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Planting, switchgrass, 2022",a941c19b-ed3f-34a9-a91b-ee31e2d6ac18,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Corn stover, carted",c0138d7e-3eac-3b37-b27a-58c9d5a2d1cf,1.0,kg,0.035278865206131466,0.0015024760889479226,0.00021822394583508723,1.2790327709604614e-11,0.0005700994332928197,0.006126132383554655,0.00010771633556788455,2.1703680658522243e-05,1.2330454728934498e-05,2.6658053761437677e-08,1.4120003049134357e-09,1.837440878889791e-13,5.66103128912169e-07,1.1668682665626682e-05,1.4750880729212153e-10,2.2100467336526232e-08,7.673363520515066e-05,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
