Process Name,UUID,Qty,Unit
"market for electricity, high voltage | electricity, high voltage | EN15804, U",d55d9a26-78b1-4f91-a751-d4c8674468f7,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",8f280243-68fb-4f15-b2a4-f49397cb40d7,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",a550456a-92f1-4ca8-b0b4-3eb3dd7cda25,1,MJ
"electricity, high voltage, import from IN-North-eastern grid | electricity, high voltage | EN15804, U",d116b951-2c66-4f47-a132-6d3ab6762379,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",cd2b4042-4e08-4126-b8fe-682d2332dbfd,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",a43d7939-5d58-492d-9808-39bd50f9c541,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",e1883fcd-cd79-40d3-a6cb-60dcc432659d,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",aa75c914-6376-44aa-b3f1-4f2af84ed8ba,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",75141d79-e594-499e-9a16-c103779d13dc,1,MJ
"treatment of bagasse, from sugarcane, in heat and power co-generation unit, 6400kW thermal | electricity, high voltage | EN15804, U",8ec0bbc8-3fd7-437e-8c4c-8be11c9f1b95,1,MJ
"electricity production, peat | electricity, high voltage | EN15804, U",327a49cd-4644-4fbe-ac49-d0e613e4f431,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",ed314835-e08d-488b-ba14-b41022e8f918,1,MJ
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | EN15804, U",cbe2450e-94b0-4995-ba6b-c845f2b373e1,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",1b0746bc-8531-4fbf-a09a-2e8383896c37,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",71a7cbab-2b42-47b5-96c5-c37051ab6f5e,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",db059d33-b212-47a3-bb68-4a61a320dd3f,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",8464e0a6-2267-404f-a31c-bead95b928f6,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | electricity, high voltage | EN15804, U",0b7e1e0d-e1b3-4060-9aa2-a96725893ea7,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",c6b7e48f-46f9-487e-a793-dfe2bc481105,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",eeadf010-f2c3-4ebb-8496-918244a042e0,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",f9df94a1-a265-4c22-a049-c660411ffd97,1,MJ
"electricity, high voltage, import from UA | electricity, high voltage | EN15804, U",801fff4f-e1a5-42f6-bb85-5bb7bbc26e10,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",7389c19e-d6f5-47ae-9e25-4366c2a1113e,1,MJ
"heat and power co-generation, oil | electricity, high voltage | EN15804, U",cb642fc6-c3ea-412e-bb93-84b5c95bcf51,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",9aef4ace-3323-428a-81d7-dae69a34592e,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",e708eb27-e1c0-4581-8866-50dc306e054b,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",778c3b81-ecde-44a0-9c50-075ce81559ea,1,MJ
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | EN15804, U",afc55494-9e60-4672-91a0-48f499922f66,1,MJ
"treatment of coal gas, in power plant | electricity, high voltage | EN15804, U",b1352ee6-8853-4480-9736-3e4d5ec2ad10,1,MJ
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | EN15804, U",96a628ce-4dae-4d81-9733-aa1895742de0,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",2f295b9d-a5d1-4b0e-a90b-d8635bfc0112,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",11343c7b-3f1e-4f4e-be5c-50df9577daaa,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | electricity, high voltage | EN15804, U",7c760756-08db-4d32-9e99-58d947bc293e,1,MJ
"electricity, high voltage, import from UA | electricity, high voltage | EN15804, U",f79978eb-a719-4e16-915c-0c64d3e1952e,1,MJ
"electricity, high voltage, import from US-MRO | electricity, high voltage | EN15804, U",fd404d29-0d14-4419-973c-9f91ffab3381,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",04cccb7a-7244-4567-be24-eca815a4f9c9,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",57d46680-8232-44c1-a089-2b8b2e813d3a,1,MJ
"electricity, high voltage, import from RS | electricity, high voltage | EN15804, U",a9b9fdfe-6473-43b9-9242-a4671475de6b,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",b046964d-cb50-4cf9-bb38-8f8d6406f3b1,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",61341cb8-5a53-4ecc-99a7-f973df6ab082,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",b003950e-5e4c-453b-a841-418d891d4fe0,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",96a92269-b8b4-4162-80fa-1c70d9b65dcd,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",5db39f8a-0305-46fc-a6ed-f7e6a9a333b5,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",ee6a8ff1-e9ec-477d-9653-73894ae37aea,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",e4f83a9c-0650-4552-b0b8-d4b26ac44f0e,1,MJ
"electricity, high voltage, import from CA-AB | electricity, high voltage | EN15804, U",3872177a-bd8d-4c9b-83ad-34a7d26216cb,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",5b620a36-d092-4c17-bc83-edf55977388b,1,MJ
"market group for electricity, high voltage | electricity, high voltage | EN15804, U",b9a3a083-a501-4225-b9a9-9f6c2877c9de,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",0765b137-a626-4611-a9a1-0b19842e13e1,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",7d4d5c60-ea47-448a-887a-7c3083ecedd5,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",0cfcd8a8-2297-4487-ad37-1542f168c5f8,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",91ff27d1-558d-4f72-8ad7-1d5f2bf0ab10,1,MJ
"heat and power co-generation, lignite | electricity, high voltage | EN15804, U",4e35b4b4-0272-4320-a974-09d1a2fb5547,1,MJ
"heat and power co-generation, lignite | electricity, high voltage | EN15804, U",a549042d-568a-4e31-be2f-60d985a7b178,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",9a08c3a6-9480-43e3-ac96-d7921c7b9e80,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",2f629a96-85a1-4970-8747-506ee81eacf4,1,MJ
"electricity production, nuclear, pressure water reactor, heavy water moderated | electricity, high voltage | EN15804, U",4be7328b-f4df-4701-86f7-596543020055,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",0a093b25-975a-476c-a32a-3c40aab85d5c,1,MJ
"electricity, high voltage, import from RU | electricity, high voltage | EN15804, U",d3c319c7-a1f1-4b71-86be-91568cb57165,1,MJ
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | EN15804, U",de762b19-8171-4212-9541-d6410641e3f6,1,MJ
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | EN15804, U",f8773cc6-d4ee-4dca-9fe6-303dda7691c6,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",83fcea5e-f79d-48a8-87e4-aaf8acc329ba,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",b6f7a9ed-362a-43d5-94db-f970b209a2d8,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",ce3ed2ad-d126-4704-9fc3-4d6ab00bf436,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",2fe01582-e276-4c45-866d-2312da3e0af4,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",1f76ac31-a5f7-4166-8339-a0eb546ad3c0,1,MJ
"electricity production, peat | electricity, high voltage | EN15804, U",fd9ca03a-d234-40e9-b49f-7d83ee76a99d,1,MJ
"electricity, high voltage, import from CL | electricity, high voltage | EN15804, U",94d4efef-bf4a-40d6-98a2-06b730f1c145,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",0551fec3-c8f3-4c70-8e39-8c1f81be3538,1,MJ
"electricity, high voltage, import from PA | electricity, high voltage | EN15804, U",a5ce248e-68ce-461d-9ef5-e6603033d16e,1,MJ
"electricity, high voltage, import from SA | electricity, high voltage | EN15804, U",060eaf31-1d93-40dc-9ada-058534b9262d,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",288b0b9e-4cd0-44e1-8f20-d41519cfee2d,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",34c68840-19cb-4640-bd77-30d4cb004860,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",ed89d31b-5273-4335-aa48-7dfb871bb53b,1,MJ
"treatment of bagasse, from sugarcane, in heat and power co-generation unit, 6400kW thermal | electricity, high voltage | EN15804, U",59cd200b-23f1-4531-aebf-331497092403,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",38d85537-30f3-4847-8ad5-340f5ab66249,1,MJ
"electricity, high voltage, import from NI | electricity, high voltage | EN15804, U",7774d575-7f72-4e85-a51d-a9cd7810413d,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",594e2643-7ece-401c-b510-c708a90b6748,1,MJ
"electricity, high voltage, import from BR-Northern grid | electricity, high voltage | EN15804, U",97ef45d6-1749-43e9-90d4-31e425440a6a,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",a00d5159-79de-4cbb-a6a5-18813d62b5fc,1,MJ
"market group for electricity, high voltage | electricity, high voltage | EN15804, U",b350fb70-ca8b-462b-9900-bb8c23b1986f,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",6c1c8be7-ce4b-4439-a339-7ce83760c170,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",fa40523a-42e8-444a-b706-ffd48dea96ad,1,MJ
"electricity, high voltage, import from PY | electricity, high voltage | EN15804, U",0d442b9d-726a-4271-a156-54519100bfc5,1,MJ
"electricity, high voltage, import from BG | electricity, high voltage | EN15804, U",48ffa7c1-039c-48d0-bf27-d73e63f3442b,1,MJ
"treatment of coal gas, in power plant | electricity, high voltage | EN15804, U",b77f4471-d8f5-4002-878f-cd9a2899c982,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",e1d009fc-f89c-4859-ba0e-261aae01a40f,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",dfe6d224-f945-4391-b053-cc43c23ec008,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",d1c933fa-eb68-4a9d-b695-068c35ec1cd9,1,MJ
"electricity, high voltage, import from GB | electricity, high voltage | EN15804, U",c829eda0-9006-4f21-9b30-49b628c66104,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",84035361-5eea-4f69-91aa-8fe643658f96,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",4a4662c6-d4d8-455d-a4a0-6932af03c993,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",59e2a08c-31c3-447e-89a5-926817298f17,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",59af5cc8-0e17-476d-9374-d283613a21bb,1,MJ
"electricity, high voltage, import from FR | electricity, high voltage | EN15804, U",dcf2eb81-523e-4008-963f-b261c2a44ff1,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",4a4af3d4-1fa5-4a28-b84d-105e5ceba361,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",94c0f8ca-d90e-4789-9a5a-a534a1aeb6c9,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",e08e51d1-a236-48a3-9351-d36173b9b241,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",f13945e7-6bbf-479d-9e54-9504823ea5c0,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",7ff23aad-2e40-4c64-ae3e-96fb25d695ea,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",9ebac6bd-5859-451d-bab5-179bc2137420,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",92f4927f-d6b5-4bff-bd69-111cdf9f424c,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",1a853d2d-eedd-499c-8194-4ffd1e2c5c2f,1,MJ
"heat and power co-generation, oil | electricity, high voltage | EN15804, U",1e0e7a84-2002-4576-8221-c40d4f2f7a98,1,MJ
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | EN15804, U",a2b1ef04-0c88-4454-a15b-0b500e060e3e,1,MJ
"ethanol production from sweet sorghum | electricity, high voltage | EN15804, U",e9a9fd81-5d3f-4090-b567-c5750c5ec7df,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",1f800d35-58b3-40c0-964e-38b4afb39609,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",1b6f0f10-1174-4a7a-b713-d7e7a4062def,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",f22c407c-2b64-4a27-af89-212953d6ed21,1,MJ
"heat and power co-generation, lignite | electricity, high voltage | EN15804, U",8f17b3ee-2221-4db2-88a7-840758db994e,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",65ad248d-d97f-4796-a1d8-9d9e22b48177,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",37572dde-ec7a-455a-8e6d-75c6440b52f7,1,MJ
"electricity, high voltage, import from IN-Western grid | electricity, high voltage | EN15804, U",f77709fc-77b2-4d2e-8faf-8edebcadcec4,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",0649d2c6-c7ea-46c6-a9da-fa3ccab62d88,1,MJ
"electricity, high voltage, import from NG | electricity, high voltage | EN15804, U",44bb6d82-dc12-43a6-b25c-12d45352ca87,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",0ec47a1b-ec63-4f80-842d-a16ff047a824,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",3104dd73-077b-4b1a-96bb-0473515cefe6,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",74556c63-8ab5-4547-9164-816eed5c1c50,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",da0f24d5-62f0-4d28-9884-4195bdd371c8,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",acc55113-a7b8-4c8b-9de3-2c4789bd4ad8,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",d37adf39-066f-4e9f-b1bd-bc4b01db01f2,1,MJ
"electricity production, wind, 1-3MW turbine, offshore | electricity, high voltage | EN15804, U",e5b6805f-ad25-4fd1-a10a-c055d098dfca,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",6b8bc515-3b17-4fc8-80cf-52381cb27b5a,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",17d71c96-ee3c-4743-8f71-0e68ae1775b3,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",9db84b23-a39e-4533-b823-b01c06c8b7b6,1,MJ
"electricity, high voltage, import from PL | electricity, high voltage | EN15804, U",46022741-b847-47f0-9d96-dc914f645472,1,MJ
"electricity, high voltage, import from VE | electricity, high voltage | EN15804, U",7b19afb7-9c27-4ad6-9c8a-d54481d68f84,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",83aecf2e-24cd-4c4b-811a-bb387da70d24,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",1fb129ce-3240-4a32-9554-b1599d048a8f,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | electricity, high voltage | EN15804, U",b8bd6cc2-45e7-4136-9b2c-0796c442d108,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",45d3b520-841a-4405-9181-8df648f0b65f,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | electricity, high voltage | EN15804, U",95911471-335e-4adf-a81b-63b0367a60f6,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",cdc2feee-fd1b-4033-9ea6-72ed8b9dd5da,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",ef94b172-ced9-4e3e-8c1f-4ce8b84a536f,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",389f62f5-6d40-43d1-a5a0-2ec5d287376c,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",f22c007f-a6fe-4538-8f44-d29376d7e105,1,MJ
"electricity, high voltage, import from US-WECC | electricity, high voltage | EN15804, U",c57e1f7e-fc01-4e22-b519-f341ca6157fe,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",f228dd5d-21f9-40e7-913d-62d44e37dc9d,1,MJ
"heat and power co-generation, hard coal | electricity, high voltage | EN15804, U",a5347e0c-889a-4b91-a24a-2d56f9e7a4d7,1,MJ
"electricity, high voltage, import from CA-AB | electricity, high voltage | EN15804, U",256d4a57-db8a-493e-ab00-9eaa4f1535b2,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | electricity, high voltage | EN15804, U",29fa68b6-0912-4549-b2f3-dbc9fcb3a52a,1,MJ
"electricity, high voltage, residual mix | electricity, high voltage | EN15804, U",968d59c1-c0a0-43a8-94a2-f17625ae3c31,1,MJ
"electricity, high voltage, import from DK | electricity, high voltage | EN15804, U",a19f768b-8895-4d31-a044-e27bc9c93ffe,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",162c6e86-8869-45e8-b62c-a53879488580,1,MJ
"electricity, high voltage, import from US-TRE | electricity, high voltage | EN15804, U",ff50a085-3e9c-4f49-b87d-0795f9288d0d,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",22092c62-987f-4719-b1c4-41e13d412b2d,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",e9cf0841-a86b-4c03-9b83-f3548a6e7e7b,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",08f6b1f1-a0b5-49cc-9f79-4f06635124b9,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",b7e4ed22-7d98-4db7-88b8-9dfc1747da66,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",a736eca7-5163-4711-9ae5-caa341ada5a1,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",a5c7c77b-7bad-459d-a3bd-95d2bb9d91e7,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",7b166f49-ea95-404a-ad25-3dfeb7a9bab0,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",01fddaf8-e655-4d83-bbdf-3d3a19f49e4c,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",05431521-4ff4-4152-af5d-49c5ce772e88,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",7e7d8565-10c5-409d-a0ec-a7a7fe3a5e67,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",9b6e9675-c233-4663-967e-2cf9d6870d6e,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",f6198bcd-ac57-4aac-a8be-0333bb34c8e2,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",71fcff54-bac4-4373-80a1-d457d88bc071,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",2eba454f-a3f4-4961-9e05-5b3380f8c152,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",ccabd06a-e099-4bde-acda-72af837a282f,1,MJ
"electricity, high voltage, import from GR | electricity, high voltage | EN15804, U",bd8da9af-a2cb-4682-ad61-61e42afcdb54,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",43ca9652-2743-4a69-903b-edf18d9ec1c8,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",d90caa40-cd45-4af9-a496-af4ad88f9c02,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",bbed93d8-09cc-42fd-a3a7-24574431090c,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",bf7a392d-5131-4a92-9286-106458f6ab86,1,MJ
"heat and power co-generation, wood chips, 2000 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",ebb70c94-d451-448d-8b67-218b7e8cb145,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",7b5d3180-caa0-41aa-9738-1385a3bb5cdd,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",93275c75-662b-4191-b385-d7949a56fd7a,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",f781dcfb-2c75-4ba7-9fa5-1e08c42a03d4,1,MJ
"electricity, high voltage, hydro, import from CA-ON | electricity, high voltage | EN15804, U",1cd08d93-b3f8-4e10-ba26-a2c27c409c14,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",1b7e9eff-531e-4440-b544-3ba993b24139,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | electricity, high voltage | EN15804, U",77b4ec8d-763a-4776-a1a9-a3d9ebeb762a,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",7f600faf-9ac2-40a6-8581-293a28ac67e7,1,MJ
"electricity production, deep geothermal | electricity, high voltage | EN15804, U",354cc234-1965-4c07-a5ab-d01ce9920b7f,1,MJ
"heat and power co-generation, oil | electricity, high voltage | EN15804, U",5c88db51-3223-4555-a558-6711e895d492,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",12b0bf57-11a6-4e16-827b-eb692fe2fe59,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",73e07c7b-d749-42ae-8514-b427b8f1ecc0,1,MJ
"heat and power co-generation, hard coal | electricity, high voltage | EN15804, U",b9aa0447-3a15-4ce3-848b-e9f1ab00b844,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",d644d838-064c-4ded-b27c-0b5c2aad72b1,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",05365b64-901d-4c41-92fa-0c6a02e95e88,1,MJ
"electricity, high voltage, import from IT | electricity, high voltage | EN15804, U",2c3e2312-bfca-446f-a1cb-b600a14b940d,1,MJ
"electricity, high voltage, residual mix | electricity, high voltage | EN15804, U",75ee7e82-5e98-4ac5-b467-0886387bc45a,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",0c36ba00-11dc-4d58-bcc9-c33cb432c37c,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",515a2f31-50ff-4b5b-8ffd-a369e31cb589,1,MJ
"electricity, high voltage, import from IN-Northern grid | electricity, high voltage | EN15804, U",166198a5-db95-428d-b6e3-e949096f7cac,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",43740104-5d5e-4bdb-90fd-49be79cc5236,1,MJ
"electricity production, nuclear, boiling water reactor | electricity, high voltage | EN15804, U",865da8cb-4104-4820-8fd2-b71493d73748,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",fd6cf8a2-98c7-48e8-8e73-115cc1c6cc72,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",172470a5-de19-42e8-8df7-c6c8d42679d3,1,MJ
"electricity production, nuclear, pressure water reactor, heavy water moderated | electricity, high voltage | EN15804, U",a82fc513-7cee-4fcf-9691-26eedfc2c92a,1,MJ
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | EN15804, U",3e8df02e-9f99-45f0-b147-62e9f71b7163,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | electricity, high voltage | EN15804, U",09bfafbf-eac5-4522-86de-3ab7af9a7ba0,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",443384e4-f28c-4b91-9b4b-9e4e94190aa9,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",472c3c8f-d2c8-44fd-a56c-cdcd8b3fd456,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",f3bfedee-7f3c-4ef8-9a13-87fbc5b1b946,1,MJ
"electricity, high voltage, import from ZA | electricity, high voltage | EN15804, U",99a4a970-e930-4f26-b300-4dc4a08dc0ff,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",d84afe59-8eac-493c-ab7c-62642adeb7b3,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",d2105eb1-243c-4f03-b769-1651afb16909,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",bbb82122-4117-476b-9351-9319f36d8ed2,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",e1038a4e-62cd-4ddb-8780-1ae9e8c0e42f,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",21238667-815a-41ce-8ca2-b8814d306252,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",ae934980-6174-4de1-8b10-c0e54a25e349,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",c623f9fe-5fea-47da-aa96-d99791d2282c,1,MJ
"electricity, high voltage, import from BG | electricity, high voltage | EN15804, U",40e70af0-be49-4577-81aa-66aecf30d0be,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",c3b0f07c-bc25-49f5-bcab-d736351e1974,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | electricity, high voltage | EN15804, U",4e34dcad-0288-4a87-bd37-b484d685acee,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",31b94dd6-080c-44c0-ae66-e738bbaa59e7,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",f9915720-58d6-42c4-abef-404bf531e4cb,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",0a3b6103-0482-4a0d-bce4-730d3f5ce2ea,1,MJ
