Status ,CLF Baselines Report Category 1,CLF Baselines Report Category 2,product,Method,Data Source,Scale Factor,Value,CLF report GWP value (kg CO2e / declared unit),Declared qty,Declared unit,Baseline method A (data source),Baseline method B (calculation),CLF data source representativeness assessment approach,Data source (short) and notes,Data Source - full,Data source(s) include additional life cycle stage info beyond A1-A3,Geography,Density,Density unit,,sctg code,FYI Transport Descriptin,waste_rate_category,eol material,DRF Category,,compressive strength (psi),weight classification,Intented Application for insulation ,Service Life [yr] for insulation material,Thickness  (m) when RSI=1 for insulation material,RSI /inch (or 25.4mm) for insulation material (m2C/W),GWP-total (AR5) [kg CO2 eq],GWP-fossil (AR5) [kg CO2 eq],GWP-biogenic (AR5) [kg CO2 eq],GWP-luluc (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP/SFP [kg O3 eq],ADP fossil (MJ),CO2 [kg],CH4 [kg],N2O [kg],Stored Biogenic Carbon?,Biomaterial Type/Species/Category,carbon fration of biomass (may use 0.5 as a default value),mositure content (%),ratio between the molecular mass of CO2 and C molecules,biamass weight percentage of product (%) (base on dry mass).,C (dry mass basis) (based on calculation),%C (dry mass basis) (based on reference),Density Needed?,Density based on mositure content [kg/unit],Density based on oven dry  [kg/unit],Biogenic Carbon Content [kg C/unit],Biogenic CO2 Content [kg CO2/unit],GWP-total - Biogenic CO2 stored [kgCO2eq],GWP-biogenic - Biogenic CO2 stored [kgCO2eq],Growth Model Type,Rotation period [yrs],Mineral Carbonation Potential,Mineral C
,Insulation,Blanket insulation ,Fiberglass blanket,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3x7z33,1,High-80th%,1.6,1,1 m2@RSI-1,N/A,N/A,N/A,"FSK-faced EcoBatt® and EcoRoll Insulation produced in Lanett, AL",Knauf Insulation North America (2023),TRUE,North America,96.3,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Others",75,0.0398,0.638190955,1.6,,,,4.32E-03,7.15E-04,2.82E-09,6.37E-02,3.03E+00,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Blanket insulation ,Fiberglass blanket,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3ydjr4,1,Low-20th%,1.01,1,1 m2@RSI-1,N/A,N/A,N/A,"Kraft-faced EcoBatt® and EcoRoll Insulation produced in Albion, MI",Knauf Insulation North America (2023),TRUE,North America,96.1,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Others",75,0.0398,0.638190955,1.01,,,,2.32E-03,5.92E-04,4.11E-09,3.79E-02,2.18E+00,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Blanket insulation ,Mineral wool blanket,CLF 2025 Material Baselines,https://www.jm.com/content/dam/jm/global/en/building-insulation/Files/BI%20Toolbox/Mineral-Wool-Environmental-Product-Declaration.pdf,0.804804805,Baseline,2.68,1,1 m2@RSI-1,Industry,single,industry data,"Mineral wool light-density board industry-average EPD (NAIMA, 2023f) ",NAIMA. (2023f). NAIMA Mineral Wool Insulation Industry Average EPD: Light Density Board Product. Smart EPD.,TRUE,North America,44.1,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Cavity Wall",75,0.039,0.651282051,3.33,,,,1.09E-02,2.93E-04,3.21E-11,9.01E-02,2.99E+00,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Blanket insulation ,Mineral wool blanket,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3haxbr,1,High-80th%,2.01,1,1 m2@RSI-1,N/A,N/A,N/A,Isoconfort 32 / 80 mm glass wool,Saint-Gobain Isover,TRUE,North America,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Cavity Wall",N/A,0.032,0.79375,2.01,,,,7.64E-03,1.36E-03,2.00E-07,1.26E-03,3.13E+01,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Blanket insulation ,Mineral wool blanket,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3gm6zq,0.864661654,Low-20th%,1.15,1,1 m2@RSI-1,N/A,N/A,N/A,Thermafiber® UltraBatt™ R-15,Owens Corning,TRUE,North America,31.99,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Cavity Wall",75,0.0347,0.731988473,1.33,,,,1.26E-02,5.93E-04,1.19E-07,7.44E-02,1.24E+00,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Blanket insulation ,Blanket insulation (general),CLF 2025 Material Baselines,"Fiberglass batt (faced) and mineral wool light-density
board industry-average EPDs (NAIMA, 2023a; NAIMA,
2023f). Unweighted average. Parent category baseline",0.865603645,Baseline,1.9,1,1 m2@RSI-1,Industry,multi-unweighted,industry data,"Fiberglass batt (faced) and mineral wool light-density board industry-average EPDs (NAIMA, 2023a; NAIMA, 2023f). Unweighted average. Parent category baseline.","NAIMA. (2023a). Environmental Product Declaration: Fiberglass Batts (Faced). Smart EPD.
NAIMA. (2023f). NAIMA Mineral Wool Insulation Industry Average EPD: Light Density Board Product. Smart EPD.",TRUE,North America,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Cavity Wall",N/A,N/A,N/A,2.195,,,,0.00648,0.00026,2.32E-11,0.0613,9.745,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Blanket insulation ,Blanket insulation (general),N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Blanket insulation ,Blanket insulation (general),N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Foamed-in-place insulation ,"Closed-cell spray polyurethane foam, medium density",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/1300.EPD_807_Spray_Polyurethane_Foam_Insulation_Roofing_Cell_Using_Hydrofluoroolefins_ROOFING_SPF_HFO.pdf,1,Baseline,2.63,1,1 m2@RSI-1,Industry,single,industry data,"Medium density SPF, HFO industry-average EPD (SPFA, 2024a). Includes modules A1–A3 and A5 to account for blowing agent emissions during installation. ","Spray Polyurethane Foam Alliance (SPFA). (2024a). Environmental Product Declaration: Spray Polyurethane Foam Insulation Closed Cell Using Hydrofluoroolefins (CCSPF, HFO). ASTM.",TRUE,North America,31.23,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Exterior Wall,75,0.02,1.27,2.63,,,,6.11E-03,5.13E-04,1.27E-08,1.21E-01,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Foamed-in-place insulation ,"Closed-cell spray polyurethane foam, medium density",N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Foamed-in-place insulation ,"Closed-cell spray polyurethane foam, medium density",N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Foamed-in-place insulation ,"Closed-cell spray polyurethane foam, roofing",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/1300.EPD_807_Spray_Polyurethane_Foam_Insulation_Roofing_Cell_Using_Hydrofluoroolefins_ROOFING_SPF_HFO.pdf,0.998709677,Baseline,3.87,1,1 m2@RSI-1,Industry,single,industry data,"Roofing SPF, HFO industry-average EPD (SPFA, 2024c). Includes modules A1–A3 and A5 to account for blowing agent emissions during installation. ","Spray Polyurethane Foam Alliance (SPFA). (2024c). Environmental Product Declaration: Spray Polyurethane Foam Insulation Roofing Cell Using Hydrofluoroolefins (Roofing SPF, HFO). ASTM.",TRUE,North America,52.06,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Roof,75,0.02,1.27,3.875,,,,0.00749,0.000743,1.72E-08,0.1679,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Foamed-in-place insulation ,"Closed-cell spray polyurethane foam, roofing",N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Foamed-in-place insulation ,"Closed-cell spray polyurethane foam, roofing",N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Foamed-in-place insulation ,Open-cell spray polyurethane foam,CLF 2025 Material Baselines,https://www.astm.org/v3/assets/blt5eb0a2cb04534832/bltda7a960b35fd99c9/68237f99478db2801e75e499/EPD_809_Spray_Polyurethane_Foam_Insulation_Open_Cell_%28OCSPF%29_12May2025.pdf,0.998293515,Baseline,1.17,1,1 m2@RSI-1,Industry,single,industry data,"Open-cell SPF industry-average EPD (SPFA, 2024b) ",Spray Polyurethane Foam Alliance (SPFA). (2024b). Environmental Product Declaration: Spray Polyurethane Foam Insulation Open Cell (OCSPF). ASTM.,TRUE,North America,9.6108,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Exterior Wall,75,0.04,0.635,1.172,,,,0.00201,0.000198,2.33E-12,0.0473,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Foamed-in-place insulation ,Open-cell spray polyurethane foam,N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Foamed-in-place insulation ,Open-cell spray polyurethane foam,N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Mineral wool loose fill,CLF 2025 Material Baselines,https://smartepd.com/epd-library/6516fb713571e1a858f7ff38,1,Baseline,1.89,1,1 m2@RSI-1,Industry,single,industry data,"Loose-fill mineral wool industry-average EPD (NAIMA, 2023g) ",NAIMA. (2023). NAIMA Mineral Wool Insulation Industry Average EPD: Loose-Fill. Smart EPD.,TRUE,North America,32.1,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Cavity Wall,75,0.0477,0.532494759,1.89,,,,1.79E-02,4.10E-03,6.06E-08,7.74E-02,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Mineral wool loose fill,N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Mineral wool loose fill,N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Fiberglass loose fill,CLF 2025 Material Baselines,https://smartepd.com/epd-library/63daebd1dee646fdcfec69a1,1,Baseline,0.988,1,1 m2@RSI-1,Industry,single,industry data,"Loose-fill fiberglass industry-average EPD (NAIMA, 2023d) ","NAIMA. (2023). Environmental Product Declaration: Fiberglass Loose Fill Insulation. Smart EPD.
",TRUE,North America,6.89,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Cavity Wall,75,0.067,0.379104478,0.988,,,,1.80E-03,1.69E-04,2.33E-12,3.20E-02,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Fiberglass loose fill,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3x5u66,1.002304147,High-80th%,0.87,1,1 m2@RSI-1,N/A,N/A,N/A,Fiberglass Loose Fill Insulation,CertainTeed Saint-Gobain,TRUE,North America,7.12,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Cavity Wall,75,0.06,0.423333333,0.868,,,,1.63E-03,6.50E-04,7.38E-07,2.50E-02,1.09E+01,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Fiberglass loose fill,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3w8g7r,0.653357532,Low-20th%,0.36,1,1 m2@RSI-1,N/A,N/A,N/A,"Climate Pro, Attic Protector, JM Spider Plus",Johns Manville,TRUE,North America,23.23,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Cavity Wall,75,0.0198,1.282828283,0.551,,,,1.10E-03,1.30E-04,1.39E-12,2.12E-02,1.18E+00,,,,No,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Cellulose loose fill,CLF 2025 Material Baselines,https://cellulose.org/wp-content/uploads/2022/09/CIMA-Environmental-Product-Declaration-Conventional-Loose-Fill-Cellulose-Insulation.pdf,1,Baseline,0.487,1,1 m2@RSI-1,Industry,single,industry data,"Loose-fill cellulose industry-average EPD (CIMA, 2019) ",Cellulose Insulation Manufacturers Association (CIMA). (2019). Industry-wide Type III EPD: Conventional Loose-Fill Cellulose Insulation. Sustainable Minds.,TRUE,North America,0.9,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Cavity Wall,75,0.0405,0.627160494,0.487,,,,3.26E-03,4.22E-04,7.20E-08,3.37E-02,N/A,,,,Yes,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Cellulose loose fill,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec301bgu,-0.235772358,High-80th%,0.29,1,1 m2@RSI-1,N/A,N/A,N/A,Loose Fill Cellulose Insulation,Ekovilla Oy,TRUE,North America,35,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Cavity Wall,50,N/A,N/A,-1.23,0.134,-1.39,1.83E-04,1.42E-03,2.04E-04,2.41E-09,7.99E-04,2.18E+00,,,,Yes,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Cellulose loose fill,CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec301bgu,-0.162601626,Low-20th%,0.2,1,1 m2@RSI-1,N/A,N/A,N/A,Loose Fill Cellulose Insulation,Ekovilla Oy,TRUE,North America,35,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Cavity Wall,50,N/A,N/A,-1.23,0.134,-1.39,1.83E-04,1.42E-03,2.04E-04,2.41E-09,7.99E-04,2.18E+00,,,,Yes,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Loose-fill insulation (all types),CLF 2025 Material Baselines,"Loose-fill mineral wool, fiberglass, and cellulose
industry-average EPDs (NAIMA, 2023g; NAIMA, 2023d;
CIMA, 2019). Unweighted average. Parent category
baseline",0.980683507,Baseline,1.1,1,1 m2@RSI-1,Industry,multi-unweighted,industry data,"Loose-fill mineral wool, fiberglass, and cellulose industry-average EPDs (NAIMA, 2023g; NAIMA, 2023d; CIMA, 2019). Unweighted average. Parent category baseline.","NAIMA. (2023). NAIMA Mineral Wool Insulation Industry Average EPD: Loose-Fill. Smart EPD.
NAIMA. (2023). Environmental Product Declaration: Fiberglass Loose Fill Insulation. Smart EPD.
Cellulose Insulation Manufacturers Association (CIMA). (2019). Industry-wide Type III EPD: Conventional Loose-Fill Cellulose Insulation. Sustainable Minds.",TRUE,North America,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Cavity Wall,N/A,N/A,N/A,1.121666667,,,,0.007653333,0.001563667,4.42E-08,0.0477,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Loose-fill insulation (all types),N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Loose-fill insulation (all types),N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Sheep wool,Product EPD,https://transparencycatalog.com/company/havelock-wool-insulation/showroom/havelock-wool-insulation/lca-results,#VALUE!,Example,N/A,1,1 m2@RSI-1,N/A,N/A,N/A,sustainable Minds,sustainable Minds,TRUE,US,24.98,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,"Exterior Wall, Cavity Wall",75,0.0399,0.636591479,2.63,,,,1.37E-02,2.79E-03,1.84E-07,2.91E-01,N/A,,,,Yes,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Sheep wool,N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Sheep wool,N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Sheep wool,Product EPD,"Profib Hemp fibre thermal batt insulation, Sustainable Minds",#VALUE!,Example,N/A,1,1 m2@RSI-1,N/A,N/A,N/A,sustainable Minds,sustainable Minds,TRUE,Canada,18.1,kg/m3,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,Cavity Wall,75,0.0335,0.758208955,1.76,,,,1.13E-02,1.88E-03,1.13E-07,2.73E-01,N/A,,,,Yes,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Sheep wool,N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Loose-fill insulation ,Sheep wool,N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,d_sprayed,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Blanket insulation ,Hemp,Product EPD,https://pcr-epd.s3.us-east-2.amazonaws.com/649.EPD_for_Natur_Chanv_Hemp_English_version.pdf,#VALUE!,Example,N/A,1,1 m2@RSI-1,N/A,N/A,N/A,ProFib Mat,ProFib Mat,TRUE,Canada,35,kg/m3,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,Exterior Wall,75,0.039,0.651282051,1.74,,,,1.12E-02,6.48E-03,2.68E-07,1.10E-01,N/A,,,,Yes,,,,,,,,,,,,,,,,,,
,Insulation,Blanket insulation ,Hemp,N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Insulation,Blanket insulation ,Hemp,N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,N/A,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, mill finish",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec3s8xyh,1.004613419,Baseline,"10,300",1,1 metric ton,Industry,single,industry data,"Aluminum extrusions industry-average EPD (AEC, 2022a) ","Aluminum Extruders Council (AEC). (2022a). Environmental product declaration: Aluminum extrusions - mill finished, painted, and anodized. UL Environment.",TRUE,North America,2750,kg/m3,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,N/A,N/A,N/A,N/A,N/A,N/A,10252.7,,,,37.4467,1.02795,2.82E-07,356.76,105582,,,,No,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, mill finish",N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, mill finish",N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,No,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, anodized",CLF 2025 Material Baselines,,#DIV/0!,Baseline,"10,800",1,1 metric ton,Industry,single,industry data,"Aluminum extrusions industry-average EPD (AEC, 2022a) ","Aluminum Extruders Council (AEC). (2022a). Environmental product declaration: Aluminum extrusions - mill finished, painted, and anodized. UL Environment.",TRUE,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, anodized",N/A,,#DIV/0!,High-80th%,,1,,,,,,,,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, anodized",N/A,,#DIV/0!,Low-20th%,,1,,,,,,,,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, painted",CLF 2025 Material Baselines,,#DIV/0!,Baseline,"11,700",1,1 metric ton,Industry,single,industry data,"Aluminum extrusions industry-average EPD (AEC, 2022a) ","Aluminum Extruders Council (AEC). (2022a). Environmental product declaration: Aluminum extrusions - mill finished, painted, and anodized. UL Environment.",TRUE,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, painted",N/A,,#DIV/0!,High-80th%,,1,,,,,,,,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, painted",N/A,,#DIV/0!,Low-20th%,,1,,,,,,,,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, thermally improved, anodized",CLF 2025 Material Baselines,,#DIV/0!,Baseline,"11,800",1,1 metric ton,Industry,single,industry data,"Thermally improved aluminum extrusions industry-average EPD (AEC, 2022b) ",Aluminum Extruders Council (AEC). (2022b). Environmental product declaration: Thermally improved aluminum extrusions - painted and anodized. UL Environment.,TRUE,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, thermally improved, anodized",N/A,,#DIV/0!,High-80th%,,1,,,,,,,,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, thermally improved, anodized",N/A,,#DIV/0!,Low-20th%,,1,,,,,,,,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
