scenario,r,state,gea,interconnect,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,h2-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,h2-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_shadow_price,rps_f,ces_shadow_price,ces_f,co2_shadow_price
Decarb100by2035,p122,PA,PJM_East,eastern,2045,154430850,0,1535587.5,1034840.6,157001260,148876864.8,140600000,40636520,75609480,0.036,0.054,0.146,164621.74,33744.3,0.42,0.46,52.7,4.3,0.44,29.7,1703.9,0.16,53,80.5,133.5,41.7,4.1,0.42,28.7,1632,0.16,41.9,77.4,119.3,0,0,0,0,0,0,0,0,0,109.3,2.3,0.24,19.8,927.3,0.08,109.4,47.5,156.9,10124878.4,824.2,83.6,5701681.6,327110.8,31.2,10172266.1,15458096,25630362.1,34903011.7,67.12,30.74,0,97.86,71.49,33.29,0,104.78,1505611.6,724529.4,2230141,191974240,16401266,0,1374152.2,0,0,0,0,0,6089195,22034100,89558290,218497.7,0,2572424,58189576,261618,1253800.6,110512.8,934056.4,9378015,0,0,298.7,0,0,0,0,4724.9,21687.9,12951,420.1,0,824.6,7285.2,549.7,1542,209.6,517.6,0,2602.4,0,12336,0,0,0.08,0,0,256.7
Decarb100by2035,p122,PA,PJM_East,eastern,2050,164357820,0,2420914.5,1273961.5,168052700,158447150.2,144958940,66980536,67858410,0.0359,0.054,0.146,156618.16,36293.2,0.52,0.64,50.3,3.5,0.36,25.4,1406.7,0.15,50.5,67.3,117.8,33.1,2.8,0.28,20.3,1092.1,0.13,33.2,52.9,86.1,0,0,0,0,0,0,0,0,0,60.6,5.6,0.71,28.7,1153.3,0.14,61,63.1,124.1,8491982,596.2,60.3,4288085.5,237630.6,25.8,8526213.9,11376512.2,19902726.1,23051978,57.8,29.61,0,87.42,61.87,32.3,0,94.17,0,0,0,168930580,23093756,0,1374152.2,0,0,0,0,0,6931253,19599650,61783170,151663,0,2585310.8,58189576,149809.3,1947464.6,56032.2,989510.4,15172994,0,0,298.7,0,0,0,0,4872.6,23141,12951,458.3,0,824.6,7285.2,549.7,1542,167.9,498,0,3628.4,0,12336,0,0,0.08,0,0,234.9
Decarb100by2035,p123,MD,PJM_East,eastern,2025,69386320,0,0,677911.4,70064230,66891767,59717350,53508380,20596624,0.0359,0.054,0.146,124631.32,17108,0.72,0.54,152.9,7.4,1.05,18.7,980.9,0.18,153.5,47.9,201.4,264.2,16.4,2.29,24.5,1556.6,0.21,265.3,71,336.2,354.8,23.2,3.31,28,1905.6,0.22,356.3,84.8,441.2,682.9,53.1,7.6,48.6,3195.8,0.4,686.6,143.9,830.5,5682307.2,275.6,38.9,693323.4,36442,6.8,5701143.5,1781147.8,7482291.4,0,41.94,27.77,10.17,79.88,44.43,30.17,10.75,85.36,0,931.5,931.5,37152476,10346882,0,606451.3,0,0,1382842.8,0,0,2055698,7702385.5,0,707432.6,0,2050034.2,13640827,715619.4,0,0,2613271.2,969732.4,4708180,0,131.4,0,1578,0,0,1399.2,2701.5,0,1935.4,0,572,1707.8,2057.1,0,0,1173,1300.5,290,0,0,0,27.8,0.39,0,0,0
Decarb100by2035,p123,MD,PJM_East,eastern,2030,74777200,0,0,554431,75331630,72088807.1,47740268,42138456,18213210,0.0359,0.054,0.146,124631.32,18206.9,0.86,0.73,58,1.3,0.16,9.7,412.6,0.09,58,22,80.1,118,3.7,0.47,15.5,798.5,0.11,118.3,39.3,157.6,159.6,6.6,0.86,15.7,991.8,0.08,160.1,45.3,205.4,309.5,7.9,0.93,47.3,2185.1,0.21,310,112.5,422.5,2979084.8,67.3,8,498555.8,21210.3,4.5,2983265.1,1131862.2,4115127.4,0,33.06,25.72,0,58.79,35.01,27.78,0,62.79,11079.8,27622,38701.8,51406380,27591360,0,606451.3,0,0,58158.9,0,0,3037076,6807163,0,253230.6,0,2239985,13640827,209206.2,0,0,4725073,968623.9,18860588,0,131.4,0,1578,0,0,2080.8,2701.5,0,1945.4,0,625,1707.8,1891.4,0,0,2101.3,5044,290,0,0,0,0,0.55,0,0,0
Decarb100by2035,p123,MD,PJM_East,eastern,2035,82126800,0,0,415982,82542780,79174094.2,44751860,38021340,11264315,0.0359,0.054,0.146,164282.53,19614.7,0.97,0.81,12,0.2,0.02,4.1,95.8,0.06,12,7,19,22.8,1.5,0.15,11.7,597.8,0.08,22.9,29.5,52.4,0,0,0,0,0,0,0,0,0,52.4,1,0.12,15.1,391.1,0.07,52.5,26.8,79.3,669563.9,12.7,1.3,228496.3,5341.9,3.1,670297.8,388543.8,1058841.5,0,55.91,33.11,0,89.02,59.33,35.6,0,94.93,3697507.5,478022.1,4175529.5,55785760,37790924,0,606451.3,0,0,0,0,0,3318398.8,1148516.4,0,353857.9,0,2239985,13640827,5197.9,0,0,4827527.5,892003.1,28752996,0,131.4,0,0,0,0,2461.3,2701.5,0,1958.8,0,625,1707.8,35.4,0,0,2219.5,8500,290,0,0,0,0,0.57,0,0,376.1
Decarb100by2035,p123,MD,PJM_East,eastern,2040,89420210,0,0,473259.1,89893464,86205082.9,49767440,43476772,12352644,0.0359,0.054,0.146,171870.62,21362.6,0.96,0.82,19.9,0.4,0.04,4.9,154.3,0.06,19.9,9.5,29.4,26.3,1.5,0.15,11.2,573.7,0.08,26.4,28.3,54.6,0,0,0,0,0,0,0,0,0,32.6,0.8,0.09,14.6,297.2,0.07,32.7,23.4,56.1,1166611.7,22.2,2.3,287270.3,9069.9,3.4,1167890,558472.4,1726362.4,0,60.16,34.77,0,94.93,63.79,37.38,0,101.17,1974299,302483.4,2276782.5,58769336,40126028,0,606451.3,0,0,0,0,0,3435649.5,921019.2,0,1224788.9,0,2239985,13640827,10241.2,0,0,5322171,926400.1,30441804,0,131.4,0,0,0,0,2468.2,2701.5,0,2210,0,625,1707.8,20.3,0,0,2401.7,8500,290,0,0,0,0,0.57,0,0,265.2
Decarb100by2035,p123,MD,PJM_East,eastern,2045,99985784,2275792,0,530642.5,102792216,96391035.8,60099148,50704950,10566849,0.0359,0.054,0.146,170528.96,23959.8,0.98,0.85,13.9,0.3,0.03,4,109.7,0.05,14,7.3,21.3,19.5,1.2,0.13,9.6,484.2,0.07,19.6,24,43.6,0,0,0,0,0,0,0,0,0,113.9,2.4,0.24,20.2,955.9,0.08,114,48.7,162.7,873305,16.6,1.7,252585,6871.2,3.2,874261.4,458229.5,1332491,0,71.55,34.04,0,105.59,76.56,37.48,0,114.04,973982.1,158268.1,1132250.1,62654110,42693070,1938955.6,606451.3,0,0,0,0,0,3571160.5,488796.6,0,1038194.4,0,2239985,13640827,7832.7,0,0,6753388,945654.2,31422868,1803.6,131.4,0,0,0,0,2490,2717.6,0,2123,0,625,1707.8,16.9,0,0,2990.8,8500,290,7214.5,0,0,0,0.57,0,0,256.7
Decarb100by2035,p123,MD,PJM_East,eastern,2050,108840410,5271079.5,0,712379.5,114823860,104927487.8,69889370,63696040,15686584,0.0359,0.0539,0.146,161365.99,26407.5,0.99,0.91,6.2,0.1,0.01,3,51.1,0.05,6.2,4.5,10.7,12,0.7,0.07,6.2,279.2,0.05,12,14.5,26.5,0,0,0,0,0,0,0,0,0,58.2,5.9,0.76,28.5,1103.2,0.14,58.6,61.4,120,412662.9,7.9,0.8,198126.7,3412,3,413116.7,300630.7,713747.4,0,59.42,32.23,0,91.65,64.41,36.45,0,100.86,89515.6,29741.5,119257,66814412,44934496,4491006.5,606451.3,0,0,0,0,0,3740064.8,520864.4,0,376097.8,0,2239985,13640827,4683.3,0,0,7941442.5,966682,32286308,3683.4,131.4,0,0,0,0,2558.5,3150.1,0,1191.5,0,625,1707.8,16.9,0,0,3450,8500,290,14733.7,0,0,0,0.57,0,0,234.9
Decarb100by2035,p124,VA,PJM_East,eastern,2025,694339.5,256466.4,0,40397.9,991203.8,669375.1,-2538141,34159.3,2861748.8,0.0359,0.054,0.146,29902.74,162.9,0.98,0.95,15,0.6,0.12,2,30.6,0.03,15.1,2.9,18,33.9,1.7,0.28,3.9,117.5,0.06,34,7.5,41.5,372,24.4,3.47,29.3,1999,0.23,373.7,88.9,462.6,529.3,40.1,5.76,38.2,2489.7,0.32,532.1,112.5,644.6,57343.4,2.3,0.5,7569.2,116.8,0.1,57536.7,11085.4,68622.1,0,30.71,4.74,0,35.45,37.49,6.94,0,44.43,520401.4,32844.1,553245.4,3818793.2,3529344.8,218419.6,0,0,0,0,0,0,3953.3,0,0,0,0,0,0,71028.9,0,0,210152,0,3315239.5,255,0,0,0,0,0,3.1,0,0,0,0,0,0,193.2,0,0,104.3,1055.1,0,1020,0,0,0,0,0,0.36,0
Decarb100by2035,p124,VA,PJM_East,eastern,2030,742557.9,358112.1,0,75579.2,1176249.2,715859.3,-4956355,65549.2,5352315,0.0359,0.054,0.146,29902.74,172.5,1,0.97,3.1,0.1,0.02,0.4,6.3,0.01,3.1,0.6,3.7,15.4,0.6,0.09,2,67.2,0.02,15.4,4,19.5,199.6,8.3,1.09,19.7,1238.8,0.1,200.2,56.6,256.8,232.9,6,0.72,33.4,1627.1,0.15,233.2,81.9,315.1,19952.6,0.8,0.2,2633.7,40.6,0,20019.9,3857.2,23877.1,0,20.49,4.02,0,24.51,26.88,6.38,0,33.26,1673537.8,44034.2,1717572,6463015,6132604,305696.6,0,0,0,0,0,0,19465.4,0,0,0,0,0,0,24714.5,0,0,201627.6,0,5911511,255,0,0,0,0,0,15.5,0,0,0,0,0,0,193.2,0,0,104.3,2042.1,0,1020,0,0,0,0,0,0.44,0
Decarb100by2035,p124,VA,PJM_East,eastern,2035,823824.2,229433.2,0,79618.7,1132876.1,794203.6,-5481527,11407.5,5696028.5,0.0359,0.054,0.146,145526.6,189.4,1,0.99,0.8,0,0.01,0.1,1.5,0,0.8,0.1,0.9,2.4,0.1,0.02,0.6,20.9,0.01,2.4,1.2,3.6,0,0,0,0,0,0,0,0,0,28.3,0.6,0.08,7.8,196.9,0.04,28.4,13.6,42,5118.6,0.2,0,675.6,10.4,0,5135.9,989.5,6125.4,0,29.03,21.97,0,51,34.61,30.25,0,64.86,12135399,930936.4,13066336,6817497,6614403,196753.8,0,0,0,0,0,0,18940.4,0,0,0,0,0,0,6340.2,0,0,1083246.2,0,5512216.5,255,0,0,0,0,0,22.2,0,0,0,0,0,0,59.3,0,0,821.5,4643.1,0,1020,0,0,0,0,0,0.54,376.1
Decarb100by2035,p124,VA,PJM_East,eastern,2040,905535.6,0,0,100792.4,1006328.1,872976.9,-7155586.5,25868.3,7199396,0.0359,0.054,0.146,140304.79,206.3,1,0.98,1.8,0.1,0.01,0.2,3.6,0,1.8,0.3,2.1,6.1,0.3,0.05,1.3,49.4,0.01,6.2,2.8,9,0,0,0,0,0,0,0,0,0,13.8,0.3,0.04,7.5,118.8,0.04,13.8,11,24.8,14484.5,0.6,0.1,1911.9,29.5,0,14533.4,2800.1,17333.5,0,38.19,25.95,0,64.14,41.8,29.24,0,71.04,11497979,1042753.5,12540733,8179856,8161914.5,0,0,0,0,0,0,0,18327.2,0,0,0,0,0,0,17941.4,0,0,1513455.1,260805.4,6369327,0,0,0,0,0,0,23,0,0,0,0,0,0,59.3,0,0,1040.7,4643.1,124.7,0,0,0,0,0,0,0.66,265.2
Decarb100by2035,p124,VA,PJM_East,eastern,2045,999065.6,171498,0,107864.5,1278428.1,963144.9,-7560256,12527,7719693.5,0.0359,0.054,0.146,158450.27,226.8,1,0.99,0,0,0,0,0,0,0,0,0,0.7,0,0,0.3,16.4,0,0.7,0.8,1.5,0,0,0,0,0,0,0,0,0,63.9,1.3,0.13,10.7,503.1,0.04,63.9,25.7,89.6,0,0,0,0,0,0,0,0,0,0,38.81,25.98,0,64.78,46.02,33.5,0,79.52,11244460,1090577,12335037,8985595,8838684,146910.4,0,0,0,0,0,0,17912.6,0,0,0,0,0,0,0,0,0,1792782.2,285124.3,6742865,184.1,0,0,0,0,0,24.9,0,0,0,0,0,0,0,0,0,1171.2,4643.1,162,736.5,0,0,0,0,0,0.78,256.7
Decarb100by2035,p124,VA,PJM_East,eastern,2050,1086668.5,652908.7,0,169699.4,1909276.6,1047599,-11586015,10967.7,12153867,0.0359,0.054,0.146,156863.88,249.7,1,1,0,0,0,0,0,0,0,0,0,0.3,0,0,0.2,8.6,0,0.3,0.4,0.7,0,0,0,0,0,0,0,0,0,34.7,2.8,0.36,13.9,534.9,0.07,34.9,29.8,64.8,0,0,0,0,0,0,0,0,0,0,29.51,20.02,0,49.53,39.89,34.04,0,73.94,7789475,1594706.8,9384182,14052176,13495293,556884.2,0,0,0,0,0,0,26090.8,0,0,0,0,0,0,0,0,0,2939456.5,374154.6,10155590,639.4,0,0,0,0,0,27.8,0,0,0,0,0,0,0,0,0,1826.5,4655.1,162,2557.5,0,0,0,0,0,0.81,234.9
Decarb100by2035,p125,DE,PJM_East,eastern,2025,12596084,0,0,82998.6,12679082,12143259.4,9811657,11407153,3564271.2,0.0359,0.0539,0.146,124372.47,3317.4,0.6,0.5,212.7,10.4,1.41,19.8,1477.7,0.11,213.4,63.9,277.2,257.2,12.3,1.65,26.1,1825.1,0.17,258,80.5,338.5,477.8,31.2,4.46,37.7,2560.8,0.3,479.9,114.1,594,675.2,51.5,7.35,49,3229,0.39,678.7,145.3,824,1028649.4,50.4,6.8,95698,7146.3,0.5,1032007.1,308800.5,1340807.5,0,39.95,30.04,4.11,74.1,42.27,32.64,4.35,79.27,0,0,0,4836201,2867425.8,0,45771,0,0,219076,0,0,316987.4,1623004.2,0,46110.2,0,0,0,34813.7,0,0,1026629.1,1523809.1,0,0,10,0,410,0,0,215.6,1504,0,108.4,0,0,0,82.9,0,0,457.5,0,430,0,0,0,24.8,0.18,0,0,0
Decarb100by2035,p125,DE,PJM_East,eastern,2030,13735955,0,0,53262.5,13789218,13242144.8,7384717.5,7611757,1886699.8,0.0359,0.0539,0.146,124372.47,3551.4,0.8,0.69,82.2,1.6,0.16,9.9,613.8,0.04,82.2,28.2,110.4,131.4,3.1,0.35,16.6,953.5,0.09,131.6,45,176.6,232.2,9.5,1.24,23,1445.2,0.11,232.8,66.1,298.9,313.9,7.8,0.91,47.6,2224.6,0.21,314.4,114,428.4,662506.6,12.7,1.3,79741,4949.8,0.3,663240.9,227329.4,890570.3,0,32.45,27.33,0,59.78,34.34,29.51,0,63.84,3350.8,6227,9577.8,8064160,6404499.5,0,45771,0,0,0,0,0,604840.2,1581631.1,0,20535,0,0,0,11723.4,0,0,1025111.2,4774548,0,0,10,0,0,0,0,414.6,1504,0,108.4,0,0,0,82.9,0,0,457.5,0,1326,0,0,0,0,0.2,0,0,0
Decarb100by2035,p125,DE,PJM_East,eastern,2035,15051486,0,0,53020.3,15104506,14510358.7,6862961.5,7946009.5,1359504.4,0.0359,0.0539,0.146,163343.08,3848.1,0.97,0.81,11.6,0.2,0.03,1.5,81,0.01,11.6,4,15.6,30,1.5,0.15,10.8,592.9,0.06,30.1,28.5,58.6,0,0,0,0,0,0,0,0,0,56.3,1.1,0.13,16.1,418.3,0.07,56.3,28.6,84.9,98659.6,2.1,0.2,13145.7,690.1,0.1,98789.1,33728.8,132517.9,0,54.82,34.84,0,89.66,58.15,37.51,0,95.67,470139.1,47740.2,517879.4,8518001,8241545,0,45771,0,0,0,0,0,707448.3,195035.4,0,22998.5,0,0,0,12651.6,0,0,1011937.4,6522158.5,0,0,10,0,0,0,0,503.6,1504,0,108.4,0,0,0,82.9,0,0,457.5,0,1926,0,0,0,0,0.29,0,0,376.1
Decarb100by2035,p125,DE,PJM_East,eastern,2040,16144762,4145644.5,0,87579.5,20377986,15564411.6,11635411,10970218,3304402.8,0.0359,0.054,0.146,173374.37,4239,0.97,0.83,13.8,0.3,0.04,1.8,89.4,0.01,13.8,4.4,18.3,27.2,1.4,0.15,9.9,529,0.06,27.3,25.7,53,0,0,0,0,0,0,0,0,0,46.7,1.1,0.12,15.3,402.6,0.07,46.8,27.3,74.1,175699.7,4,0.5,22585.8,1136.6,0.1,175968.3,56496.6,232464.8,0,52.4,29.73,0,82.13,60.47,40.23,0,100.7,28836.1,3074.4,31910.5,12712170,8742575,3535772,45771,0,0,0,0,0,753098,282290,0,62996.4,0,0,0,42765.6,0,0,1026015.6,6963461.5,0,3853.8,10,0,0,0,0,513.9,1633.9,0,108.4,0,0,0,82.9,0,0,457.5,0,1926,15415,0,0,0,0.32,0,0,265.2
Decarb100by2035,p125,DE,PJM_East,eastern,2045,18156508,4427573,0,77469.3,22661550,17503756.5,7438931,8019577,4873607,0.0359,0.0539,0.146,171817.28,4725.1,0.98,0.87,10.2,0.2,0.03,1.3,68.1,0.01,10.2,3.3,13.5,23.7,1,0.11,7.1,385.8,0.04,23.8,18.6,42.4,0,0,0,0,0,0,0,0,0,118.1,2.5,0.25,20.4,969.2,0.09,118.3,49.3,167.6,199005.7,4.4,0.6,25295.1,1329.9,0.1,199292.2,64967.4,264259.6,0,65.14,29.76,0,94.9,76.45,39.89,0,116.34,374511.2,136278.1,510789.3,19515580,15222618,3777576.5,45771,0,0,0,0,0,771857.7,375192.3,0,55506.8,0,0,0,38915.8,0,0,5020378,9430383,0,4208.3,10,0,0,0,0,542.9,1592.5,0,108.4,0,0,0,82.9,0,0,2190.7,0,2682,16833,0,0,0,0.32,0,0,256.7
Decarb100by2035,p125,DE,PJM_East,eastern,2050,19719178,5343352.5,0,74657.5,25137188,19010300.2,2437912.8,5403474,7792082.5,0.0359,0.0539,0.146,162627.87,5184.7,0.99,0.92,3.3,0.1,0.01,0.4,24.2,0,3.4,1.2,4.5,16.4,0.6,0.06,4.3,235.6,0.03,16.5,11.3,27.8,0,0,0,0,0,0,0,0,0,73.3,5.4,0.67,29.3,1210,0.14,73.7,65.4,139.1,92188.5,1.9,0.2,12318.1,666.4,0.1,92300.6,32190.8,124491.4,0,55.06,28.32,0,83.39,65.43,38.86,0,104.29,120441.8,130089.9,250531.7,27525798,22699276,4554964,45771,0,0,0,0,0,828778.7,183270.8,0,34477.3,0,0,0,8038.7,0,0,10146597,11723900,0,4208.3,10,0,0,0,0,577,1279.5,0,108.4,0,0,0,28.9,0,0,4343.4,0,3228,16833,0,0,0,0.32,0,0,234.9
Decarb100by2035,p126,NJ,PJM_East,eastern,2025,83232310,1779372.8,302735.4,156280.6,85470700,80240049.5,72338860,17655812,14251978,0.0359,0.0539,0.146,123041.68,21266.1,0.53,0.5,187,3.5,0.36,25.5,1751.2,0.15,187.3,77.7,264.9,226.2,7.1,0.88,27.7,1879.7,0.18,226.6,83.8,310.4,339.4,22.2,3.17,26.8,1819.2,0.21,341,81,422,672.5,50.7,7.25,49.3,3247.7,0.39,676,146.2,822.1,15350548.9,290.2,29.2,2089196.8,143716.2,12.4,15367168.5,6375313.6,21742482.1,0,41.48,28.16,10.92,80.56,44.28,31.31,11.54,87.12,4594.2,25549.5,30143.7,82066860,13131837,1515279.5,715402,0,0,0,0,0,4301830,37679684,0,1109211.2,0,16563.3,27609936,43618.7,245333.7,0,3414119.2,1520281.6,3895606.8,1377.8,156.3,0,0,0,0,3051.2,8345.9,0,1346.9,0,12.3,3456.7,65.7,420,0,1570.5,1100,437.6,5511.2,3360,0,27.8,0.41,0,0,0
Decarb100by2035,p126,NJ,PJM_East,eastern,2030,90485010,3533278.5,749241.2,162506.7,94930030,87231625.2,64999276,14577822,16084438,0.0359,0.054,0.146,123041.68,22673.9,0.64,0.62,142.8,2.7,0.27,19.7,1082.7,0.12,143,52,195,158.6,3.3,0.35,21.6,1177.3,0.14,158.8,56.7,215.6,166.6,6.9,0.9,16.4,1035.4,0.08,167.1,47.3,214.4,315.2,7.8,0.91,47.7,2237.3,0.21,315.7,114.4,430.1,13771554.8,260,26.1,1902373.9,104416.3,11.6,13786426.3,5017158.9,18803585.2,0,31.96,25.09,0,57.05,34.64,28.35,0,62.99,22429.6,41419.3,63848.9,96436650,29930756,3015748.5,715402,0,0,0,0,0,6332958.5,33173248,0,1340294.8,0,16563.3,27609936,31919.4,602781,0,3412936,1519395.9,18665464,2000,156.3,0,0,0,0,4495.8,7929.4,0,1346.9,0,12.3,3456.7,27.3,420,0,1570.5,5100,437.6,8000,3360,0,0,0.53,0,0,0
Decarb100by2035,p126,NJ,PJM_East,eastern,2035,99755040,2818644,459536.8,241208.2,103274424,96167926.7,61961396,39879252,15966598,0.0359,0.054,0.146,159386.85,24692.1,0.91,0.76,34,0.6,0.06,7.5,264.1,0.09,34,15.4,49.4,38.7,1.8,0.18,14.9,733.2,0.11,38.9,36.7,75.6,0,0,0,0,0,0,0,0,0,57.9,1.2,0.13,16.3,430.7,0.07,58,29.2,87.2,2698510.4,50.9,5.1,594058.8,20957.2,6.8,2701424.1,1220443.3,3921867.4,0,54.43,31.86,0,86.29,58.55,35.43,0,93.97,2683143,391716.4,3074859.5,79361780,41313030,2401038.2,715402,0,0,0,0,0,6451215.5,6553488,0,378919.2,0,16563.3,27609936,5916.7,367478.9,0,3367870.5,1454727.1,30039220,2000,156.3,0,0,0,0,4794.8,7839.4,0,1346.9,0,12.3,3456.7,27.3,420,0,1570.5,8700,437.6,8000,3360,0,0,0.51,0,0,376.1
Decarb100by2035,p126,NJ,PJM_East,eastern,2040,108128616,3195916.8,406953.6,319754.2,112051240,104240873.4,62291284,44697584,21277244,0.0359,0.054,0.146,175691.16,27073.3,0.92,0.78,33.8,0.6,0.06,7.1,261.4,0.08,33.8,14.9,48.8,37.1,1.7,0.17,14,695.3,0.1,37.2,34.7,71.9,0,0,0,0,0,0,0,0,0,46.1,1.1,0.12,16.2,395.9,0.08,46.1,28,74.1,2996416.1,56.7,5.7,629350.3,23165.6,7,2999666.8,1321583.7,4321250.6,0,58.45,35.14,0,93.59,62.76,39.05,0,101.81,3310616,314492.6,3625108.8,88630900,49759956,2722650,715402,0,0,0,0,0,6591138,6595499.5,0,864484.7,0,16563.3,27609936,15897.8,330511.6,0,3318545.5,1448921,38401350,2541.5,156.3,0,0,0,0,4831.9,7956.9,0,1346.9,0,12.3,3456.7,27.3,420,0,1552.4,11000,437.6,10165.9,3360,0,0,0.51,0,0,265.2
Decarb100by2035,p126,NJ,PJM_East,eastern,2045,120351730,2523987.5,445335.7,330816.6,123651864,116023716.6,72632584,48881970,20183282,0.0359,0.054,0.146,173271.39,29922.7,0.86,0.75,51.3,1,0.1,9,392.8,0.08,51.3,20.7,72,48.5,1.9,0.19,14.8,760.6,0.1,48.6,37.5,86,0,0,0,0,0,0,0,0,0,122.5,2.5,0.26,21.5,1014.7,0.09,122.6,51.8,174.4,4867186.8,91.9,9.2,850315.3,37294.7,7.8,4872445.9,1963815.1,6836261,0,70.23,34.88,0,105.11,75.27,38.47,0,113.73,2387645,188057.8,2575702.8,94953180,51019280,2148623.5,715402,0,0,0,0,0,6788490.5,12316692,0,751626,0,16563.3,27609936,13251,361808.9,0,3457452,1471999.8,39301336,2000,156.3,0,0,0,0,4915.9,11473.2,0,1346.9,0,12.3,3456.7,26.4,420,0,1570.5,11000,437.6,8000,3360,0,0,0.51,0,0,256.7
Decarb100by2035,p126,NJ,PJM_East,eastern,2050,130565500,3032096.2,671498,331372.5,134600480,125870465.8,78160760,48602880,21223980,0.0359,0.054,0.146,166073,32968.6,0.82,0.76,65.1,1.2,0.12,10.3,496.6,0.08,65.2,25.1,90.2,57,1.7,0.18,13.6,702.4,0.09,57.1,34.6,91.7,0,0,0,0,0,0,0,0,0,74.3,5.5,0.69,29.9,1204.5,0.14,74.6,65.8,140.5,6978090.7,131.6,13.2,1099628.2,53243.4,8.7,6985613.2,2688648,9674261.3,0,58.84,34.39,0,93.23,63.25,38.13,0,101.38,39780.6,13094.7,52875.3,107221576,56439720,2580194.8,715402,0,0,0,0,0,7158930.5,18795554,0,514356,0,16563.3,27609936,8195.3,541657.4,0,3117511,4567756,41595520,2000,156.3,0,0,0,0,5063.1,12651.9,0,1346.9,0,12.3,3456.7,26.4,420,0,1384.2,11000,1279.5,8000,3360,0,0,0.51,0,0,234.9
Decarb100by2035,p127,NY,NYISO,eastern,2025,136398850,2033707.8,1340777.4,471277.8,140244600,131495044.3,111935870,19733834,25270902,0.0359,0.054,0.15,125757.05,31133.5,0.76,0.71,111.4,2.9,0.44,15.8,773.7,0.15,111.6,38.9,150.4,142.3,4.9,0.71,18.2,972.3,0.17,142.6,47.3,189.9,247.1,11.1,1.71,26.3,1320.4,0.27,247.9,65.8,313.7,646.8,46.6,6.7,50.2,3151.8,0.42,650,144.2,794.3,16233834,420.1,63.6,2296281.1,112793.8,22.3,16263720.6,5663632.4,21927353,0,39.91,25.02,0,64.93,42.62,27.65,0,70.27,3103.5,10521.8,13625.3,145781680,28308742,1734425.2,1521363.2,0,24292832,0,0,0,1927879.8,28712652,0,494.6,0,26843202,26688194,6578468.5,1101307.5,0,7726235,18654626,0,1271.8,287.3,0,0,0,0,1409.3,8923,0,2,0,4553.7,3341.3,9232.1,1426.8,0,4007.7,0,5323.7,5087.3,11414.4,0,0,0.52,0,0,0
