zip_code,reeds_ba,cambium_gea
59424,p20,NorthernGrid_East
59425,p18,NorthernGrid_East
59427,p18,NorthernGrid_East
59430,p20,NorthernGrid_East
59432,p18,NorthernGrid_East
59433,p18,NorthernGrid_East
59434,p18,NorthernGrid_East
59435,p18,NorthernGrid_East
59436,p18,NorthernGrid_East
59440,p18,NorthernGrid_East
59441,p20,NorthernGrid_East
59442,p18,NorthernGrid_East
59443,p18,NorthernGrid_East
59444,p18,NorthernGrid_East
59446,p18,NorthernGrid_East
59447,p20,NorthernGrid_East
59448,p18,NorthernGrid_East
59450,p18,NorthernGrid_East
59451,p20,NorthernGrid_East
59452,p20,NorthernGrid_East
59453,p20,NorthernGrid_East
59454,p18,NorthernGrid_East
59456,p18,NorthernGrid_East
59457,p20,NorthernGrid_East
59460,p18,NorthernGrid_East
59461,p18,NorthernGrid_East
59462,p20,NorthernGrid_East
59463,p18,NorthernGrid_East
59464,p20,NorthernGrid_East
59465,p18,NorthernGrid_East
59466,p18,NorthernGrid_East
59467,p18,NorthernGrid_East
59468,p18,NorthernGrid_East
59469,p20,NorthernGrid_East
59471,p20,NorthernGrid_East
59472,p18,NorthernGrid_East
59474,p18,NorthernGrid_East
59477,p18,NorthernGrid_East
59479,p20,NorthernGrid_East
59480,p18,NorthernGrid_East
59482,p18,NorthernGrid_East
59483,p18,NorthernGrid_East
59484,p18,NorthernGrid_East
59485,p18,NorthernGrid_East
59486,p18,NorthernGrid_East
59487,p18,NorthernGrid_East
59489,p20,NorthernGrid_East
59501,p18,NorthernGrid_East
59520,p18,NorthernGrid_East
59521,p18,NorthernGrid_East
59522,p18,NorthernGrid_East
59523,p18,NorthernGrid_East
59524,p18,NorthernGrid_East
59525,p18,NorthernGrid_East
59526,p18,NorthernGrid_East
59527,p18,NorthernGrid_East
59528,p18,NorthernGrid_East
59529,p18,NorthernGrid_East
59530,p18,NorthernGrid_East
59531,p18,NorthernGrid_East
59532,p18,NorthernGrid_East
59535,p18,NorthernGrid_East
59537,p18,NorthernGrid_East
59538,p18,NorthernGrid_East
59540,p18,NorthernGrid_East
59542,p18,NorthernGrid_East
59544,p18,NorthernGrid_East
59545,p18,NorthernGrid_East
59546,p18,NorthernGrid_East
59547,p18,NorthernGrid_East
59601,p18,NorthernGrid_East
59602,p18,NorthernGrid_East
59604,p18,NorthernGrid_East
59620,p18,NorthernGrid_East
59623,p18,NorthernGrid_East
59624,p18,NorthernGrid_East
59625,p18,NorthernGrid_East
59626,p18,NorthernGrid_East
59631,p17,NorthernGrid_East
59632,p17,NorthernGrid_East
59633,p18,NorthernGrid_East
59634,p17,NorthernGrid_East
59635,p18,NorthernGrid_East
59636,p18,NorthernGrid_East
59638,p17,NorthernGrid_East
59639,p18,NorthernGrid_East
59640,p18,NorthernGrid_East
59641,p17,NorthernGrid_East
59642,p18,NorthernGrid_East
59643,p17,NorthernGrid_East
59644,p17,NorthernGrid_East
59645,p18,NorthernGrid_East
59647,p17,NorthernGrid_East
59648,p18,NorthernGrid_East
59701,p17,NorthernGrid_East
59702,p17,NorthernGrid_East
59703,p17,NorthernGrid_East
59707,p17,NorthernGrid_East
59710,p17,NorthernGrid_East
59711,p17,NorthernGrid_East
59713,p17,NorthernGrid_East
59714,p18,NorthernGrid_East
59715,p18,NorthernGrid_East
59716,p18,NorthernGrid_East
59717,p18,NorthernGrid_East
59718,p18,NorthernGrid_East
59719,p18,NorthernGrid_East
59720,p17,NorthernGrid_East
59721,p17,NorthernGrid_East
59722,p17,NorthernGrid_East
59724,p17,NorthernGrid_East
59725,p17,NorthernGrid_East
59727,p17,NorthernGrid_East
59728,p17,NorthernGrid_East
59729,p17,NorthernGrid_East
59730,p18,NorthernGrid_East
59731,p17,NorthernGrid_East
59732,p17,NorthernGrid_East
59733,p17,NorthernGrid_East
59735,p17,NorthernGrid_East
59736,p17,NorthernGrid_East
59739,p17,NorthernGrid_East
59740,p17,NorthernGrid_East
59741,p18,NorthernGrid_East
59743,p17,NorthernGrid_East
59745,p17,NorthernGrid_East
59746,p17,NorthernGrid_East
59747,p17,NorthernGrid_East
59748,p17,NorthernGrid_East
59749,p17,NorthernGrid_East
59750,p17,NorthernGrid_East
59751,p17,NorthernGrid_East
59752,p18,NorthernGrid_East
59754,p17,NorthernGrid_East
59755,p17,NorthernGrid_East
59756,p17,NorthernGrid_East
59758,p18,NorthernGrid_East
59759,p17,NorthernGrid_East
59760,p18,NorthernGrid_East
59761,p17,NorthernGrid_East
59762,p17,NorthernGrid_East
59771,p18,NorthernGrid_East
59772,p18,NorthernGrid_East
59801,p17,NorthernGrid_East
59802,p17,NorthernGrid_East
59803,p17,NorthernGrid_East
59804,p17,NorthernGrid_East
59806,p17,NorthernGrid_East
59807,p17,NorthernGrid_East
59808,p17,NorthernGrid_East
59812,p17,NorthernGrid_East
59820,p17,NorthernGrid_East
59821,p17,NorthernGrid_East
59823,p17,NorthernGrid_East
59824,p17,NorthernGrid_East
59825,p17,NorthernGrid_East
59826,p17,NorthernGrid_East
59827,p17,NorthernGrid_East
59828,p17,NorthernGrid_East
59829,p17,NorthernGrid_East
59830,p17,NorthernGrid_East
59831,p17,NorthernGrid_East
59832,p17,NorthernGrid_East
59833,p17,NorthernGrid_East
59834,p17,NorthernGrid_East
59835,p17,NorthernGrid_East
59837,p17,NorthernGrid_East
59840,p17,NorthernGrid_East
59841,p17,NorthernGrid_East
59842,p17,NorthernGrid_East
59843,p17,NorthernGrid_East
59844,p17,NorthernGrid_East
59845,p17,NorthernGrid_East
59846,p17,NorthernGrid_East
59847,p17,NorthernGrid_East
59848,p17,NorthernGrid_East
59851,p17,NorthernGrid_East
59853,p17,NorthernGrid_East
59854,p17,NorthernGrid_East
59855,p17,NorthernGrid_East
59856,p17,NorthernGrid_East
59858,p17,NorthernGrid_East
59859,p17,NorthernGrid_East
59860,p17,NorthernGrid_East
59863,p17,NorthernGrid_East
59864,p17,NorthernGrid_East
59865,p17,NorthernGrid_East
59866,p17,NorthernGrid_East
59867,p17,NorthernGrid_East
59868,p17,NorthernGrid_East
59870,p17,NorthernGrid_East
59871,p17,NorthernGrid_East
59872,p17,NorthernGrid_East
59873,p17,NorthernGrid_East
59874,p17,NorthernGrid_East
59875,p17,NorthernGrid_East
59901,p17,NorthernGrid_East
59903,p17,NorthernGrid_East
59904,p17,NorthernGrid_East
59910,p17,NorthernGrid_East
59911,p17,NorthernGrid_East
59912,p17,NorthernGrid_East
59913,p17,NorthernGrid_East
59914,p17,NorthernGrid_East
59915,p17,NorthernGrid_East
59916,p17,NorthernGrid_East
59917,p17,NorthernGrid_East
59918,p17,NorthernGrid_East
59919,p17,NorthernGrid_East
59920,p17,NorthernGrid_East
59921,p17,NorthernGrid_East
59922,p17,NorthernGrid_East
59923,p17,NorthernGrid_East
59925,p17,NorthernGrid_East
59926,p17,NorthernGrid_East
59927,p17,NorthernGrid_East
59928,p17,NorthernGrid_East
59929,p17,NorthernGrid_East
59930,p17,NorthernGrid_East
59931,p17,NorthernGrid_East
59932,p17,NorthernGrid_East
59933,p17,NorthernGrid_East
59934,p17,NorthernGrid_East
59935,p17,NorthernGrid_East
59936,p17,NorthernGrid_East
59937,p17,NorthernGrid_East
60002,p80,PJM_West
60004,p80,PJM_West
60005,p80,PJM_West
60006,p80,PJM_West
60007,p80,PJM_West
60008,p80,PJM_West
60009,p80,PJM_West
60010,p80,PJM_West
60011,p80,PJM_West
60012,p80,PJM_West
60013,p80,PJM_West
60014,p80,PJM_West
60015,p80,PJM_West
60016,p80,PJM_West
60017,p80,PJM_West
60018,p80,PJM_West
60019,p80,PJM_West
60020,p80,PJM_West
60021,p80,PJM_West
60022,p80,PJM_West
60025,p80,PJM_West
60026,p80,PJM_West
60029,p80,PJM_West
60030,p80,PJM_West
60031,p80,PJM_West
60033,p80,PJM_West
60034,p80,PJM_West
60035,p80,PJM_West
60037,p80,PJM_West
60038,p80,PJM_West
60039,p80,PJM_West
60040,p80,PJM_West
60041,p80,PJM_West
60042,p80,PJM_West
60043,p80,PJM_West
60044,p80,PJM_West
60045,p80,PJM_West
60046,p80,PJM_West
60047,p80,PJM_West
60048,p80,PJM_West
60050,p80,PJM_West
60051,p80,PJM_West
60053,p80,PJM_West
60055,p80,PJM_West
60056,p80,PJM_West
60060,p80,PJM_West
60061,p80,PJM_West
60062,p80,PJM_West
60064,p80,PJM_West
60065,p80,PJM_West
60067,p80,PJM_West
60068,p80,PJM_West
60069,p80,PJM_West
60070,p80,PJM_West
60071,p80,PJM_West
60072,p80,PJM_West
60073,p80,PJM_West
60074,p80,PJM_West
60075,p80,PJM_West
60076,p80,PJM_West
60077,p80,PJM_West
60078,p80,PJM_West
60079,p80,PJM_West
60081,p80,PJM_West
60082,p80,PJM_West
60083,p80,PJM_West
60084,p80,PJM_West
60085,p80,PJM_West
60086,p80,PJM_West
60087,p80,PJM_West
60088,p80,PJM_West
60089,p80,PJM_West
60090,p80,PJM_West
60091,p80,PJM_West
60093,p80,PJM_West
60094,p80,PJM_West
60095,p80,PJM_West
60096,p80,PJM_West
60097,p80,PJM_West
60098,p80,PJM_West
60099,p80,PJM_West
60101,p80,PJM_West
60102,p80,PJM_West
60103,p80,PJM_West
60104,p80,PJM_West
60105,p80,PJM_West
60106,p80,PJM_West
60107,p80,PJM_West
60108,p80,PJM_West
60109,p80,PJM_West
60110,p80,PJM_West
60111,p80,PJM_West
60112,p80,PJM_West
60113,p80,PJM_West
60115,p80,PJM_West
60116,p80,PJM_West
60117,p80,PJM_West
60118,p80,PJM_West
60119,p80,PJM_West
60120,p80,PJM_West
60121,p80,PJM_West
60122,p80,PJM_West
60123,p80,PJM_West
60124,p80,PJM_West
60126,p80,PJM_West
60128,p80,PJM_West
60129,p80,PJM_West
60130,p80,PJM_West
60131,p80,PJM_West
60132,p80,PJM_West
60133,p80,PJM_West
60134,p80,PJM_West
60135,p80,PJM_West
60136,p80,PJM_West
60137,p80,PJM_West
60138,p80,PJM_West
60139,p80,PJM_West
60140,p80,PJM_West
60141,p80,PJM_West
60142,p80,PJM_West
60143,p80,PJM_West
60144,p80,PJM_West
60145,p80,PJM_West
60146,p80,PJM_West
60147,p80,PJM_West
60148,p80,PJM_West
60150,p80,PJM_West
60151,p80,PJM_West
60152,p80,PJM_West
60153,p80,PJM_West
60154,p80,PJM_West
60155,p80,PJM_West
60156,p80,PJM_West
60157,p80,PJM_West
60159,p80,PJM_West
60160,p80,PJM_West
60161,p80,PJM_West
60162,p80,PJM_West
60163,p80,PJM_West
60164,p80,PJM_West
60165,p80,PJM_West
60168,p80,PJM_West
60169,p80,PJM_West
60171,p80,PJM_West
60172,p80,PJM_West
60173,p80,PJM_West
60174,p80,PJM_West
60175,p80,PJM_West
60176,p80,PJM_West
60177,p80,PJM_West
60178,p80,PJM_West
60179,p80,PJM_West
60180,p80,PJM_West
60181,p80,PJM_West
60183,p80,PJM_West
60184,p80,PJM_West
60185,p80,PJM_West
60186,p80,PJM_West
60187,p80,PJM_West
60188,p80,PJM_West
60189,p80,PJM_West
60190,p80,PJM_West
60191,p80,PJM_West
60192,p80,PJM_West
60193,p80,PJM_West
60194,p80,PJM_West
60195,p80,PJM_West
60196,p80,PJM_West
60197,p80,PJM_West
60199,p80,PJM_West
60201,p80,PJM_West
60202,p80,PJM_West
60203,p80,PJM_West
60204,p80,PJM_West
60208,p80,PJM_West
60301,p80,PJM_West
60302,p80,PJM_West
60303,p80,PJM_West
60304,p80,PJM_West
60305,p80,PJM_West
60399,p80,PJM_West
60401,p80,PJM_West
60402,p80,PJM_West
60403,p80,PJM_West
60404,p80,PJM_West
60406,p80,PJM_West
60407,p80,PJM_West
60408,p80,PJM_West
60409,p80,PJM_West
60410,p80,PJM_West
60411,p80,PJM_West
60412,p80,PJM_West
60415,p80,PJM_West
60416,p80,PJM_West
60417,p80,PJM_West
60418,p80,PJM_West
60419,p80,PJM_West
60420,p80,PJM_West
60421,p80,PJM_West
60422,p80,PJM_West
60423,p80,PJM_West
60424,p80,PJM_West
60425,p80,PJM_West
60426,p80,PJM_West
60428,p80,PJM_West
60429,p80,PJM_West
60430,p80,PJM_West
60431,p80,PJM_West
60432,p80,PJM_West
60433,p80,PJM_West
60434,p80,PJM_West
60435,p80,PJM_West
60436,p80,PJM_West
60437,p80,PJM_West
60438,p80,PJM_West
60439,p80,PJM_West
60440,p80,PJM_West
60441,p80,PJM_West
60442,p80,PJM_West
60443,p80,PJM_West
60444,p80,PJM_West
60445,p80,PJM_West
60446,p80,PJM_West
60447,p80,PJM_West
60448,p80,PJM_West
60449,p80,PJM_West
60450,p80,PJM_West
60451,p80,PJM_West
60452,p80,PJM_West
60453,p80,PJM_West
60454,p80,PJM_West
60455,p80,PJM_West
60456,p80,PJM_West
60457,p80,PJM_West
60458,p80,PJM_West
60459,p80,PJM_West
60460,p80,PJM_West
60461,p80,PJM_West
60462,p80,PJM_West
60463,p80,PJM_West
60464,p80,PJM_West
60465,p80,PJM_West
60466,p80,PJM_West
60467,p80,PJM_West
60468,p80,PJM_West
60469,p80,PJM_West
60470,p80,PJM_West
60471,p80,PJM_West
60472,p80,PJM_West
60473,p80,PJM_West
60474,p80,PJM_West
60475,p80,PJM_West
60476,p80,PJM_West
60477,p80,PJM_West
60478,p80,PJM_West
60479,p80,PJM_West
60480,p80,PJM_West
60481,p80,PJM_West
60482,p80,PJM_West
60484,p80,PJM_West
60487,p80,PJM_West
60490,p80,PJM_West
60491,p80,PJM_West
60499,p80,PJM_West
60501,p80,PJM_West
60502,p80,PJM_West
60503,p80,PJM_West
60504,p80,PJM_West
60505,p80,PJM_West
60506,p80,PJM_West
60507,p80,PJM_West
60510,p80,PJM_West
60511,p80,PJM_West
60512,p80,PJM_West
60513,p80,PJM_West
60514,p80,PJM_West
60515,p80,PJM_West
60516,p80,PJM_West
60517,p80,PJM_West
60518,p80,PJM_West
60519,p80,PJM_West
60520,p80,PJM_West
60521,p80,PJM_West
60522,p80,PJM_West
60523,p80,PJM_West
60525,p80,PJM_West
60526,p80,PJM_West
60527,p80,PJM_West
60530,p80,PJM_West
60531,p80,PJM_West
60532,p80,PJM_West
60534,p80,PJM_West
60536,p80,PJM_West
60537,p80,PJM_West
60538,p80,PJM_West
60539,p80,PJM_West
60540,p80,PJM_West
60541,p80,PJM_West
60542,p80,PJM_West
60543,p80,PJM_West
60544,p80,PJM_West
60545,p80,PJM_West
60546,p80,PJM_West
60548,p80,PJM_West
60549,p80,PJM_West
60550,p80,PJM_West
60551,p80,PJM_West
60552,p80,PJM_West
60553,p80,PJM_West
60554,p80,PJM_West
60555,p80,PJM_West
60556,p80,PJM_West
60557,p80,PJM_West
60558,p80,PJM_West
60559,p80,PJM_West
60560,p80,PJM_West
60561,p80,PJM_West
60563,p80,PJM_West
60564,p80,PJM_West
60565,p80,PJM_West
60566,p80,PJM_West
60567,p80,PJM_West
60568,p80,PJM_West
60569,p80,PJM_West
60572,p80,PJM_West
60585,p80,PJM_West
60586,p80,PJM_West
60598,p80,PJM_West
60599,p80,PJM_West
60601,p80,PJM_West
60602,p80,PJM_West
60603,p80,PJM_West
60604,p80,PJM_West
60605,p80,PJM_West
60606,p80,PJM_West
60607,p80,PJM_West
60608,p80,PJM_West
60609,p80,PJM_West
60610,p80,PJM_West
60611,p80,PJM_West
60612,p80,PJM_West
60613,p80,PJM_West
60614,p80,PJM_West
60615,p80,PJM_West
60616,p80,PJM_West
60617,p80,PJM_West
60618,p80,PJM_West
60619,p80,PJM_West
60620,p80,PJM_West
60621,p80,PJM_West
60622,p80,PJM_West
60623,p80,PJM_West
60624,p80,PJM_West
60625,p80,PJM_West
60626,p80,PJM_West
60628,p80,PJM_West
60629,p80,PJM_West
60630,p80,PJM_West
60631,p80,PJM_West
60632,p80,PJM_West
60633,p80,PJM_West
60634,p80,PJM_West
60636,p80,PJM_West
60637,p80,PJM_West
60638,p80,PJM_West
60639,p80,PJM_West
60640,p80,PJM_West
60641,p80,PJM_West
60642,p80,PJM_West
60643,p80,PJM_West
60644,p80,PJM_West
60645,p80,PJM_West
60646,p80,PJM_West
60647,p80,PJM_West
60649,p80,PJM_West
60651,p80,PJM_West
60652,p80,PJM_West
60653,p80,PJM_West
60654,p80,PJM_West
60655,p80,PJM_West
60656,p80,PJM_West
60657,p80,PJM_West
60659,p80,PJM_West
60660,p80,PJM_West
60661,p80,PJM_West
60664,p80,PJM_West
60666,p80,PJM_West
60668,p80,PJM_West
60669,p80,PJM_West
60670,p80,PJM_West
60673,p80,PJM_West
60674,p80,PJM_West
60675,p80,PJM_West
60677,p80,PJM_West
60678,p80,PJM_West
60680,p80,PJM_West
60681,p80,PJM_West
60682,p80,PJM_West
60684,p80,PJM_West
60685,p80,PJM_West
60686,p80,PJM_West
60687,p80,PJM_West
60688,p80,PJM_West
60689,p80,PJM_West
60690,p80,PJM_West
60691,p80,PJM_West
60693,p80,PJM_West
60694,p80,PJM_West
60695,p80,PJM_West
60696,p80,PJM_West
60697,p80,PJM_West
60699,p80,PJM_West
60701,p80,PJM_West
60706,p80,PJM_West
60707,p80,PJM_West
60712,p80,PJM_West
60714,p80,PJM_West
60803,p80,PJM_West
60804,p80,PJM_West
60805,p80,PJM_West
60827,p80,PJM_West
60901,p80,PJM_West
60910,p80,PJM_West
60911,p83,MISO_Central
60912,p83,MISO_Central
60913,p80,PJM_West
60914,p80,PJM_West
60915,p80,PJM_West
60917,p80,PJM_West
60918,p83,MISO_Central
60919,p83,MISO_Central
60920,p80,PJM_West
60921,p80,PJM_West
60922,p80,PJM_West
60924,p83,MISO_Central
60926,p83,MISO_Central
60927,p83,MISO_Central
60928,p83,MISO_Central
60929,p80,PJM_West
60930,p83,MISO_Central
60931,p83,MISO_Central
60932,p83,MISO_Central
60933,p83,MISO_Central
60934,p80,PJM_West
60935,p80,PJM_West
60936,p83,MISO_Central
60938,p83,MISO_Central
60939,p83,MISO_Central
60940,p80,PJM_West
60941,p80,PJM_West
60942,p83,MISO_Central
60944,p80,PJM_West
60945,p83,MISO_Central
60946,p83,MISO_Central
60948,p83,MISO_Central
60949,p83,MISO_Central
60950,p80,PJM_West
60951,p83,MISO_Central
60952,p83,MISO_Central
60953,p83,MISO_Central
60954,p80,PJM_West
60955,p83,MISO_Central
60956,p83,MISO_Central
60957,p83,MISO_Central
60958,p80,PJM_West
60959,p83,MISO_Central
60960,p83,MISO_Central
60961,p80,PJM_West
60962,p83,MISO_Central
60963,p83,MISO_Central
60964,p80,PJM_West
60966,p83,MISO_Central
60967,p83,MISO_Central
60968,p83,MISO_Central
60969,p80,PJM_West
60970,p83,MISO_Central
60973,p83,MISO_Central
60974,p83,MISO_Central
61001,p80,PJM_West
61006,p80,PJM_West
61007,p80,PJM_West
61008,p80,PJM_West
61010,p80,PJM_West
61011,p80,PJM_West
61012,p80,PJM_West
61013,p80,PJM_West
61014,p80,PJM_West
61015,p80,PJM_West
61016,p80,PJM_West
61018,p80,PJM_West
61019,p80,PJM_West
61020,p80,PJM_West
61021,p80,PJM_West
61024,p80,PJM_West
61025,p80,PJM_West
61027,p80,PJM_West
61028,p80,PJM_West
61030,p80,PJM_West
61031,p80,PJM_West
61032,p80,PJM_West
61036,p80,PJM_West
61037,p80,PJM_West
61038,p80,PJM_West
61039,p80,PJM_West
61041,p80,PJM_West
61042,p80,PJM_West
61043,p80,PJM_West
61044,p80,PJM_West
61046,p80,PJM_West
61047,p80,PJM_West
61048,p80,PJM_West
61049,p80,PJM_West
61050,p80,PJM_West
61051,p80,PJM_West
61052,p80,PJM_West
61053,p80,PJM_West
61054,p80,PJM_West
61057,p80,PJM_West
61059,p80,PJM_West
61060,p80,PJM_West
61061,p80,PJM_West
61062,p80,PJM_West
61063,p80,PJM_West
61064,p80,PJM_West
61065,p80,PJM_West
61067,p80,PJM_West
61068,p80,PJM_West
61070,p80,PJM_West
61071,p80,PJM_West
61072,p80,PJM_West
61073,p80,PJM_West
61074,p80,PJM_West
61075,p80,PJM_West
61077,p80,PJM_West
61078,p80,PJM_West
61079,p80,PJM_West
61080,p80,PJM_West
61081,p80,PJM_West
61084,p80,PJM_West
61085,p80,PJM_West
61087,p80,PJM_West
61088,p80,PJM_West
61089,p80,PJM_West
61091,p80,PJM_West
61101,p80,PJM_West
61102,p80,PJM_West
61103,p80,PJM_West
61104,p80,PJM_West
61105,p80,PJM_West
61106,p80,PJM_West
61107,p80,PJM_West
61108,p80,PJM_West
61109,p80,PJM_West
61110,p80,PJM_West
61111,p80,PJM_West
61112,p80,PJM_West
61114,p80,PJM_West
61115,p80,PJM_West
61125,p80,PJM_West
61126,p80,PJM_West
61130,p80,PJM_West
61131,p80,PJM_West
61132,p80,PJM_West
61201,p81,MISO_Central
61204,p81,MISO_Central
61230,p80,PJM_West
61231,p81,MISO_Central
61232,p81,MISO_Central
61233,p81,MISO_Central
61234,p81,MISO_Central
61235,p81,MISO_Central
61236,p81,MISO_Central
61237,p81,MISO_Central
61238,p81,MISO_Central
61239,p81,MISO_Central
61240,p81,MISO_Central
61241,p81,MISO_Central
61242,p81,MISO_Central
61243,p80,PJM_West
61244,p81,MISO_Central
61250,p80,PJM_West
61251,p80,PJM_West
61252,p80,PJM_West
61254,p81,MISO_Central
61256,p81,MISO_Central
61257,p81,MISO_Central
61258,p81,MISO_Central
61259,p81,MISO_Central
61260,p81,MISO_Central
61261,p80,PJM_West
61262,p81,MISO_Central
61263,p81,MISO_Central
61264,p81,MISO_Central
61265,p81,MISO_Central
61266,p81,MISO_Central
61270,p80,PJM_West
61272,p81,MISO_Central
61273,p81,MISO_Central
61274,p81,MISO_Central
61275,p81,MISO_Central
61276,p81,MISO_Central
61277,p80,PJM_West
61278,p81,MISO_Central
61279,p81,MISO_Central
61281,p81,MISO_Central
61282,p81,MISO_Central
61283,p80,PJM_West
61284,p81,MISO_Central
61285,p80,PJM_West
61299,p81,MISO_Central
61301,p80,PJM_West
61310,p80,PJM_West
61311,p80,PJM_West
61312,p81,MISO_Central
61313,p80,PJM_West
61314,p81,MISO_Central
61315,p81,MISO_Central
61316,p80,PJM_West
61317,p81,MISO_Central
61318,p80,PJM_West
61319,p80,PJM_West
61320,p81,MISO_Central
61321,p80,PJM_West
61322,p81,MISO_Central
61323,p81,MISO_Central
61324,p80,PJM_West
61325,p80,PJM_West
61326,p81,MISO_Central
61327,p81,MISO_Central
61328,p81,MISO_Central
61329,p81,MISO_Central
61330,p81,MISO_Central
61331,p80,PJM_West
61332,p80,PJM_West
61333,p80,PJM_West
61334,p80,PJM_West
61335,p81,MISO_Central
61336,p81,MISO_Central
61337,p81,MISO_Central
61338,p81,MISO_Central
61340,p81,MISO_Central
61341,p80,PJM_West
61342,p80,PJM_West
61344,p81,MISO_Central
61345,p81,MISO_Central
61346,p81,MISO_Central
61348,p80,PJM_West
61349,p81,MISO_Central
61350,p80,PJM_West
61353,p80,PJM_West
61354,p80,PJM_West
61356,p81,MISO_Central
61358,p80,PJM_West
61359,p81,MISO_Central
61360,p80,PJM_West
61361,p81,MISO_Central
61362,p81,MISO_Central
61363,p81,MISO_Central
61364,p80,PJM_West
61367,p80,PJM_West
61368,p81,MISO_Central
61369,p82,MISO_Central
61370,p80,PJM_West
61371,p80,PJM_West
61372,p80,PJM_West
61373,p80,PJM_West
61374,p81,MISO_Central
61375,p82,MISO_Central
61376,p81,MISO_Central
61377,p82,MISO_Central
61378,p80,PJM_West
61379,p81,MISO_Central
61401,p81,MISO_Central
61402,p81,MISO_Central
61410,p81,MISO_Central
61411,p81,MISO_Central
61412,p81,MISO_Central
61413,p81,MISO_Central
61414,p81,MISO_Central
61415,p81,MISO_Central
61416,p81,MISO_Central
61417,p81,MISO_Central
61418,p81,MISO_Central
61419,p81,MISO_Central
61420,p81,MISO_Central
61421,p81,MISO_Central
61422,p81,MISO_Central
61423,p81,MISO_Central
61424,p82,MISO_Central
61425,p81,MISO_Central
61426,p81,MISO_Central
61427,p81,MISO_Central
61428,p81,MISO_Central
61430,p81,MISO_Central
61431,p81,MISO_Central
61432,p81,MISO_Central
61433,p81,MISO_Central
61434,p81,MISO_Central
61435,p81,MISO_Central
61436,p81,MISO_Central
61437,p81,MISO_Central
61438,p81,MISO_Central
61439,p81,MISO_Central
61440,p81,MISO_Central
61441,p81,MISO_Central
61442,p81,MISO_Central
61443,p81,MISO_Central
61447,p81,MISO_Central
61448,p81,MISO_Central
61449,p81,MISO_Central
61450,p81,MISO_Central
61451,p82,MISO_Central
61452,p81,MISO_Central
61453,p81,MISO_Central
61454,p81,MISO_Central
61455,p81,MISO_Central
61458,p81,MISO_Central
61459,p81,MISO_Central
61460,p81,MISO_Central
61462,p81,MISO_Central
61465,p81,MISO_Central
61466,p81,MISO_Central
61467,p81,MISO_Central
61468,p81,MISO_Central
61469,p81,MISO_Central
61470,p81,MISO_Central
61471,p81,MISO_Central
61472,p81,MISO_Central
61473,p81,MISO_Central
61474,p81,MISO_Central
61475,p81,MISO_Central
61476,p81,MISO_Central
61477,p81,MISO_Central
61478,p81,MISO_Central
61479,p81,MISO_Central
61480,p81,MISO_Central
61482,p81,MISO_Central
61483,p81,MISO_Central
61484,p81,MISO_Central
61485,p81,MISO_Central
61486,p81,MISO_Central
61488,p81,MISO_Central
61489,p81,MISO_Central
61490,p81,MISO_Central
61491,p81,MISO_Central
61501,p81,MISO_Central
61516,p82,MISO_Central
61517,p82,MISO_Central
61519,p81,MISO_Central
61520,p81,MISO_Central
61523,p82,MISO_Central
61524,p81,MISO_Central
61525,p82,MISO_Central
61526,p82,MISO_Central
61528,p82,MISO_Central
61529,p82,MISO_Central
61530,p82,MISO_Central
61531,p81,MISO_Central
61532,p81,MISO_Central
61533,p82,MISO_Central
61534,p82,MISO_Central
61535,p82,MISO_Central
61536,p82,MISO_Central
61537,p82,MISO_Central
61539,p82,MISO_Central
61540,p82,MISO_Central
61541,p82,MISO_Central
61542,p81,MISO_Central
61543,p81,MISO_Central
61544,p81,MISO_Central
61545,p82,MISO_Central
61546,p81,MISO_Central
61547,p82,MISO_Central
61548,p82,MISO_Central
61550,p82,MISO_Central
61552,p82,MISO_Central
61553,p81,MISO_Central
61554,p82,MISO_Central
61555,p82,MISO_Central
61558,p82,MISO_Central
61559,p82,MISO_Central
61560,p81,MISO_Central
61561,p82,MISO_Central
61562,p82,MISO_Central
61563,p81,MISO_Central
61564,p82,MISO_Central
61565,p82,MISO_Central
61567,p81,MISO_Central
61568,p82,MISO_Central
61569,p82,MISO_Central
61570,p82,MISO_Central
61571,p82,MISO_Central
61572,p81,MISO_Central
61601,p82,MISO_Central
61602,p82,MISO_Central
61603,p82,MISO_Central
61604,p82,MISO_Central
61605,p82,MISO_Central
61606,p82,MISO_Central
61607,p82,MISO_Central
61610,p82,MISO_Central
61611,p82,MISO_Central
61612,p82,MISO_Central
61613,p82,MISO_Central
61614,p82,MISO_Central
61615,p82,MISO_Central
61616,p82,MISO_Central
61625,p82,MISO_Central
61629,p82,MISO_Central
61630,p82,MISO_Central
61633,p82,MISO_Central
61634,p82,MISO_Central
61635,p82,MISO_Central
61636,p82,MISO_Central
61637,p82,MISO_Central
61638,p82,MISO_Central
61639,p82,MISO_Central
61641,p82,MISO_Central
61643,p82,MISO_Central
61650,p82,MISO_Central
61651,p82,MISO_Central
61652,p82,MISO_Central
61653,p82,MISO_Central
61654,p82,MISO_Central
61655,p82,MISO_Central
61656,p82,MISO_Central
61701,p83,MISO_Central
61702,p83,MISO_Central
61704,p83,MISO_Central
61705,p83,MISO_Central
61709,p83,MISO_Central
61710,p83,MISO_Central
61720,p83,MISO_Central
61721,p82,MISO_Central
61722,p83,MISO_Central
61723,p82,MISO_Central
61724,p83,MISO_Central
61725,p83,MISO_Central
61726,p83,MISO_Central
61727,p83,MISO_Central
