CLF Baselines Report Category 1,CLF Baselines Report Category 2,Product,Method,Data Source Links,Scale Factor,Value,CLF report GWP value (kg CO2e / declared unit),Declared qty,Declared unit,Baseline method A (data source),Baseline method B (calculation),CLF data source representativeness assessment approach,Data source- product and notes,Data Source - manufacturer and year,Data source(s) include additional life cycle stage info beyond A1-A3,Geography,Density,Density unit,sctg code,FYI Transport Description,waste_rate_category,eol material,DRF Category,Wall material? ,Wall material with thermal mass?,Glazing materials (transparent part only)?,Glazing gas?,Roughness,Thermal conductivity,Thermal Absorptance,Solar Absorptance,Visible Absorptance,Specific Heat J/kg-K,Solar Transmittance at Normal Incidence,Front Side Solar Reflectance at Normal Incidence,Back Side Solar Reflectance at Normal Incidence,Visible Transmittance at Normal Incidence,Front Side Visible Reflectance at Normal Incidence,Back Side Visible Reflectance at Normal Incidence,Infrared Transmittance at Normal Incidence,Front Side Infrared Hemispherical Emissivity,Back Side Infrared Hemispherical Emissivity,Compressive strength (Mpa),Compressive strength (psi),Weight classification,Intended application for insulation ,Service Life [yr] for insulation material,Thickness,Thickness unit,RSI /inch (m2C/W),GWP,GWP-fossil (AR5) [kg CO2 eq/declared unit],GWP-biogenic (AR5) [kg CO2 eq/declared unit],GWP-luluc (AR5) [kg CO2 eq/declared unit],AP,EP,ODP,POCP,ADP fossil (MJ/declared unit),Stored Biogenic Carbon?,Carbon fraction of biomass ,Mositure content (%),Ratio between the molecular mass of CO2 and C molecules,Biamass weight percentage of product (%) ,Carbon fraction considering biomass weight percentage of product ,Density based on oven dry mass  [kg/m3],Biogenic Carbon Content [kg C/m3],Biogenic CO2 Content [kg CO2/m3],GWP-total - Biogenic CO2 stored [kgCO2eq],GWP-biogenic - Biogenic CO2 stored [kgCO2eq],Growth Model Type,Rotation period [yrs],Mineral Carbonation Potential,Mineral C,CO2 [kg/declared unit],CH4 [kg/declared unit],N2O [kg/declared unit]
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 32 MPa, w/ AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 32 MPa, w/ AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 32 MPa, w/o AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/815.CRMCA_EPD_Saskatchewan.pdf,0.999201821,Baseline,338,1,m3,Industry,single,industry data,"Saskatchewan ready-mixed concrete industry-average EPD (Concrete Saskatchewan, 2022) ",Concrete Saskatchewan. (2022). Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Saskatchewan,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,338,N/A,N/A,N/A,1.938451533,0.509592929,7.59E-06,37.64992462,1715.020014,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 32 MPa, w/o AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 32 MPa, w/o AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 35 MPa, w/ AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/815.CRMCA_EPD_Saskatchewan.pdf,0.999496656,Baseline,417,1,m3,Industry,single,industry data,"Saskatchewan ready-mixed concrete industry-average EPD (Concrete Saskatchewan, 2022) ",Concrete Saskatchewan. (2022). Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Saskatchewan,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,417,N/A,N/A,N/A,2.328827209,0.599697994,9.49E-06,44.9873445,1973.716042,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 35 MPa, w/ AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 35 MPa, w/ AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 35 MPa, w/o AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/815.CRMCA_EPD_Saskatchewan.pdf,0.998800324,Baseline,358,1,m3,Industry,single,industry data,"Saskatchewan ready-mixed concrete industry-average EPD (Concrete Saskatchewan, 2022) ",Concrete Saskatchewan. (2022). Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Saskatchewan,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,358,N/A,N/A,N/A,2.03755266,0.529364172,8.09E-06,39.61242084,1767.167425,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 35 MPa, w/o AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 35 MPa, w/o AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 40 MPa, w/ AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/815.CRMCA_EPD_Saskatchewan.pdf,1.000973798,Baseline,442,1,m3,Industry,single,industry data,"Saskatchewan ready-mixed concrete industry-average EPD (Concrete Saskatchewan, 2022) ",Concrete Saskatchewan. (2022). Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Saskatchewan,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,442,N/A,N/A,N/A,2.452385805,0.630613493,1.01E-05,47.28600222,2048.202595,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 40 MPa, w/ AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 40 MPa, w/ AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 40 MPa, w/o AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/815.CRMCA_EPD_Saskatchewan.pdf,0.999903391,Baseline,414,1,m3,Industry,single,industry data,"Saskatchewan ready-mixed concrete industry-average EPD (Concrete Saskatchewan, 2022) ",Concrete Saskatchewan. (2022). Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Saskatchewan,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,414,N/A,N/A,N/A,2.319775867,0.599942035,9.38E-06,44.78567288,1988.137909,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 40 MPa, w/o AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 40 MPa, w/o AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 45 MPa, w/ AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/815.CRMCA_EPD_Saskatchewan.pdf,1.000464351,Baseline,474,1,m3,Industry,single,industry data,"Saskatchewan ready-mixed concrete industry-average EPD (Concrete Saskatchewan, 2022) ",Concrete Saskatchewan. (2022). Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Saskatchewan,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,474,N/A,N/A,N/A,2.591202668,0.680315758,1.08E-05,50.12326396,2173.768922,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 45 MPa, w/ AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 45 MPa, w/ AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 45 MPa, w/o AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/815.CRMCA_EPD_Saskatchewan.pdf,0.999105604,Baseline,458,1,m3,Industry,single,industry data,"Saskatchewan ready-mixed concrete industry-average EPD (Concrete Saskatchewan, 2022) ",Concrete Saskatchewan. (2022). Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Saskatchewan,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,458,N/A,N/A,N/A,2.527737179,0.659409699,1.05E-05,49.06607622,2079.638315,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 45 MPa, w/o AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Saskatchewan, 45 MPa, w/o AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Manitoba, 20 MPa, w/ AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/813.CRMCA_EPD_Manitoba.pdf,1.002358491,Baseline,204,1,m3,Industry,single,industry data,Manitoba ready-mixed concrete industry-average EPD  ,Concrete Manitoba. (2022). Concrete Manitoba Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Manitoba,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,204,N/A,N/A,N/A,1.04245283,0.320754717,5.66E-06,22.33254717,1131.141509,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Manitoba, 20 MPa, w/ AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Manitoba, 20 MPa, w/ AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Manitoba, 20 MPa, w/o AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/813.CRMCA_EPD_Manitoba.pdf,0.998763906,Baseline,202,1,m3,Industry,single,industry data,Manitoba ready-mixed concrete industry-average EPD  ,Concrete Manitoba. (2022). Concrete Manitoba Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Manitoba,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,202,N/A,N/A,N/A,1.028726823,0.31960445,5.62E-06,21.99278121,1107.579234,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Manitoba, 20 MPa, w/o AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Manitoba, 20 MPa, w/o AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Manitoba, 25 MPa, w/ AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/813.CRMCA_EPD_Manitoba.pdf,1.000609066,Baseline,230,1,m3,Industry,single,industry data,Manitoba ready-mixed concrete industry-average EPD  ,Concrete Manitoba. (2022). Concrete Manitoba Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Manitoba,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,230,N/A,N/A,N/A,1.150700426,0.360219264,6.40E-06,24.5449404,1250.561211,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Manitoba, 25 MPa, w/ AEAs",N/A,N/A,#VALUE!,High-80th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Manitoba, 25 MPa, w/ AEAs",N/A,N/A,#VALUE!,Low-20th%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, Canada, Manitoba, 25 MPa, w/o AEAs",CLF 2025 Material Baselines,https://pcr-epd.s3.us-east-2.amazonaws.com/813.CRMCA_EPD_Manitoba.pdf,0.998164809,Baseline,223,1,m3,Industry,single,industry data,Manitoba ready-mixed concrete industry-average EPD  ,Concrete Manitoba. (2022). Concrete Manitoba Member industry-wide EPD for ready-mixed concrete. ASTM International.,FALSE,Canada Manitoba,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,223,N/A,N/A,N/A,1.127926234,0.349357683,6.17E-06,23.83617564,1236.316951,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
