Process Name,UUID,Qty,Unit
"market for diesel, burned in agricultural machinery | diesel, burned in agricultural machinery | EN15804, U",721f5959-5a92-4835-bdbb-1a72cf9c9a32,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",08af16b3-7ee2-4fbf-9f05-b3c36c7c295f,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",3d62c1bf-07e4-4ff5-b455-fac121338ebd,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",1f5f7577-0894-4713-8122-e7133c053b80,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",b55db73e-c6e0-44a0-add7-4901d3347e4a,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",5bfacf8d-d319-4e6c-a24b-9556512217be,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",3acf33c4-d8bd-4b25-b642-abac61a2b831,1,MJ
"heat production, natural gas, at industrial furnace >100kW | heat, district or industrial, natural gas | EN15804, U",c64a45c3-e9e6-4be3-b528-e46b9df8d687,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",10abfe27-a0c7-4a59-abb5-02b334c36e69,1,MJ
"market for heat, district or industrial, natural gas | heat, district or industrial, natural gas | EN15804, U",c584b3f4-a1c9-42e2-b789-64d3bb6e4b46,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",db1d5f55-a235-4d32-8fa2-2e3e8856c181,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",84ca6cfe-47ab-4543-9f35-04a6cf773461,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",369cf72b-2d8b-43e1-b683-21f71b79ad12,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",c3c2a4fb-8b7c-47d9-9c9c-be67ae378a2e,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",aee19728-b58d-48b2-8969-dfa65913930e,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",c4fa2dd9-c9d0-4941-a4fb-ffaabc967ed7,1,MJ
"market for heat, district or industrial, natural gas | heat, district or industrial, natural gas | EN15804, U",cf0dbca5-7597-4ad9-b6a7-e163f2092781,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",a342fed5-3e8b-4ae5-9a45-523a117eea96,1,MJ
"heat production, natural gas, at boiler condensing modulating >100kW | heat, district or industrial, natural gas | EN15804, U",bbfac53e-8cab-4947-ac62-ef80bbf92ced,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",10df2dbf-f234-4e6e-a25e-a10d0da032f9,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",ea6dfbd7-0d48-4b9a-849e-dba4334daaaf,1,MJ
"treatment of refinery sludge, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",dd5fd3ff-d427-4488-9c97-fa52316f3f15,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",9f992c70-107c-4efa-ac89-ec6feb9300bb,1,MJ
"heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | EN15804, U",65cad653-c805-464d-9e76-04d3d38b3608,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",7b60898e-e06f-4139-8662-2beed60245f0,1,MJ
"treatment of coal tar, in industrial furnace 1MW | heat, district or industrial, other than natural gas | EN15804, U",361bf759-4bc9-4c92-b039-65818b092122,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",540f9d7f-8837-443a-9704-21abf1a6f107,1,MJ
"treatment of sewage sludge, 75% water, WWT[R], WW from anaerobic digestion of whey, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",f2f05a29-bfb8-45fd-9425-5ab6ec0eeefa,1,MJ
"heat and power co-generation, lignite | heat, district or industrial, other than natural gas | EN15804, U",ee444104-d0db-4c23-9cdf-a8c8b1b2a08d,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",58412055-903b-43b5-a30f-386c2f6770cd,1,MJ
"heat and power co-generation, lignite | heat, district or industrial, other than natural gas | EN15804, U",c53f1ec0-b1f1-4001-be57-23f175542943,1,MJ
"heat production, light fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | EN15804, U",1f161b8f-5955-4446-8014-949c2f5dcb3f,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",ae5721ac-1518-498d-b49a-a80a2fd2dcb9,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",3c34b19f-06a2-470f-82f6-de418be728df,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",26cd6ddb-b469-4de1-a968-9d86eb8d5cd7,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",aae39c60-eb6c-4460-9430-9f58b9b06772,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",f4a9e296-56e9-46d0-b4ae-ee71aad0edcb,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",40c8ac2c-4b73-4d02-87e6-901b2e0cd5f8,1,MJ
"heat production, light fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | EN15804, U",201072c1-3fee-48ed-83a1-e6d95f0cc9e6,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",e445ff0c-4e27-4da9-b10c-6dee0f64d11a,1,MJ
"heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction | heat, district or industrial, other than natural gas | EN15804, U",2447d509-dc26-40b7-8f38-e82ff708501e,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",034726f3-86d9-4892-ac51-04885d1df7dd,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",d9520454-c1f5-4322-9bc9-a5666accb4f2,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from LCD production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",c7dd09bd-0ed5-4d9a-aed8-c81ec6d45878,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",948728d3-b83c-47fb-a1e0-ae8b02d689c0,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",ce940cff-b796-449f-9235-b1ef110a6648,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",7f7c4694-d5e0-47e5-baff-e2522cb19f22,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",351854e2-08cc-4d2a-b697-63e0767f2cba,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",7d50ce43-31ce-49ae-a0a3-32c6a7bf0c3a,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",444c7abd-51b8-4e45-bc5b-0502654b1016,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",1b1f15a9-54bc-4503-b887-60683af90131,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",c4d1b531-c01e-4853-a533-beac11996e10,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",c0a56206-9a61-40b0-ac8d-66c10ef32b92,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from plywood production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",492a4b76-f66b-468c-be38-8f26f1c57064,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from particle board production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",844e97d8-8072-47e5-8aa7-b1d211b66472,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",d75632bd-6243-4453-afab-927b82f3c348,1,MJ
"treatment of hazardous waste, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",65b81685-4fe5-4e64-8044-539ecfd263be,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",4169e0f5-cf4b-4ad3-942e-263662056353,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",a6a82aac-4101-4fe9-971f-9840eb719a5f,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",98628c48-391b-4d8a-96c0-93e44ecc9bb1,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",fec39f26-2802-4dc9-ae05-cd335221a6a3,1,MJ
"heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction | heat, district or industrial, other than natural gas | EN15804, U",b54505f0-c912-4c94-8767-9d675db9aee9,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",7130445d-2ac6-453d-933a-b29ead3a37d8,1,MJ
"kraft paper production | heat, district or industrial, other than natural gas | EN15804, U",4558e074-f0b2-4bce-ae9a-1c8baa06646f,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",923b745e-5be8-4195-af74-4c73780f7bb0,1,MJ
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",0301d436-2d3c-448f-a292-fe971bede4a6,1,MJ
"refinery gas, burned in furnace | heat, district or industrial, other than natural gas | EN15804, U",a7b3db1d-e562-4b9c-9139-9cc5db9ee0ab,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",5c858c47-f892-48fc-8bd2-1ee91f2f7654,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",1f4dec4c-51e5-4c1a-b3db-51081d9f1a43,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from maize starch production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",96d2275e-5e09-4bf2-8b44-fed2e5d83f24,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",dd76a3aa-10ff-4ada-9143-8373552006fd,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",c13b29e0-71a7-43d0-8082-f3c2b1b5331f,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",4c070953-9213-487b-97ba-0675c050191a,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",edc2f76f-0828-4932-95b1-8cfdd2f234ce,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",2f2a83ea-8d55-439b-9c9f-3b5e05e6c8dc,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",48469901-83db-4a9b-bc88-7ba21ad739ad,1,MJ
"market group for heat, district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",f07362ea-2b2a-415d-9228-2ab0b0960f58,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from LCD backlight production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",fe2335f9-87fe-4f0b-b949-5d94490e9c87,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",c8db208d-1670-4f16-9845-9abb727c93ea,1,MJ
"treatment of spent antifreezer liquid, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",fd07d77a-1642-4099-ac1e-a643c6bbbb12,1,MJ
"treatment of waste paint, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",f4f0594e-0ee9-460f-9af7-e30a478bad62,1,MJ
"heat and power co-generation, lignite | heat, district or industrial, other than natural gas | EN15804, U",3c64fd8c-5e32-4cb1-84ed-340d0d1c9c8f,1,MJ
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",593fa95f-0902-4d3a-a0a4-2a0e6490f310,1,MJ
"treatment of bilge oil, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",e820da2f-33de-4492-9aae-36f6127f74d3,1,MJ
"treatment of sewage sludge, 75% water, WWT, rainwater mineral oil storage, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",3a84d12c-dbc1-4fd3-b280-b71fe512ff0a,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",3e21c9e3-3dca-44ea-8eab-b12dd1d85561,1,MJ
"market group for heat, district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",bc920c90-65df-4372-b152-1f6d21d7dda2,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",600d5540-893b-4648-ae60-57f10c6edf5b,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",d4811b30-f5d0-402d-944b-3ef48534b417,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",d12b23f1-8625-4078-bc84-74653f81ee18,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",2e5e08ac-c94f-40b9-a939-1ce9e20ae66c,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from concrete production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",d196620f-4f9c-46e4-95fb-e99d7cef371c,1,MJ
"treatment of waste paint, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",03f5c04d-e6c4-4a94-aa23-1b32c9199f3c,1,MJ
"treatment of sewage sludge, 75% water, WWT, heat carrier liquid, 40% C3H8O2, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",b19aa24c-4dbf-4dfd-82c2-1655bd30373e,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from medium density board production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",878c9612-5d93-40e6-811a-e6a2d223839d,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",13d840ce-a48e-435c-9ee1-040a63c2d06c,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",c8a54660-4c35-4587-a22b-4c6be54d7a20,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",03081118-7f46-4160-a718-74ab77755a96,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",e07df1b3-13ef-465c-9fa9-164847a56b8f,1,MJ
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",f90fda68-f0df-4692-84ce-5f0f18fe972a,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",2d8ede8b-54ff-453b-be54-ba66b6a7102f,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",9e60d304-6a67-45d6-884b-60ba59e10f47,1,MJ
"market for heat, district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",f535cc43-8f1e-4e78-9051-bc313a997366,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",02c07481-5e9f-442e-8b34-ae7d264e50eb,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",b4472ef9-a1d2-4333-8164-46fed5966bb8,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",2e23513f-5840-44de-9b40-e8edb44cdb7c,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",4e536656-1973-462e-8d0b-ebdcab2bb612,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",9cd1cf3b-8c64-4977-83b4-baa7fec6a55c,1,MJ
"treatment of used capacitor, to hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",b75c6ee5-6a43-446a-a293-3c22e591bc4b,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",66b86da4-917c-4c4d-921f-d2e9129eda4f,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",ba22b5a1-ba34-4d62-8cd9-34ed394f4629,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",1b8f9eed-9ad6-4b15-a2aa-4acde7327fe6,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",590bd767-3d36-4e2f-82c7-78c0df698e40,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",c2739570-c307-49b0-965c-113cef7ed1f8,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",05872284-9fc5-4070-967a-2e1274ad2e97,1,MJ
"heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction | heat, district or industrial, other than natural gas | EN15804, U",5ebebf73-00ae-4fe9-be22-5483565d7861,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",b9dc5486-7382-43cc-b28c-65165f84a7f2,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from CRT production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",6cd15197-ce6d-4d47-9983-246943a98626,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",1ba3cc18-ebe2-40f9-b16d-5b728ff037ab,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",a1778bb0-acd8-4d0f-8ef3-fbcd14ed4ad4,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",cef19fe6-4c15-4dec-ae25-d8ef96369846,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",898a0b99-3867-4601-badc-71ad377a6480,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",b8793504-b2bf-4235-b9dc-f2e7ca63601c,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",518a9c11-0989-42b5-890d-2db3f844cd95,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",6945fe09-ad15-44d1-9088-876235ce6b95,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",995932b9-7154-4e6d-af82-358b01956c91,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",ae9f94ca-dc3a-4578-9a95-8e699976259c,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",0304a679-9931-4f73-a66a-a41ee3fb5e79,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",4d7b95af-4085-44a4-afcf-e0d542543aff,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",77bd3136-824b-4255-b501-46eb8f9ee979,1,MJ
"refinery gas, burned in furnace | heat, district or industrial, other than natural gas | EN15804, U",807a1ddb-31f0-49e9-a514-a884c8fb5424,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",5ebdf939-4ff9-431c-b761-ce49f363230a,1,MJ
"treatment of hazardous waste, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",264c1762-726f-4177-b9d4-6552aa089611,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",c158e036-80cb-4cab-98b9-af190561fc88,1,MJ
"sulfate pulp production, from eucalyptus, bleached | heat, district or industrial, other than natural gas | EN15804, U",e46133af-ef45-4daa-a23c-d1bc5881985c,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",3ce26eeb-aa30-4343-8478-48bc75b62691,1,MJ
"treatment of fly ash and scrubber sludge, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",31ef38f2-a7d4-4c76-8437-daa46dd541b0,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",27117f8f-52c3-4a75-8c96-a6faeb231be0,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",6194ded7-5909-4da9-869f-7245aae78767,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from hard fibreboard production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",a9609dbd-a003-464a-b72a-0898394fca53,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",2eadbe2e-f62e-463e-a044-be340a97cc76,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",5d997413-6bb4-45f3-89ef-48aa116ab667,1,MJ
"sulfate pulp production, from softwood, unbleached | heat, district or industrial, other than natural gas | EN15804, U",4e9ddcea-b7f7-46a8-b5aa-0f0869af74f7,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",7c1844cf-55d0-4ea1-8ee9-a2b3767d4335,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW, average, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",3b59fb75-3ffa-4a04-9fa5-e25e1b2213c8,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from GGBFS production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",17c47642-a1be-4d13-a844-3b5bed3b0b07,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",428dddb8-ce04-435f-905d-9f7bedcee409,1,MJ
"heat and power co-generation, lignite | heat, district or industrial, other than natural gas | EN15804, U",05e72c92-01e4-4402-862b-e0583ba9a7f7,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",e7b34b27-975c-4abb-9e4b-f8543deae302,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",819187fb-3f15-429d-8994-ea0eb5dc0008,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",adf908a9-2a2d-4411-a63e-df71b9e1a7bb,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW, average, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",c7d9eaa8-41b7-4279-ad5b-4aa0cdd1e375,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",3dbac7c9-270d-447b-ba63-989cc0f36a11,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",54c3bcc4-4ce6-45e5-977a-5b341525b706,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",ca57f924-9722-4daf-a964-fba094c7d236,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from hard fibreboard production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",653c27fc-2821-445f-8845-a2beb424e4f7,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",af632377-a9c9-40a8-a246-75bcc9d9e932,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",802c9f44-3301-45b4-bca0-51920b27fce0,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",5d3be123-134e-4769-9d14-43a6161f2257,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",cdf3628f-5349-48fa-ac36-5e4ab1801617,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from ammonium paratungstate production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",770548ab-8e1e-4e3b-959b-bce705f8e64e,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",966f21d5-895d-40cf-8237-ea814af33e1a,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",cb6268d6-95a3-45bc-b27b-f7eeb12a6573,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",84208cb1-9425-4582-8a14-7fc604849606,1,MJ
"heat and power co-generation, lignite | heat, district or industrial, other than natural gas | EN15804, U",77659886-492d-4996-b9f2-200fa1ddbbf7,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",5d5b3974-94ba-490c-8207-cfdff7378432,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from soft fibreboard production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",29a597fd-6af8-45bc-9075-b92671c4765c,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",afdb998d-e7c3-496c-b29e-169b7ec64550,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",70bd73b1-7e37-4a07-9c8a-e22c1d717e1d,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",196dbec1-86e4-4d6d-b196-86edbf364f6e,1,MJ
"heat and power co-generation, lignite | heat, district or industrial, other than natural gas | EN15804, U",1a00b344-0c3c-4f53-bb61-31f5201c90bd,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",7c610f26-c5ec-4f5c-88f6-66b7b07183b4,1,MJ
"treatment of sewage sludge, 75% water, WWT[U], WW from lorry production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",1243213a-cef8-420d-aa6c-3e996c808b01,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",43b44f74-0528-4b47-84ae-48bdf183fc5f,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",9ea2cd7b-5d9d-4cc2-9fdd-8c696f0cf8d0,1,MJ
"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | EN15804, U",1aee377e-677c-4ce8-9cb2-ff23edd5330c,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",c9f4edb7-aea5-42db-9e24-9f79f1c51a9d,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",0235d877-537d-4699-8cc7-c553f1631611,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",178bd74d-3e84-47b3-996f-0d3bd65c4177,1,MJ
